,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec
1218,2395082,0.0705,-0.1472,1.0893,-0.385,0.7613,26.4513,1000.4177,ctr_clock_loop,73.08
1219,2395142,-0.0229,-0.2034,0.9655,0.0088,-1.7413,25.9963,1000.417,ctr_clock_loop,73.14
1220,2395202,0.0334,-0.1539,0.9857,0.35,-1.3475,26.075,1000.4182,ctr_clock_loop,73.2
1221,2395262,0.0159,-0.1238,0.9221,0.0875,0.5775,25.5238,1000.4138,ctr_clock_loop,73.26
1222,2395322,0.0814,-0.1352,1.0682,0.6475,-0.8138,25.7162,1000.4216,ctr_clock_loop,73.32
1223,2395382,0.0803,-0.1469,1.0289,-1.6975,0.7962,25.6987,1000.4114,ctr_clock_loop,73.38
1224,2395442,0.0662,-0.1513,0.9177,-0.0088,1.6712,25.935,1000.406,ctr_clock_loop,73.44
1225,2395502,0.0892,-0.1461,1.0309,-0.6825,2.5287,26.2588,1000.4097,ctr_clock_loop,73.5
1226,2395562,0.0298,-0.1778,1.0602,-1.0325,0.9712,26.2237,1000.4175,ctr_clock_loop,73.56
1227,2395622,0.0496,-0.1494,1.0214,-0.9975,1.4963,26.2237,1000.4099,ctr_clock_loop,73.62
1228,2395682,0.0549,-0.1476,0.9826,0.0,0.245,26.0575,1000.4209,ctr_clock_loop,73.68
1229,2395742,0.042,-0.1608,0.9531,-1.4088,-2.0387,25.7512,1000.4067,ctr_clock_loop,73.74
1230,2395802,0.0766,-0.1979,0.9853,-0.56,0.7788,26.0225,1000.4058,ctr_clock_loop,73.8
1231,2395862,0.0559,-0.1906,1.066,0.07,2.065,25.6725,1000.4194,ctr_clock_loop,73.86
1232,2395922,0.0478,-0.2155,1.0072,1.0588,0.4725,25.7337,1000.4216,ctr_clock_loop,73.92
1233,2395982,0.0423,-0.1849,1.0174,3.0712,-0.2975,25.6025,1000.4011,ctr_clock_loop,73.98
1234,2396042,0.0522,-0.0905,1.0622,2.2662,-1.1113,25.655,1000.4077,ctr_clock_loop,74.04
1235,2396102,0.0526,-0.0968,0.9538,0.8575,1.4088,25.6637,1000.4006,ctr_clock_loop,74.1
1236,2396162,0.0698,-0.1438,1.0075,1.12,-0.6737,25.655,1000.3953,ctr_clock_loop,74.16
1237,2396222,0.0171,-0.1093,0.9292,-0.2013,1.1375,25.6637,1000.4045,ctr_clock_loop,74.22
1238,2396282,0.0705,-0.1764,0.999,1.5838,-1.3825,25.3662,1000.4092,ctr_clock_loop,74.28
1239,2396342,0.1052,-0.1671,1.0868,0.4288,2.4938,25.4975,1000.4192,ctr_clock_loop,74.34
1240,2396402,0.0442,-0.1826,0.9855,0.0525,-1.5662,25.6375,1000.418,ctr_clock_loop,74.4
1241,2396462,0.0339,-0.1249,1.0138,2.3187,0.0175,25.6025,1000.4204,ctr_clock_loop,74.46
1242,2396522,0.0961,-0.1273,1.0189,-0.0262,0.6475,25.305,1000.4136,ctr_clock_loop,74.52
1243,2396582,0.0307,-0.1649,0.8653,-0.945,-0.6212,25.62,1000.4011,ctr_clock_loop,74.58
1244,2396642,0.0764,-0.1271,1.0898,0.49,-1.8637,25.6112,1000.3965,ctr_clock_loop,74.64
1245,2396702,0.0608,-0.1779,1.038,-0.9275,-1.7587,25.6987,1000.3945,ctr_clock_loop,74.7
1246,2396762,0.0179,-0.1723,0.8805,0.245,-1.7938,25.6462,1000.3892,ctr_clock_loop,74.76
1247,2396822,0.0583,-0.1222,1.0509,-0.0175,0.7962,25.0688,1000.3928,ctr_clock_loop,74.82
1248,2396882,0.0727,-0.1701,1.0612,0.7437,0.3063,25.1912,1000.3862,ctr_clock_loop,74.88
1249,2396942,0.0927,-0.1425,1.0594,-0.8225,-2.3888,25.2612,1000.3943,ctr_clock_loop,74.94
1250,2397002,0.0653,-0.162,0.9801,0.8313,0.84,25.3312,1000.3835,ctr_clock_loop,75.0
1251,2397062,0.049,-0.1352,1.0275,3.4913,0.2362,25.2175,1000.3906,ctr_clock_loop,75.06
1252,2397122,0.0646,-0.1352,0.9634,2.1875,0.035,24.9813,1000.4089,ctr_clock_loop,75.12
1253,2397182,0.0526,-0.1771,0.9814,2.6425,-0.7437,25.1737,1000.3948,ctr_clock_loop,75.18
1254,2397242,0.0725,-0.1283,1.0048,2.6688,-0.1925,25.34,1000.3872,ctr_clock_loop,75.24
1255,2397302,0.0481,-0.1627,1.0273,2.6862,-0.1488,25.55,1000.3857,ctr_clock_loop,75.3
1256,2397362,0.0506,-0.1252,1.0277,1.645,0.735,25.5325,1000.3899,ctr_clock_loop,75.36
1257,2397422,0.0783,-0.1632,1.0119,0.1663,-2.0038,25.2875,1000.3982,ctr_clock_loop,75.42
1258,2397482,0.061,-0.1312,1.0128,-0.7875,-1.995,25.4013,1000.417,ctr_clock_loop,75.48
1259,2397542,0.0188,-0.116,0.9304,-0.7262,-1.5137,25.0688,1000.3931,ctr_clock_loop,75.54
1260,2397602,0.0449,-0.1501,0.9769,0.14,0.105,24.64,1000.3894,ctr_clock_loop,75.6
1261,2397662,0.0529,-0.1534,1.0961,1.4525,-0.4375,24.9287,1000.3855,ctr_clock_loop,75.66
1262,2397722,0.0561,-0.1903,1.0533,0.6037,-2.6688,25.3137,1000.3967,ctr_clock_loop,75.72
1263,2397782,0.0537,-0.1481,1.0497,1.2425,-2.1613,25.0338,1000.3938,ctr_clock_loop,75.78
1264,2397842,0.0571,-0.1415,1.0277,3.3512,-2.2925,24.9725,1000.396,ctr_clock_loop,75.84
1265,2397902,0.0907,-0.1186,1.048,1.6537,-1.365,25.1475,1000.4016,ctr_clock_loop,75.9
1266,2397962,0.0551,-0.1554,0.9916,1.3737,-1.4787,24.8412,1000.3955,ctr_clock_loop,75.96
1267,2398022,0.0664,-0.1369,0.9268,2.03,-0.9013,24.99,1000.3911,ctr_clock_loop,76.02
1268,2398082,0.0439,-0.1889,0.8764,1.89,2.555,24.7362,1000.3831,ctr_clock_loop,76.08
1269,2398142,0.0281,-0.1703,0.9897,1.6625,0.8313,24.3075,1000.3782,ctr_clock_loop,76.14
1270,2398202,0.12,-0.1183,1.127,2.275,0.8662,24.7975,1000.3767,ctr_clock_loop,76.2
1271,2398262,0.0514,-0.1222,0.95,1.0325,0.945,25.4275,1000.3899,ctr_clock_loop,76.26
1272,2398322,0.0681,-0.1507,1.0158,0.1575,1.1988,25.4538,1000.4163,ctr_clock_loop,76.32
1273,2398382,0.0519,-0.0949,1.1409,1.1375,2.7825,25.375,1000.429,ctr_clock_loop,76.38
1274,2398442,0.0389,-0.1699,0.9931,0.63,-0.0525,25.2175,1000.4363,ctr_clock_loop,76.44
1275,2398502,0.0678,-0.1015,1.0365,1.8288,-0.7437,24.6225,1000.4636,ctr_clock_loop,76.5
1276,2398562,0.0515,-0.1823,1.0329,0.6475,0.63,24.9725,1000.4287,ctr_clock_loop,76.56
1277,2398622,0.0706,-0.1945,0.9938,1.7675,-0.7613,25.515,1000.4392,ctr_clock_loop,76.62
1278,2398682,0.0773,-0.0837,1.0014,1.015,0.98,25.4888,1000.4614,ctr_clock_loop,76.68
1279,2398742,0.0063,-0.1879,1.0446,1.0325,-0.735,25.445,1000.447,ctr_clock_loop,76.74
1280,2398802,0.0492,-0.1408,0.9855,1.0063,1.1375,25.8738,1000.4602,ctr_clock_loop,76.8
1281,2398862,0.0929,-0.1319,1.0261,-0.455,-0.5512,25.8913,1000.478,ctr_clock_loop,76.86
1282,2398922,0.0719,-0.1401,1.0634,0.6562,0.6125,25.8563,1000.4753,ctr_clock_loop,76.92
1283,2398982,0.0329,-0.1335,1.0028,0.3762,0.2537,25.6112,1000.4758,ctr_clock_loop,76.98
1284,2399042,0.0424,-0.1942,1.0253,-0.3237,-0.665,25.4275,1000.4644,ctr_clock_loop,77.04
1285,2399102,0.0283,-0.1954,1.0241,2.0475,-1.26,26.04,1000.4966,ctr_clock_loop,77.1
1286,2399162,0.0171,-0.1828,0.9877,0.9887,-0.805,25.34,1000.4707,ctr_clock_loop,77.16
1287,2399222,0.0695,-0.1418,1.0379,1.2513,-0.5337,25.305,1000.49,ctr_clock_loop,77.22
1288,2399282,0.0985,-0.1259,1.0862,2.1437,-0.3938,25.7425,1000.4841,ctr_clock_loop,77.28
1289,2399342,0.0027,-0.1972,0.884,0.805,0.2362,25.6812,1000.4954,ctr_clock_loop,77.34
1290,2399402,0.0454,-0.1295,1.0003,1.61,1.225,25.62,1000.502,ctr_clock_loop,77.4
1291,2399462,0.0454,-0.1376,1.0348,1.4262,0.0175,25.69,1000.5032,ctr_clock_loop,77.46
1292,2399522,0.0515,-0.1789,1.0056,1.8025,-0.3063,25.69,1000.4924,ctr_clock_loop,77.52
1293,2399582,0.077,-0.1227,1.035,2.73,-0.2975,25.7337,1000.5161,ctr_clock_loop,77.58
1294,2399642,0.0427,-0.1591,0.9687,1.085,-0.4112,25.6725,1000.5254,ctr_clock_loop,77.64
1295,2399702,0.0354,-0.172,0.9794,1.6275,0.1138,25.8125,1000.52,ctr_clock_loop,77.7
1296,2399762,0.0245,-0.1466,1.0029,0.77,-0.28,25.6025,1000.5281,ctr_clock_loop,77.76
1297,2399822,0.0537,-0.1008,1.0611,0.3938,-2.03,25.4275,1000.531,ctr_clock_loop,77.82
1298,2399882,0.0859,-0.122,1.0942,1.4787,-0.1663,25.83,1000.5315,ctr_clock_loop,77.88
1299,2399942,0.0343,-0.1771,0.9977,0.0875,0.5863,25.4625,1000.5237,ctr_clock_loop,77.94
1300,2400002,0.0305,-0.1613,0.9762,1.3212,0.385,24.9025,1000.5325,ctr_clock_loop,78.0
1301,2400062,0.0938,-0.1257,1.1068,1.2862,0.8662,25.13,1000.5354,ctr_clock_loop,78.06
1302,2400122,0.0292,-0.1471,0.9011,1.6625,0.3413,24.92,1000.5312,ctr_clock_loop,78.12
1303,2400182,0.07,-0.1195,1.1034,2.3888,0.4988,25.0425,1000.53,ctr_clock_loop,78.18
1304,2400242,0.0647,-0.1547,1.0592,1.7763,0.035,25.0513,1000.522,ctr_clock_loop,78.24
1305,2400302,0.0268,-0.1268,1.0197,2.1788,-0.7175,24.9813,1000.53,ctr_clock_loop,78.3
1306,2400362,0.0888,-0.1002,1.0716,2.4675,0.9013,25.3838,1000.5242,ctr_clock_loop,78.36
1307,2400422,0.04,-0.1286,0.9977,0.1225,-0.0088,25.13,1000.5215,ctr_clock_loop,78.42
1308,2400482,0.0391,-0.1502,0.9884,2.0475,-0.805,24.99,1000.5212,ctr_clock_loop,78.48
1309,2400542,0.05,-0.1437,1.0185,1.3388,-0.455,24.6225,1000.5342,ctr_clock_loop,78.54
1310,2400602,0.0283,-0.1825,0.9752,0.9538,0.5163,24.3337,1000.5317,ctr_clock_loop,78.6
1311,2400662,0.0695,-0.1337,1.0429,1.6625,0.1925,24.4562,1000.5254,ctr_clock_loop,78.66
1312,2400722,0.04,-0.1303,1.0019,0.7437,0.6212,24.6488,1000.5371,ctr_clock_loop,78.72
1313,2400782,0.019,-0.1372,0.9662,0.245,-0.2713,24.5263,1000.5369,ctr_clock_loop,78.78
1314,2400842,0.0676,-0.0999,1.0131,1.5838,-0.42,24.7188,1000.5425,ctr_clock_loop,78.84
1315,2400902,0.0342,-0.1535,0.9862,0.6212,-1.1463,24.92,1000.5505,ctr_clock_loop,78.9
1316,2400962,0.0531,-0.1591,1.0246,1.225,0.77,25.2525,1000.5457,ctr_clock_loop,78.96
1317,2401022,0.0357,-0.1444,1.035,1.1113,-1.1113,25.0513,1000.5522,ctr_clock_loop,79.02
1318,2401082,0.0712,-0.0952,1.016,0.4638,0.945,25.2787,1000.55,ctr_clock_loop,79.08
1319,2401142,0.0252,-0.1364,0.9789,1.7062,0.175,24.8237,1000.5459,ctr_clock_loop,79.14
1320,2401202,0.0803,-0.1173,1.0289,1.3563,-0.3413,24.5175,1000.5591,ctr_clock_loop,79.2
1321,2401262,0.1303,-0.1008,1.0329,1.5925,-0.245,24.9463,1000.551,ctr_clock_loop,79.26
1322,2401322,0.0685,-0.1097,0.9498,1.54,0.84,24.6488,1000.5552,ctr_clock_loop,79.32
1323,2401382,0.0586,-0.123,0.9204,1.1025,-1.435,24.4037,1000.5537,ctr_clock_loop,79.38
1324,2401442,0.0947,-0.0973,1.0172,1.1287,0.9538,24.71,1000.5593,ctr_clock_loop,79.44
1325,2401502,0.031,-0.156,0.9321,0.2975,-0.5337,24.4037,1000.5635,ctr_clock_loop,79.5
1326,2401562,0.1093,-0.0927,1.1012,-0.4725,1.2687,24.7887,1000.5659,ctr_clock_loop,79.56
1327,2401622,0.1033,-0.1271,1.1141,-0.4988,1.015,24.675,1000.585,ctr_clock_loop,79.62
1328,2401682,0.0459,-0.1753,0.9836,0.1225,-0.0262,24.4912,1000.5754,ctr_clock_loop,79.68
1329,2401742,0.0406,-0.155,0.941,1.6187,-0.6475,24.7537,1000.583,ctr_clock_loop,79.74
1330,2401802,0.0855,-0.0964,0.9884,-0.5688,1.5838,24.6663,1000.5837,ctr_clock_loop,79.8
1331,2401862,0.0511,-0.1484,0.9814,1.4,-0.7,25.1213,1000.5801,ctr_clock_loop,79.86
1332,2401922,0.0647,-0.1383,1.0665,1.7237,0.2188,25.375,1000.5815,ctr_clock_loop,79.92
1333,2401982,0.0162,-0.153,0.9521,0.28,-0.0875,25.8475,1000.5837,ctr_clock_loop,79.98
1334,2402042,0.0217,-0.1585,0.9994,0.56,-0.4725,25.8825,1000.5696,ctr_clock_loop,80.04
1335,2402102,0.0776,-0.1061,1.1053,0.8925,-0.6212,26.6525,1000.5769,ctr_clock_loop,80.1
1336,2402162,0.0154,-0.1498,0.9231,0.4025,-0.21,26.4862,1000.5835,ctr_clock_loop,80.16
1337,2402222,0.0485,-0.1681,1.0033,0.7962,-0.14,27.125,1000.5671,ctr_clock_loop,80.22
1338,2402282,0.0546,-0.0966,1.0102,0.4638,-0.2362,27.1162,1000.5664,ctr_clock_loop,80.28
1339,2402342,0.0198,-0.2444,1.0284,-0.6562,-0.6388,27.2213,1000.563,ctr_clock_loop,80.34
1340,2402402,-0.0113,-0.1351,0.9904,0.7613,0.0875,27.09,1000.5791,ctr_clock_loop,80.4
1341,2402462,0.013,-0.1737,1.0031,1.2513,1.2513,26.6875,1000.5847,ctr_clock_loop,80.46
1342,2402522,0.0279,-0.1552,1.0365,0.42,0.6913,26.6612,1000.5867,ctr_clock_loop,80.52
1343,2402582,0.0424,-0.1157,1.0538,1.05,0.2275,27.0637,1000.594,ctr_clock_loop,80.58
1344,2402642,0.0125,-0.1347,0.9229,0.3587,-0.4025,26.915,1000.5576,ctr_clock_loop,80.64
1345,2402702,0.0163,-0.1213,0.9977,1.295,-0.0525,26.8713,1000.5417,ctr_clock_loop,80.7
1346,2402762,0.0803,-0.1344,1.0836,-0.0088,0.385,26.985,1000.4775,ctr_clock_loop,80.76
1347,2402822,0.0264,-0.1294,1.006,1.5312,-0.5688,26.8275,1000.3572,ctr_clock_loop,80.82
1348,2402882,0.0205,-0.1118,1.0299,1.47,2.3187,26.6262,999.978,ctr_clock_loop,80.88
1349,2402942,0.0209,-0.1555,0.9536,1.4525,-0.2713,26.6,999.9031,ctr_clock_loop,80.94
1350,2403002,0.1132,-0.1447,0.9963,0.6475,-0.1838,27.2913,999.7468,ctr_clock_loop,81.0
1351,2403062,0.0832,-0.1294,1.1826,0.2537,1.2337,27.23,999.6716,ctr_clock_loop,81.06
1352,2403122,0.0054,-0.2419,0.955,0.63,-1.6187,26.9062,999.593,ctr_clock_loop,81.12
1353,2403182,0.0534,-0.1488,0.9518,1.785,-2.0387,26.7488,999.717,ctr_clock_loop,81.18
1354,2403242,0.0655,-0.1559,0.9926,0.6562,-0.8925,27.1338,1000.0061,ctr_clock_loop,81.24
1355,2403302,0.0634,-0.1691,1.0072,1.785,0.4638,27.125,999.5547,ctr_clock_loop,81.3
1356,2403362,0.0525,-0.1247,1.0638,1.8025,0.595,27.0462,999.7874,ctr_clock_loop,81.36
1357,2403422,0.0369,-0.1318,0.9218,0.175,-1.6625,27.5187,1000.3091,ctr_clock_loop,81.42
1358,2403482,0.0293,-0.1901,1.0571,1.3563,1.4262,27.3,999.8052,ctr_clock_loop,81.48
1359,2403542,0.049,-0.1464,1.0413,1.47,-0.2975,26.985,999.7429,ctr_clock_loop,81.54
1360,2403602,0.007,-0.101,1.0167,0.6825,-1.4963,27.6763,1000.5559,ctr_clock_loop,81.6
1361,2403662,0.0298,-0.1505,1.0034,0.7875,0.7875,28.49,1000.509,ctr_clock_loop,81.66
1362,2403722,0.0417,-0.1737,1.0138,-0.875,1.0325,28.2013,1000.5259,ctr_clock_loop,81.72
1363,2403782,0.021,-0.1754,0.9133,0.7525,-0.4288,28.1225,1000.5215,ctr_clock_loop,81.78
1364,2403842,0.0885,-0.1329,1.0465,0.4988,1.3038,28.2362,1000.5281,ctr_clock_loop,81.84
1365,2403902,0.06,-0.1258,1.0719,0.9275,-1.1375,28.28,1000.5244,ctr_clock_loop,81.9
1366,2403962,0.0412,-0.1476,1.0287,0.3762,0.8313,28.455,1000.5408,ctr_clock_loop,81.96
1367,2404022,0.028,-0.1801,0.9604,0.9362,0.84,28.1313,1000.5325,ctr_clock_loop,82.02
1368,2404082,0.0625,-0.1354,0.9621,1.7763,0.6913,27.79,1000.5261,ctr_clock_loop,82.08
1369,2404142,0.0541,-0.0988,0.998,1.715,0.4638,27.58,1000.5264,ctr_clock_loop,82.14
1370,2404202,0.0888,-0.1433,0.9889,2.1175,-0.4725,27.51,1000.5276,ctr_clock_loop,82.2
1371,2404262,0.1083,-0.1659,1.0085,0.6562,0.14,27.4225,1000.5168,ctr_clock_loop,82.26
1372,2404322,0.0459,-0.1061,0.915,0.5163,1.4438,26.9237,1000.5327,ctr_clock_loop,82.32
1373,2404382,0.0879,-0.1206,1.0077,1.9075,-0.105,26.5387,1000.5208,ctr_clock_loop,82.38
1374,2404442,0.0905,-0.1227,1.0392,0.3938,-0.0175,26.8013,1000.5288,ctr_clock_loop,82.44
1375,2404502,0.0725,-0.1196,1.0643,0.9013,0.0613,26.74,1000.512,ctr_clock_loop,82.5
1376,2404562,0.0783,-0.0439,0.9762,1.2775,0.525,26.145,1000.52,ctr_clock_loop,82.56
1377,2404622,0.0798,-0.1457,0.9048,0.6562,-0.9712,25.8213,1000.502,ctr_clock_loop,82.62
1378,2404682,0.0737,-0.1338,1.0235,1.3125,0.63,25.9088,1000.5186,ctr_clock_loop,82.68
1379,2404742,0.0561,-0.0986,1.0094,0.3938,-0.1138,25.3925,1000.5173,ctr_clock_loop,82.74
1380,2404802,0.0802,-0.1007,0.9912,0.5775,-0.1575,25.2962,1000.5178,ctr_clock_loop,82.8
1381,2404862,0.0917,-0.1063,1.0004,1.3737,0.84,25.27,1000.5088,ctr_clock_loop,82.86
1382,2404922,0.0744,-0.0898,1.0402,1.1988,-0.105,24.85,1000.5059,ctr_clock_loop,82.92
1383,2404982,0.0795,-0.1193,1.0185,2.2225,-0.1138,24.7362,1000.5054,ctr_clock_loop,82.98
1384,2405042,0.0681,-0.1047,0.9655,1.1113,0.6475,24.2725,1000.5054,ctr_clock_loop,83.04
1385,2405102,0.0664,-0.0967,0.9445,1.3038,0.35,24.0362,1000.489,ctr_clock_loop,83.1
1386,2405162,0.1063,-0.0483,1.0726,1.7062,2.205,24.4125,1000.4932,ctr_clock_loop,83.16
1387,2405222,0.0527,-0.1371,0.9994,0.7437,1.54,24.2725,1000.4895,ctr_clock_loop,83.22
1388,2405282,0.0329,-0.0925,0.9379,-0.0262,-0.315,23.905,1000.4988,ctr_clock_loop,83.28
1389,2405342,0.0888,-0.0655,0.9928,0.14,0.1138,24.0362,1000.4888,ctr_clock_loop,83.34
1390,2405402,0.0719,-0.1091,1.0024,-0.2975,0.7788,23.3713,1000.4915,ctr_clock_loop,83.4
1391,2405462,0.0632,-0.0522,0.9772,-0.91,-0.9712,22.995,1000.4949,ctr_clock_loop,83.46
1392,2405522,0.0741,-0.0732,0.9547,-1.0237,-0.805,22.9513,1000.4961,ctr_clock_loop,83.52
1393,2405582,0.0686,-0.0795,0.9625,-0.0875,0.7,22.9338,1000.491,ctr_clock_loop,83.58
1394,2405642,0.0876,-0.1022,1.0272,1.1113,-0.7088,22.6362,1000.4985,ctr_clock_loop,83.64
1395,2405702,0.0788,-0.091,0.9743,0.6562,-0.665,22.4,1000.4919,ctr_clock_loop,83.7
1396,2405762,0.0578,-0.0694,1.0271,1.6275,-0.2713,22.2337,1000.5037,ctr_clock_loop,83.76
1397,2405822,0.0951,-0.0383,1.0731,1.3913,1.4175,21.8225,1000.5132,ctr_clock_loop,83.82
1398,2405882,0.0719,-0.0852,1.0021,1.3475,0.9712,21.6388,1000.4988,ctr_clock_loop,83.88
1399,2405942,0.0541,-0.0672,0.9962,1.7675,0.1925,21.6912,1000.5046,ctr_clock_loop,83.94
1400,2406002,0.0747,-0.0124,1.0099,1.5312,0.0525,21.035,1000.5142,ctr_clock_loop,84.0
1401,2406062,0.0961,-0.03,1.0397,1.225,0.6562,21.2712,1000.5007,ctr_clock_loop,84.06
1402,2406122,0.0602,-0.0753,1.0048,0.9887,0.6212,21.0963,1000.502,ctr_clock_loop,84.12
1403,2406182,0.0371,-0.1023,0.9379,0.2188,0.0962,21.0613,1000.5017,ctr_clock_loop,84.18
1404,2406242,0.0563,-0.0778,0.9614,0.5337,-0.805,21.21,1000.4995,ctr_clock_loop,84.24
1405,2406302,0.0884,-0.048,1.0413,-0.1138,0.56,20.8162,1000.5029,ctr_clock_loop,84.3
1406,2406362,0.0595,-0.0271,0.9643,0.2188,-0.28,20.6325,1000.4956,ctr_clock_loop,84.36
1407,2406422,0.05,-0.0879,0.9767,0.6913,0.7875,20.5713,1000.4954,ctr_clock_loop,84.42
1408,2406482,0.031,-0.0645,1.0311,0.49,1.1638,20.1425,1000.4954,ctr_clock_loop,84.48
1409,2406542,0.0849,-0.0312,1.0167,0.105,-0.5512,20.0812,1000.5005,ctr_clock_loop,84.54
1410,2406602,0.0595,0.0176,1.0336,1.2775,1.3125,20.0375,1000.4958,ctr_clock_loop,84.6
1411,2406662,0.0571,-0.0464,1.0375,-0.3938,1.4088,19.775,1000.5037,ctr_clock_loop,84.66
1412,2406722,0.0466,-0.0232,0.9936,-0.3762,0.4112,19.7663,1000.4937,ctr_clock_loop,84.72
1413,2406782,0.0602,0.0114,1.0741,0.4638,0.7875,19.4338,1000.5007,ctr_clock_loop,84.78
1414,2406842,0.0627,-0.0995,1.0046,0.5775,-0.315,19.46,1000.5063,ctr_clock_loop,84.84
1415,2406902,0.0498,-0.0944,0.9664,0.6212,-0.4025,19.4862,1000.501,ctr_clock_loop,84.9
1416,2406962,0.0517,-0.0402,0.9706,0.6475,-0.2975,19.0225,1000.4998,ctr_clock_loop,84.96
1417,2407022,0.073,-0.0276,0.9712,1.2162,-0.0262,18.62,1000.5027,ctr_clock_loop,85.02
1418,2407082,0.1028,-0.0315,0.9826,0.2625,-0.2362,18.445,1000.4905,ctr_clock_loop,85.08
1419,2407142,0.0976,-0.03,1.0103,0.0262,0.7437,17.99,1000.4983,ctr_clock_loop,85.14
1420,2407202,0.0823,-0.0286,1.0196,0.245,-0.525,17.5788,1000.5034,ctr_clock_loop,85.2
1421,2407262,0.1122,-0.0151,1.005,0.8487,0.7875,17.185,1000.5034,ctr_clock_loop,85.26
1422,2407322,0.073,-0.0752,0.9729,0.4812,0.0787,16.52,1000.502,ctr_clock_loop,85.32
1423,2407382,0.1098,-0.0124,1.0366,1.085,0.7088,16.0737,1000.4971,ctr_clock_loop,85.38
1424,2407442,0.0986,0.0262,1.0135,1.715,1.5575,14.875,1000.5037,ctr_clock_loop,85.44
1425,2407502,0.1117,-0.0261,0.9936,1.7062,-0.2713,14.1225,1000.51,ctr_clock_loop,85.5
1426,2407562,0.1304,0.0429,1.0499,2.1788,1.0762,13.4925,1000.5088,ctr_clock_loop,85.56
1427,2407622,0.1036,0.0192,0.9225,0.84,-0.42,12.3375,1000.4944,ctr_clock_loop,85.62
1428,2407682,0.1216,0.052,1.0006,0.6825,0.595,11.585,1000.4951,ctr_clock_loop,85.68
1429,2407742,0.0978,0.047,0.946,0.28,0.0787,10.2463,1000.5051,ctr_clock_loop,85.74
1430,2407802,0.1357,0.0541,0.9922,1.3125,0.1663,9.6075,1000.5059,ctr_clock_loop,85.8
1431,2407862,0.122,0.019,1.0468,0.8575,1.5312,8.7762,1000.5076,ctr_clock_loop,85.86
1432,2407922,0.0986,0.0096,0.926,-0.2188,-0.7962,7.8313,1000.5105,ctr_clock_loop,85.92
1433,2407982,0.1191,0.0149,0.9887,0.5075,0.175,7.2712,1000.4978,ctr_clock_loop,85.98
