index,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec
795,2494142,0.0517,0.1883,0.9279,0.14,-2.1788,-24.5175,1000.5088,clockwise_loop,49.74
796,2494202,0.0567,0.2718,1.0865,-0.6825,-0.0613,-24.6225,1000.5081,clockwise_loop,49.8
797,2494262,0.009,0.1143,1.0557,-0.035,1.2775,-24.115,1000.5132,clockwise_loop,49.86
798,2494322,0.0508,0.2557,1.0002,-0.8313,0.4025,-24.6313,1000.5173,clockwise_loop,49.92
799,2494382,0.0124,0.1344,0.9801,0.2713,1.1025,-24.7188,1000.5154,clockwise_loop,49.98
800,2494442,0.0113,0.154,1.0064,-0.0437,-1.1638,-24.8325,1000.5044,clockwise_loop,50.04
801,2494502,0.0486,0.1681,1.0393,1.4525,-1.05,-24.675,1000.5198,clockwise_loop,50.1
802,2494562,0.0407,0.1612,1.0143,-0.3762,0.245,-24.5438,1000.5095,clockwise_loop,50.16
803,2494622,0.0256,0.1862,0.9868,-0.5775,-0.0613,-24.7188,1000.5225,clockwise_loop,50.22
804,2494682,0.0334,0.1659,0.9702,1.33,-1.7938,-24.2987,1000.5056,clockwise_loop,50.28
805,2494742,0.0207,0.1488,1.003,-1.2513,-0.7613,-24.465,1000.5002,clockwise_loop,50.34
806,2494802,0.045,0.1703,1.058,-0.2013,0.105,-24.185,1000.5125,clockwise_loop,50.4
807,2494862,0.021,0.1964,1.0212,-0.5337,-0.2975,-24.4475,1000.5027,clockwise_loop,50.46
808,2494922,0.0701,0.1862,0.9846,-0.77,-1.89,-24.9988,1000.5039,clockwise_loop,50.52
809,2494982,0.0991,0.185,0.9848,1.6975,-1.7675,-24.5613,1000.5125,clockwise_loop,50.58
810,2495042,0.0298,0.1262,0.9634,0.7,0.1312,-24.92,1000.4912,clockwise_loop,50.64
811,2495102,0.0861,0.2028,0.9826,0.9187,-0.245,-24.71,1000.4819,clockwise_loop,50.7
812,2495162,0.0922,0.2261,0.9806,1.6888,0.0525,-24.15,1000.4692,clockwise_loop,50.76
813,2495222,0.0429,0.2555,1.0452,0.42,-0.4025,-24.9287,1000.4666,clockwise_loop,50.82
814,2495282,0.0276,0.1464,0.8918,-0.4288,-0.5425,-24.7975,1000.4651,clockwise_loop,50.88
815,2495342,0.0691,0.202,0.9836,0.1838,-1.1725,-25.0075,1000.4648,clockwise_loop,50.94
816,2495402,0.0714,0.1548,1.0246,-1.8288,-1.5137,-24.3512,1000.4568,clockwise_loop,51.0
817,2495462,0.0124,0.2639,0.9513,0.9975,-1.1812,-24.9463,1000.4607,clockwise_loop,51.06
818,2495522,0.0936,0.1244,1.005,-0.9362,-1.925,-25.0163,1000.4629,clockwise_loop,51.12
819,2495582,0.0659,0.1972,1.0183,-0.8838,-1.4,-24.815,1000.4678,clockwise_loop,51.18
820,2495642,0.021,0.245,1.0307,-0.84,1.6275,-24.6313,1000.4419,clockwise_loop,51.24
821,2495702,0.0683,0.1366,1.0072,-1.75,-1.33,-23.9312,1000.4458,clockwise_loop,51.3
822,2495762,0.0422,0.1094,1.0824,-0.6125,2.0738,-24.6225,1000.4441,clockwise_loop,51.36
823,2495822,0.0593,0.1222,1.0233,-0.98,-0.7,-24.5613,1000.447,clockwise_loop,51.42
824,2495882,0.0769,0.1754,1.0377,-0.9712,-1.5838,-24.5175,1000.4375,clockwise_loop,51.48
825,2495942,0.0364,0.1401,0.965,0.2275,-0.9275,-24.5,1000.4487,clockwise_loop,51.54
826,2496002,0.057,0.1757,0.9601,1.4262,1.0063,-24.675,1000.4539,clockwise_loop,51.6
827,2496062,0.0057,0.1573,0.9604,0.4025,-1.0588,-24.9813,1000.4373,clockwise_loop,51.66
828,2496122,0.0644,0.1986,1.0371,-0.3938,-1.3125,-24.6838,1000.4333,clockwise_loop,51.72
829,2496182,0.0663,0.2213,0.9882,-0.0088,-2.0213,-24.4737,1000.4563,clockwise_loop,51.78
830,2496242,0.0715,0.1356,1.05,-0.2887,-1.7062,-24.6575,1000.4387,clockwise_loop,51.84
831,2496302,0.0309,0.1648,0.9958,0.3938,-1.1988,-24.885,1000.4648,clockwise_loop,51.9
832,2496362,0.0824,0.1911,1.0636,0.8487,-0.175,-25.0688,1000.4468,clockwise_loop,51.96
833,2496422,0.1067,0.1762,1.0604,0.9275,-0.3675,-24.815,1000.4285,clockwise_loop,52.02
834,2496482,0.1127,0.1527,1.0111,-0.4112,1.4875,-24.7275,1000.4592,clockwise_loop,52.08
835,2496542,0.0517,0.1878,0.9531,1.1463,-2.7125,-25.2262,1000.4482,clockwise_loop,52.14
836,2496602,0.0674,0.1857,0.9997,2.4237,-0.5512,-25.3838,1000.4346,clockwise_loop,52.2
837,2496662,0.0389,0.1191,0.9526,0.5863,-0.1663,-25.8738,1000.4368,clockwise_loop,52.26
838,2496722,0.0473,0.1993,0.921,1.0762,-0.4988,-25.7775,1000.4343,clockwise_loop,52.32
839,2496782,0.1044,0.1652,1.0234,0.7262,0.35,-25.6375,1000.4358,clockwise_loop,52.38
840,2496842,0.083,0.2216,1.0175,-0.8313,0.595,-25.8825,1000.4551,clockwise_loop,52.44
841,2496902,0.0479,0.1793,0.9611,-0.245,0.6475,-26.18,1000.4329,clockwise_loop,52.5
842,2496962,0.0822,0.1686,0.9894,-1.085,-1.0063,-26.5562,1000.4421,clockwise_loop,52.56
843,2497022,0.0594,0.1765,0.9939,0.0262,-0.8225,-26.3638,1000.4309,clockwise_loop,52.62
844,2497082,0.0554,0.1762,0.9981,0.49,-1.6712,-26.1975,1000.4397,clockwise_loop,52.68
845,2497142,0.0591,0.1662,1.0169,1.2862,-0.6913,-26.145,1000.4353,clockwise_loop,52.74
846,2497202,0.0539,0.1559,0.986,2.3975,-0.07,-25.4275,1000.427,clockwise_loop,52.8
847,2497262,0.0518,0.1422,1.0504,1.4175,0.56,-25.3225,1000.4377,clockwise_loop,52.86
848,2497322,0.0449,0.1651,0.9902,1.4262,-1.0063,-25.5588,1000.4131,clockwise_loop,52.92
849,2497382,0.0505,0.1685,1.0089,1.5137,-1.2425,-25.3838,1000.4119,clockwise_loop,52.98
850,2497442,0.0927,0.2013,1.0543,0.28,-2.2575,-25.2875,1000.4263,clockwise_loop,53.04
851,2497502,0.0403,0.1875,0.9165,0.28,-0.4025,-25.7512,1000.4214,clockwise_loop,53.1
852,2497562,0.0625,0.1635,0.9887,-0.245,-0.7262,-25.3312,1000.4246,clockwise_loop,53.16
853,2497622,0.0564,0.1701,1.0199,-0.35,-0.7613,-25.5938,1000.4109,clockwise_loop,53.22
854,2497682,0.0988,0.1574,1.0133,-1.2075,-1.1287,-25.655,1000.4214,clockwise_loop,53.28
855,2497742,0.0778,0.1862,1.014,0.4638,0.7175,-25.5063,1000.4102,clockwise_loop,53.34
856,2497802,0.0778,0.1263,1.0644,1.6888,0.1925,-25.3312,1000.4182,clockwise_loop,53.4
857,2497862,0.0315,0.0944,0.9489,0.4725,-1.3212,-25.9175,1000.4131,clockwise_loop,53.46
858,2497922,0.0393,0.2003,0.9923,2.3275,-0.0962,-25.62,1000.4141,clockwise_loop,53.52
859,2497982,0.0393,0.1746,0.9723,2.4938,0.9975,-25.6112,1000.408,clockwise_loop,53.58
860,2498042,0.0885,0.1215,0.9862,-0.0525,-0.6825,-25.34,1000.4075,clockwise_loop,53.64
861,2498102,0.0334,0.1669,0.984,0.4375,-1.8288,-25.3925,1000.4131,clockwise_loop,53.7
862,2498162,0.0559,0.2013,1.0607,0.8487,-0.9362,-25.41,1000.4104,clockwise_loop,53.76
863,2498222,0.0314,0.2406,0.9453,1.0588,-0.7088,-25.8825,1000.4231,clockwise_loop,53.82
864,2498282,0.0889,0.1552,1.0271,-0.1575,-1.6712,-25.27,1000.4243,clockwise_loop,53.88
865,2498342,0.0825,0.2389,1.0935,0.175,-0.2537,-24.85,1000.3909,clockwise_loop,53.94
866,2498402,0.0398,0.1391,0.955,-0.5775,-0.9975,-25.095,1000.4075,clockwise_loop,54.0
867,2498462,0.0459,0.1845,1.0031,-0.3237,-1.225,-25.2787,1000.4136,clockwise_loop,54.06
868,2498522,0.0741,0.1845,0.9789,0.28,-1.3212,-25.3662,1000.4204,clockwise_loop,54.12
869,2498582,0.0371,0.223,1.0163,1.6625,0.6825,-24.9112,1000.4167,clockwise_loop,54.18
870,2498642,0.0393,0.1764,1.0041,-0.14,0.5688,-25.4713,1000.4119,clockwise_loop,54.24
871,2498702,0.0398,0.1535,1.0011,0.8575,-0.4812,-25.2612,1000.417,clockwise_loop,54.3
872,2498762,0.0561,0.1855,1.0426,1.7413,-0.5075,-25.5588,1000.4338,clockwise_loop,54.36
873,2498822,0.0657,0.1371,0.954,0.175,-2.0912,-25.5588,1000.4106,clockwise_loop,54.42
874,2498882,0.0558,0.1662,0.9762,0.3938,-1.26,-25.1388,1000.4119,clockwise_loop,54.48
875,2498942,0.0402,0.1884,0.9742,0.7,-1.12,-25.4275,1000.4216,clockwise_loop,54.54
876,2499002,0.0392,0.2137,1.017,0.8487,-0.595,-25.55,1000.4209,clockwise_loop,54.6
877,2499062,0.094,0.1383,0.9867,-0.9187,-1.2337,-25.0075,1000.407,clockwise_loop,54.66
878,2499122,0.0817,0.2008,1.0482,0.1838,-0.6388,-25.4275,1000.4114,clockwise_loop,54.72
879,2499182,0.0371,0.2672,1.0125,-0.6388,0.5163,-26.0138,1000.4272,clockwise_loop,54.78
880,2499242,0.0584,0.2483,1.0802,0.2713,-1.925,-26.4075,1000.4155,clockwise_loop,54.84
881,2499302,0.0603,0.2158,0.9957,-0.7,-0.3587,-26.2763,1000.4146,clockwise_loop,54.9
882,2499362,0.0969,0.1749,1.0436,-0.3413,-1.26,-25.8563,1000.4199,clockwise_loop,54.96
883,2499422,0.0979,0.1745,1.1051,-0.035,-0.7525,-25.8738,1000.4189,clockwise_loop,55.02
884,2499482,0.03,0.2084,1.0043,-0.5075,-0.6388,-25.9263,1000.4241,clockwise_loop,55.08
885,2499542,0.014,0.1627,0.9984,-0.105,-0.6475,-25.9525,1000.429,clockwise_loop,55.14
886,2499602,0.0434,0.1781,0.9777,-0.9275,-0.5337,-25.6987,1000.4331,clockwise_loop,55.2
887,2499662,0.0571,0.1576,0.9991,0.1312,0.42,-25.7862,1000.4331,clockwise_loop,55.26
888,2499722,0.0395,0.1945,0.9814,0.28,0.14,-26.11,1000.4297,clockwise_loop,55.32
889,2499782,0.0207,0.1156,0.9577,-1.26,-1.1812,-25.8125,1000.4302,clockwise_loop,55.38
890,2499842,0.0512,0.2933,0.9862,1.2075,-1.47,-26.18,1000.4329,clockwise_loop,55.44
891,2499902,0.1042,0.152,1.003,0.6562,0.2537,-25.3312,1000.4417,clockwise_loop,55.5
892,2499962,0.0405,0.2155,1.0175,-1.2687,1.3388,-24.99,1000.4419,clockwise_loop,55.56
893,2500022,0.0002,0.164,0.9742,-0.5425,0.9712,-24.745,1000.4346,clockwise_loop,55.62
894,2500082,0.0561,0.1258,0.9742,-0.8225,-1.2687,-24.7625,1000.4375,clockwise_loop,55.68
895,2500142,0.0632,0.2003,1.0951,-0.455,1.0325,-23.4675,1000.4312,clockwise_loop,55.74
896,2500202,0.0393,0.1785,1.0763,-0.49,1.4525,-23.8612,1000.4414,clockwise_loop,55.8
897,2500262,0.0317,0.1379,0.9985,0.0962,-0.735,-23.3713,1000.4399,clockwise_loop,55.86
898,2500322,0.0588,0.1671,1.0238,0.42,-1.2513,-23.52,1000.4304,clockwise_loop,55.92
899,2500382,0.0464,0.142,0.9372,-0.2887,-0.4112,-23.1875,1000.4399,clockwise_loop,55.98
900,2500442,0.0608,0.1279,0.9889,-0.1663,-1.1463,-22.4875,1000.437,clockwise_loop,56.04
901,2500502,0.0266,0.1894,1.015,0.7,-0.3413,-22.8025,1000.4263,clockwise_loop,56.1
902,2500562,0.0407,0.1508,0.9778,-0.315,-0.7962,-22.7675,1000.4231,clockwise_loop,56.16
903,2500622,0.0201,0.1549,0.9959,0.0437,-0.1225,-23.2925,1000.408,clockwise_loop,56.22
904,2500682,0.0549,0.2108,1.0501,-0.035,-0.0875,-23.2138,1000.4092,clockwise_loop,56.28
905,2500742,0.0249,0.1701,0.9914,1.1375,-0.14,-23.2313,1000.3948,clockwise_loop,56.34
906,2500802,0.0512,0.1907,1.0472,0.1838,-0.665,-22.7938,1000.4014,clockwise_loop,56.4
907,2500862,0.0535,0.1635,0.9975,-1.0675,-0.4375,-23.2838,1000.3921,clockwise_loop,56.46
908,2500922,0.0388,0.1872,0.9553,-0.4288,-0.6913,-23.38,1000.3962,clockwise_loop,56.52
909,2500982,0.0357,0.1601,1.0168,-0.3237,-0.2013,-23.6075,1000.3977,clockwise_loop,56.58
910,2501042,0.0378,0.1889,0.9171,0.5688,-0.5863,-23.8438,1000.385,clockwise_loop,56.64
911,2501102,0.0571,0.134,0.9938,-0.1225,-0.07,-23.8263,1000.3826,clockwise_loop,56.7
912,2501162,0.0251,0.1848,1.0251,0.0613,1.7675,-24.3862,1000.3906,clockwise_loop,56.76
913,2501222,0.0619,0.2037,0.9935,-0.7088,-1.2687,-24.6838,1000.3767,clockwise_loop,56.82
914,2501282,0.0178,0.243,0.9843,-0.0787,0.7175,-24.1325,1000.3799,clockwise_loop,56.88
915,2501342,0.031,0.2238,1.0041,-0.3325,-0.7525,-24.6225,1000.3821,clockwise_loop,56.94
916,2501402,0.0615,0.1668,1.0241,0.28,-0.1925,-24.7625,1000.3904,clockwise_loop,57.0
917,2501462,0.0176,0.1809,0.9922,0.77,-0.4988,-24.9638,1000.4004,clockwise_loop,57.06
918,2501522,0.0512,0.1613,1.0414,1.2075,-0.7788,-24.3862,1000.396,clockwise_loop,57.12
919,2501582,0.0229,0.1761,0.932,0.2887,-1.7062,-24.5438,1000.3918,clockwise_loop,57.18
920,2501642,-0.0124,0.1806,0.9777,0.2887,-0.7875,-24.2987,1000.3721,clockwise_loop,57.24
921,2501702,0.0188,0.1744,0.9418,0.7437,-1.2337,-24.045,1000.3779,clockwise_loop,57.3
922,2501762,0.0529,0.1462,1.0333,0.0437,0.1663,-24.2375,1000.3677,clockwise_loop,57.36
923,2501822,0.0396,0.1567,1.0123,-0.8838,-0.3762,-23.94,1000.3904,clockwise_loop,57.42
924,2501882,0.0337,0.1396,1.0094,-0.315,-0.0175,-23.6513,1000.3936,clockwise_loop,57.48
925,2501942,0.0158,0.1654,0.9464,-0.4638,-0.6037,-23.38,1000.3809,clockwise_loop,57.54
926,2502002,0.0388,0.1618,0.9111,-0.5512,1.9863,-23.1262,1000.3853,clockwise_loop,57.6
927,2502062,0.0163,0.1266,0.9492,-1.0675,-0.07,-23.2838,1000.3718,clockwise_loop,57.66
928,2502122,0.0373,0.1894,1.0451,-0.4375,0.1488,-22.6887,1000.3691,clockwise_loop,57.72
929,2502182,0.0579,0.1898,0.9916,0.7437,0.2713,-22.9862,1000.3613,clockwise_loop,57.78
930,2502242,0.0339,0.1976,0.9781,0.1575,-0.1312,-22.6625,1000.3665,clockwise_loop,57.84
931,2502302,0.0335,0.1866,0.9243,0.3237,-0.4462,-23.2838,1000.3704,clockwise_loop,57.9
932,2502362,0.0586,0.2135,1.0314,0.84,-0.6475,-23.1175,1000.365,clockwise_loop,57.96
933,2502422,0.0395,0.1067,0.9819,-0.49,-0.9975,-23.17,1000.3689,clockwise_loop,58.02
934,2502482,0.0744,0.2191,0.9882,-0.5337,-0.9625,-23.065,1000.3889,clockwise_loop,58.08
935,2502542,0.0544,0.1696,1.0658,-0.5512,-0.8838,-22.995,1000.3818,clockwise_loop,58.14
936,2502602,0.045,0.1713,1.0079,-1.0412,1.0588,-22.575,1000.3706,clockwise_loop,58.2
937,2502662,-0.0105,0.1481,1.0182,-1.575,0.2975,-22.9075,1000.377,clockwise_loop,58.26
938,2502722,0.0265,0.1401,1.0219,0.3325,-0.035,-22.785,1000.3879,clockwise_loop,58.32
939,2502782,0.0367,0.1269,0.9668,0.2537,0.035,-22.3563,1000.3777,clockwise_loop,58.38
940,2502842,0.0388,0.1859,1.0182,0.7175,-0.49,-22.3125,1000.3826,clockwise_loop,58.44
941,2502902,0.0314,0.1584,0.9837,0.8225,-1.9338,-21.9013,1000.3892,clockwise_loop,58.5
942,2502962,0.0529,0.1504,0.9887,1.2425,-0.1138,-21.7962,1000.3779,clockwise_loop,58.56
943,2503022,0.0456,0.2091,1.0389,1.5925,0.0875,-21.9625,1000.4006,clockwise_loop,58.62
944,2503082,0.0647,0.2164,1.0365,0.5775,-0.3325,-22.19,1000.397,clockwise_loop,58.68
945,2503142,0.0837,0.1954,1.0017,-0.7262,-0.9887,-22.365,1000.407,clockwise_loop,58.74
946,2503202,0.0524,0.1786,1.0277,-0.2887,-0.28,-22.1987,1000.4023,clockwise_loop,58.8
947,2503262,0.0744,0.1886,1.0155,-0.5163,-0.3063,-22.6362,1000.4136,clockwise_loop,58.86
948,2503322,0.0429,0.2083,1.0014,-0.2975,0.21,-22.925,1000.4141,clockwise_loop,58.92
949,2503382,0.0412,0.1654,1.006,-0.98,0.1138,-22.6975,1000.4131,clockwise_loop,58.98
950,2503442,0.0435,0.136,0.9682,0.0875,-0.84,-22.7588,1000.4133,clockwise_loop,59.04
951,2503502,0.0511,0.1543,0.9587,-0.595,-0.8838,-22.2862,1000.4099,clockwise_loop,59.1
952,2503562,0.0334,0.1401,0.9509,0.91,0.0175,-21.9275,1000.4224,clockwise_loop,59.16
953,2503622,0.0391,0.1327,0.9687,0.9013,-0.2362,-22.0675,1000.4082,clockwise_loop,59.22
954,2503682,0.0454,0.2037,0.9694,0.9538,-1.54,-21.9275,1000.3945,clockwise_loop,59.28
955,2503742,0.0364,0.1803,0.9958,0.7875,-0.1138,-21.91,1000.3999,clockwise_loop,59.34
956,2503802,0.0381,0.191,1.013,0.665,0.245,-22.26,1000.3894,clockwise_loop,59.4
957,2503862,0.0783,0.2098,1.0205,-0.8487,-0.0088,-22.015,1000.4109,clockwise_loop,59.46
958,2503922,0.0525,0.2159,1.0014,-1.6537,-0.945,-22.1725,1000.4158,clockwise_loop,59.52
959,2503982,0.04,0.1835,0.9753,-1.7325,0.2013,-22.6975,1000.4241,clockwise_loop,59.58
960,2504042,0.063,0.1869,0.9994,-1.0325,0.98,-22.6275,1000.4214,clockwise_loop,59.64
961,2504102,0.0027,0.1047,0.9489,-1.05,-0.385,-22.8988,1000.4177,clockwise_loop,59.7
962,2504162,0.0267,0.173,0.9501,0.5688,-0.805,-22.75,1000.4231,clockwise_loop,59.76
963,2504222,0.0371,0.1526,0.9595,0.2362,-1.0325,-22.505,1000.4241,clockwise_loop,59.82
964,2504282,0.0572,0.1663,1.004,1.3913,-1.6975,-22.1462,1000.4429,clockwise_loop,59.88
965,2504342,0.0412,0.2186,1.0043,1.4875,-1.4787,-21.7962,1000.4402,clockwise_loop,59.94
966,2504402,0.0454,0.2061,0.9554,0.9538,-0.56,-22.1375,1000.4321,clockwise_loop,60.0
967,2504462,0.0565,0.1793,1.0394,1.0063,0.0962,-22.1725,1000.4463,clockwise_loop,60.06
968,2504522,0.0598,0.2069,1.0691,0.4288,-0.6125,-22.7237,1000.4365,clockwise_loop,60.12
969,2504582,0.0547,0.1976,1.0079,-0.0175,0.2537,-22.8725,1000.4426,clockwise_loop,60.18
970,2504642,0.071,0.2154,0.9818,0.07,-0.5337,-23.0037,1000.439,clockwise_loop,60.24
971,2504702,0.0519,0.1595,0.9919,0.5512,-0.9362,-23.1525,1000.4502,clockwise_loop,60.3
972,2504762,0.0712,0.1857,1.0338,-0.91,-0.245,-23.6075,1000.4395,clockwise_loop,60.36
973,2504822,0.0552,0.1776,0.9974,-0.5337,0.5688,-23.6075,1000.4338,clockwise_loop,60.42
974,2504882,0.0651,0.2345,0.9965,0.5075,1.1725,-24.1938,1000.4348,clockwise_loop,60.48
975,2504942,0.0232,0.1947,0.9319,0.2275,0.5863,-24.6313,1000.4331,clockwise_loop,60.54
976,2505002,0.0639,0.1613,1.0482,-1.2075,0.8838,-23.9575,1000.4382,clockwise_loop,60.6
977,2505062,0.0798,0.1937,0.9846,0.2975,0.735,-24.4475,1000.4385,clockwise_loop,60.66
978,2505122,0.0412,0.134,1.0171,-0.1138,0.1312,-24.4737,1000.4426,clockwise_loop,60.72
979,2505182,0.0454,0.1759,1.0433,1.1463,0.9625,-24.22,1000.4431,clockwise_loop,60.78
980,2505242,0.0322,0.187,0.9845,1.3475,0.07,-24.71,1000.4539,clockwise_loop,60.84
981,2505302,0.0454,0.2161,0.9592,0.63,-1.8725,-24.6838,1000.4482,clockwise_loop,60.9
982,2505362,0.0315,0.2015,0.905,2.8788,-2.8175,-24.92,1000.4592,clockwise_loop,60.96
983,2505422,0.0556,0.2226,1.0451,1.3212,-1.82,-24.7887,1000.4485,clockwise_loop,61.02
984,2505482,0.0615,0.238,0.9591,0.5337,-2.3275,-25.585,1000.4485,clockwise_loop,61.08
985,2505542,0.1135,0.2208,0.9955,-1.5575,-2.8175,-25.8475,1000.449,clockwise_loop,61.14
986,2505602,0.0856,0.213,1.0197,-1.4525,-1.015,-25.8913,1000.4519,clockwise_loop,61.2
987,2505662,0.0574,0.2269,1.0045,-0.6562,0.2975,-25.8037,1000.4604,clockwise_loop,61.26
988,2505722,0.103,0.2445,1.015,-2.5988,-3.2113,-26.0662,1000.4521,clockwise_loop,61.32
989,2505782,0.0146,0.162,0.9697,-1.3563,-1.0938,-26.145,1000.4546,clockwise_loop,61.38
990,2505842,0.0161,0.1252,0.9938,-0.0437,-0.3762,-25.9175,1000.4607,clockwise_loop,61.44
991,2505902,0.0767,0.139,0.9773,0.6913,-0.8313,-25.9088,1000.4548,clockwise_loop,61.5
992,2505962,0.0692,0.1601,1.0457,1.7062,-0.2275,-25.7337,1000.4509,clockwise_loop,61.56
993,2506022,0.0359,0.218,1.0139,1.0588,-1.12,-25.6637,1000.4634,clockwise_loop,61.62
994,2506082,0.0432,0.1981,0.9755,0.7175,-0.0962,-25.4188,1000.447,clockwise_loop,61.68
995,2506142,0.0467,0.232,0.9565,0.2975,-0.9712,-25.7862,1000.4548,clockwise_loop,61.74
996,2506202,0.0737,0.209,1.037,-0.7525,-0.4988,-26.1975,1000.457,clockwise_loop,61.8
997,2506262,0.0579,0.2187,0.9826,-0.7262,0.4025,-26.5562,1000.4688,clockwise_loop,61.86
998,2506322,0.0605,0.1879,0.9555,-1.4175,-0.3587,-26.5125,1000.4583,clockwise_loop,61.92
999,2506382,0.0376,0.2128,0.9675,-0.9538,-0.3063,-25.7775,1000.4661,clockwise_loop,61.98
1000,2506442,0.0251,0.191,0.9931,-2.1088,0.5075,-26.215,1000.4565,clockwise_loop,62.04
1001,2506502,0.0403,0.1369,0.9385,-1.0675,1.5137,-26.0138,1000.4666,clockwise_loop,62.1
1002,2506562,0.022,0.1602,1.009,-0.5863,1.5137,-26.1012,1000.4575,clockwise_loop,62.16
1003,2506622,0.0183,0.1615,0.915,-1.0588,0.2188,-26.5475,1000.46,clockwise_loop,62.22
1004,2506682,0.0322,0.1603,0.9892,1.435,-0.525,-25.9088,1000.4651,clockwise_loop,62.28
1005,2506742,0.0062,0.2162,1.0275,0.875,0.6475,-26.215,1000.4707,clockwise_loop,62.34
1006,2506802,0.0098,0.154,0.9455,1.12,-1.5662,-26.4163,1000.4653,clockwise_loop,62.4
1007,2506862,0.0312,0.1993,0.9567,1.19,-1.4088,-25.97,1000.4563,clockwise_loop,62.46
1008,2506922,0.038,0.2237,1.036,0.28,-0.1138,-26.0487,1000.4668,clockwise_loop,62.52
1009,2506982,0.0511,0.2137,0.9667,-0.9538,-0.4812,-25.83,1000.4722,clockwise_loop,62.58
1010,2507042,0.0727,0.1888,0.9941,-0.875,-1.5225,-25.7687,1000.4639,clockwise_loop,62.64
1011,2507102,0.0565,0.2305,0.9662,-1.2425,-1.4875,-26.25,1000.4587,clockwise_loop,62.7
1012,2507162,0.0319,0.1828,0.9499,-1.0588,-0.8925,-26.2237,1000.4641,clockwise_loop,62.76
1013,2507222,0.0342,0.1635,1.005,-0.5688,0.7962,-26.2588,1000.4695,clockwise_loop,62.82
1014,2507282,0.0303,0.1425,0.9455,1.1463,-0.0175,-26.1275,1000.4592,clockwise_loop,62.88
1015,2507342,0.0339,0.1566,0.9382,-0.735,-1.12,-26.1887,1000.4709,clockwise_loop,62.94
1016,2507402,0.0382,0.2201,0.9923,0.35,-1.61,-26.1362,1000.4626,clockwise_loop,63.0
1017,2507462,0.0235,0.2292,1.0258,-0.3762,-0.1663,-26.2325,1000.4656,clockwise_loop,63.06
1018,2507522,0.0511,0.2162,1.0706,0.3237,-0.315,-26.2062,1000.4722,clockwise_loop,63.12
1019,2507582,0.1088,0.1401,0.9897,-2.6512,-3.1325,-26.1887,1000.2703,clockwise_loop,63.18
1020,2507642,0.0469,0.234,0.9804,-2.8438,-1.4787,-25.515,999.927,clockwise_loop,63.24
1021,2507702,0.0158,0.1732,1.0038,-0.8313,0.28,-25.2262,1000.1135,clockwise_loop,63.3
1022,2507762,0.0268,0.1398,1.0043,0.0088,0.2537,-25.025,1000.0134,clockwise_loop,63.36
1023,2507822,0.0154,0.1242,0.9616,1.9425,-1.0325,-24.7887,999.8623,clockwise_loop,63.42
1024,2507882,-0.0008,0.152,0.9109,0.63,-0.5163,-24.2113,1000.0784,clockwise_loop,63.48
1025,2507942,0.0271,0.1891,0.9392,2.0738,-1.4612,-23.7213,1000.1912,clockwise_loop,63.54
1026,2508002,0.0287,0.1101,0.9806,1.05,-0.595,-23.5375,1000.3174,clockwise_loop,63.6
1027,2508062,0.0422,0.1964,0.9819,1.0412,-1.8025,-23.4937,1000.3906,clockwise_loop,63.66
1028,2508122,0.0144,0.2131,1.0138,0.875,-0.5163,-23.8787,1000.4871,clockwise_loop,63.72
1029,2508182,0.0454,0.2601,1.0468,0.3413,-0.525,-24.0275,1000.5166,clockwise_loop,63.78
1030,2508242,0.0029,0.1662,0.9496,0.0,0.0613,-24.0625,1000.5564,clockwise_loop,63.84
1031,2508302,0.0537,0.1693,1.0347,-1.1463,-2.1962,-24.3775,1000.5527,clockwise_loop,63.9
1032,2508362,0.0285,0.1345,0.9715,-1.2862,-1.0412,-24.465,1000.5195,clockwise_loop,63.96
1033,2508422,-0.0171,0.1798,0.9196,-0.98,-0.9362,-23.8525,1000.5347,clockwise_loop,64.02
1034,2508482,-0.0124,0.1093,0.9439,-2.3275,-1.0762,-23.52,1000.551,clockwise_loop,64.08
1035,2508542,0.0503,0.1322,1.0031,-2.1175,-0.8662,-23.2838,1000.5374,clockwise_loop,64.14
1036,2508602,0.0203,0.1598,1.0102,0.1663,-0.9362,-23.1,1000.5259,clockwise_loop,64.2
1037,2508662,0.0776,0.1244,1.0638,1.0325,0.5688,-21.9013,1000.5361,clockwise_loop,64.26
1038,2508722,-0.012,0.2195,0.9472,1.3212,0.0525,-22.33,1000.5249,clockwise_loop,64.32
1039,2508782,0.0234,0.1276,1.0167,1.5925,-0.77,-22.5225,1000.5234,clockwise_loop,64.38
1040,2508842,0.0295,0.2008,0.9996,2.275,-0.3675,-22.47,1000.5378,clockwise_loop,64.44
1041,2508902,0.0676,0.2128,1.0863,1.855,-1.855,-22.61,1000.5208,clockwise_loop,64.5
1042,2508962,0.0205,0.2369,1.0287,0.3413,0.4112,-22.7588,1000.521,clockwise_loop,64.56
1043,2509022,-0.0205,0.1835,0.9607,-0.5512,0.3413,-23.1875,1000.5134,clockwise_loop,64.62
1044,2509082,0.0228,0.1528,0.9717,-1.4525,-0.6212,-23.73,1000.5225,clockwise_loop,64.68
1045,2509142,0.0581,0.1772,0.9975,-1.4787,-0.105,-23.2925,1000.5317,clockwise_loop,64.74
1046,2509202,0.0293,0.1724,0.9783,-1.4787,-0.3325,-22.9775,1000.5315,clockwise_loop,64.8
