index,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec
634,4358102,0.0401,0.0005,1.2543,0.0875,0.1925,0.14,997.1313,smooth_constant_speed,38.04
635,4358162,0.109,0.0544,1.4553,0.6125,6.51,0.175,997.158,smooth_constant_speed,38.1
636,4358222,0.0476,-0.0374,0.9662,-0.8138,0.0437,0.28,997.147,smooth_constant_speed,38.16
637,4358282,0.0147,-0.0317,0.9945,-0.56,-1.0762,0.1925,997.2083,smooth_constant_speed,38.22
638,4358342,0.0217,-0.0068,1.0648,1.785,0.2625,0.1312,997.2612,smooth_constant_speed,38.28
639,4358402,0.0339,0.0048,0.9233,1.3475,0.5163,0.455,997.2837,smooth_constant_speed,38.34
640,4358462,-0.0022,0.0215,0.8826,-1.0325,0.0175,0.595,997.3538,smooth_constant_speed,38.4
641,4358522,0.0671,0.029,1.2059,2.45,4.725,0.1925,997.3569,smooth_constant_speed,38.46
642,4358582,0.0276,-0.0669,0.9927,1.1025,-0.5075,0.3325,997.3235,smooth_constant_speed,38.52
643,4358642,0.0185,-0.0405,0.9811,0.5512,-0.315,0.6125,997.3872,smooth_constant_speed,38.58
644,4358702,0.0293,0.0925,1.0019,2.2313,1.2337,0.3413,997.4146,smooth_constant_speed,38.64
645,4358762,0.0029,0.0171,1.0707,0.805,-1.225,-0.0175,997.394,smooth_constant_speed,38.7
646,4358822,-0.0281,-0.072,1.0795,0.0525,2.2575,0.56,997.3438,smooth_constant_speed,38.76
647,4358882,0.0224,0.0168,1.0474,0.98,2.87,0.2275,997.2231,smooth_constant_speed,38.82
648,4358942,-0.0132,-0.0232,0.9054,0.2713,-2.5113,0.5337,997.0747,smooth_constant_speed,38.88
649,4359002,0.0402,-0.0798,1.1629,0.6825,-0.3413,0.7525,997.0303,smooth_constant_speed,38.94
650,4359062,-0.0206,0.0425,0.9986,0.9975,-0.63,0.2013,997.0642,smooth_constant_speed,39.0
651,4359122,0.0762,0.0309,1.0722,1.0675,2.5725,0.315,997.1306,smooth_constant_speed,39.06
652,4359182,0.0276,-0.0493,0.9315,-1.61,-0.4725,0.3938,997.1562,smooth_constant_speed,39.12
653,4359242,0.0188,0.0561,1.1223,0.5163,1.6363,0.6475,997.0889,smooth_constant_speed,39.18
654,4359302,0.0285,-0.0203,0.925,-0.5512,0.2975,0.3762,996.9287,smooth_constant_speed,39.24
655,4359362,-0.0383,-0.0961,0.8491,0.1312,-0.84,0.875,996.8469,smooth_constant_speed,39.3
656,4359422,0.0307,0.0132,1.0444,0.7525,0.6388,0.3063,996.644,smooth_constant_speed,39.36
657,4359482,0.0273,-0.008,0.9082,0.9013,-1.8463,-0.2013,996.6143,smooth_constant_speed,39.42
658,4359542,0.0044,-0.0142,1.1363,1.4875,1.785,0.175,996.6279,smooth_constant_speed,39.48
659,4359602,0.0352,0.0437,1.1265,1.015,-0.0088,0.5775,996.5603,smooth_constant_speed,39.54
660,4359662,-0.0099,-0.042,0.9206,0.9538,-3.9288,0.5775,996.5603,smooth_constant_speed,39.6
661,4359722,0.0513,-0.0458,0.9622,1.0325,-0.4288,0.3237,996.6277,smooth_constant_speed,39.66
662,4359782,0.0769,0.0974,1.0789,1.9162,-0.455,0.245,996.6982,smooth_constant_speed,39.72
663,4359842,-0.0392,-0.0322,0.8488,0.0787,2.4325,0.2975,996.8313,smooth_constant_speed,39.78
664,4359902,-0.0139,-0.0137,0.9797,-2.1613,2.2838,0.385,996.8955,smooth_constant_speed,39.84
665,4359962,0.019,0.0381,1.0182,-0.1225,-3.0625,0.3762,996.8372,smooth_constant_speed,39.9
666,4360022,-0.0036,-0.0417,1.1832,0.0787,4.0338,0.14,996.7678,smooth_constant_speed,39.96
667,4360082,-0.0134,-0.0462,0.8352,-1.7062,0.7437,0.77,996.7688,smooth_constant_speed,40.02
668,4360142,0.0132,0.0365,0.9956,0.21,-1.4438,0.6737,996.7871,smooth_constant_speed,40.08
669,4360202,0.0354,-0.037,1.0917,3.1063,-1.3038,0.14,996.8328,smooth_constant_speed,40.14
670,4360262,0.0115,0.0051,1.0011,0.2887,0.3413,0.385,996.8982,smooth_constant_speed,40.2
671,4360322,-0.01,-0.0234,0.9846,0.4812,0.875,0.3063,996.9062,smooth_constant_speed,40.26
672,4360382,-0.0113,0.0041,0.941,1.0325,-2.0213,-0.0875,996.9016,smooth_constant_speed,40.32
673,4360442,0.0527,-0.0485,1.2215,1.2687,0.805,0.5688,996.9248,smooth_constant_speed,40.38
674,4360502,0.102,0.0629,1.1836,-0.8838,-2.3187,0.5512,996.9705,smooth_constant_speed,40.44
675,4360562,0.0171,0.0334,1.0616,1.225,1.26,0.21,997.032,smooth_constant_speed,40.5
676,4360622,-0.0365,-0.0115,0.9624,0.035,1.9775,0.3675,997.0417,smooth_constant_speed,40.56
677,4360682,-0.0178,-0.0493,0.8674,-2.1788,-2.6512,0.4988,996.9983,smooth_constant_speed,40.62
678,4360742,0.0525,-0.0246,1.0705,0.455,-2.6163,0.3063,996.9893,smooth_constant_speed,40.68
679,4360802,-0.0062,-0.0625,1.0366,0.8838,0.875,0.4725,996.9785,smooth_constant_speed,40.74
680,4360862,0.012,-0.0256,0.9374,-1.0237,-2.975,0.5075,997.0532,smooth_constant_speed,40.8
681,4360922,-0.0403,-0.0078,0.9711,1.015,-0.7088,0.315,997.0664,smooth_constant_speed,40.86
682,4360982,-0.0368,-0.042,0.8364,0.3587,-2.1613,0.3587,997.0078,smooth_constant_speed,40.92
683,4361042,0.0493,0.0366,1.1093,1.1812,-0.7175,0.9975,996.9912,smooth_constant_speed,40.98
684,4361102,-0.0324,-0.0736,0.8617,-0.9362,2.3187,-0.4288,997.0554,smooth_constant_speed,41.04
685,4361162,0.0095,-0.063,1.0241,0.0613,1.5575,0.2013,997.0662,smooth_constant_speed,41.1
686,4361222,0.0024,-0.0611,1.1339,0.7437,-3.1412,0.6475,997.0574,smooth_constant_speed,41.16
687,4361282,0.0423,-0.0034,0.9959,1.9162,-0.735,0.6212,997.0671,smooth_constant_speed,41.22
688,4361342,-0.0012,0.0381,0.9542,0.3762,1.0063,0.35,997.075,smooth_constant_speed,41.28
689,4361402,-0.0281,-0.0029,1.0024,-0.5775,1.435,0.6037,997.0237,smooth_constant_speed,41.34
690,4361462,0.0491,-0.0313,0.98,-0.4725,-2.2137,0.0088,997.0283,smooth_constant_speed,41.4
691,4361522,0.0412,-0.0772,1.1124,-0.595,2.0038,0.5163,997.0557,smooth_constant_speed,41.46
692,4361582,0.0369,-0.0085,1.2163,0.3938,2.5725,0.6475,997.0039,smooth_constant_speed,41.52
693,4361642,0.0168,0.0258,0.8838,-0.21,-1.4787,0.8925,996.9426,smooth_constant_speed,41.58
694,4361702,0.0027,-0.051,0.9909,-0.14,0.6212,0.175,996.9507,smooth_constant_speed,41.64
695,4361762,0.0173,0.0527,1.0685,0.8138,0.6737,0.2013,996.9485,smooth_constant_speed,41.7
696,4361822,0.0745,-0.0254,1.0489,0.91,5.1363,0.4462,996.6931,smooth_constant_speed,41.76
697,4361882,-0.004,-0.0245,0.9957,-0.49,0.805,0.3237,996.6116,smooth_constant_speed,41.82
698,4361942,0.0188,-0.0317,0.9887,-1.33,0.1663,0.5512,996.5244,smooth_constant_speed,41.88
699,4362002,0.0047,0.0725,1.0272,0.6125,1.295,0.2188,996.5835,smooth_constant_speed,41.94
700,4362062,0.1105,-0.0398,1.1788,0.42,0.1838,0.245,996.7573,smooth_constant_speed,42.0
701,4362122,-0.0281,-0.07,0.865,-0.14,1.5838,0.525,996.7603,smooth_constant_speed,42.06
702,4362182,0.0678,0.0329,0.937,-0.4375,-1.5137,0.0613,996.6492,smooth_constant_speed,42.12
703,4362242,0.0256,-0.0752,1.0043,1.26,-1.1988,0.2537,996.5823,smooth_constant_speed,42.18
704,4362302,-0.0434,-0.0472,0.8977,-1.1638,1.365,0.3063,996.6394,smooth_constant_speed,42.24
705,4362362,0.0361,0.087,0.9055,0.63,1.1287,0.1575,996.7185,smooth_constant_speed,42.3
706,4362422,0.0774,-0.0325,1.1602,-1.4,2.1525,0.4988,996.741,smooth_constant_speed,42.36
707,4362482,0.0813,0.0564,1.0546,-1.7062,-0.525,0.7175,996.7812,smooth_constant_speed,42.42
708,4362542,0.049,0.0356,1.0659,-0.455,1.54,-0.1925,996.7981,smooth_constant_speed,42.48
709,4362602,0.0166,-0.0751,1.0659,-0.5512,2.8,0.2975,996.7883,smooth_constant_speed,42.54
710,4362662,0.1154,0.0232,1.15,1.2687,-1.1375,1.05,996.7524,smooth_constant_speed,42.6
711,4362722,0.0627,0.0573,1.2125,1.015,1.2425,0.6913,996.6919,smooth_constant_speed,42.66
712,4362782,0.0386,-0.0173,1.0683,-0.3587,2.485,0.4638,996.8181,smooth_constant_speed,42.72
713,4362842,-0.0816,0.0059,0.7651,-0.8925,-2.0738,0.28,996.8311,smooth_constant_speed,42.78
714,4362902,0.012,0.024,0.8696,0.5163,1.7675,0.0088,996.8633,smooth_constant_speed,42.84
715,4362962,0.0312,-0.0791,0.9582,0.7088,-0.5163,-0.245,996.8303,smooth_constant_speed,42.9
716,4363022,0.1204,-0.0332,1.2112,-0.49,-2.0825,-0.0787,996.8369,smooth_constant_speed,42.96
717,4363082,-0.0005,0.021,0.8633,1.295,5.1363,-0.1575,996.8352,smooth_constant_speed,43.02
718,4363142,-0.0229,-0.0146,1.0463,1.1463,1.645,-0.385,996.8796,smooth_constant_speed,43.08
719,4363202,-0.0224,0.0417,0.7366,-1.3038,-1.7587,-0.0962,996.8625,smooth_constant_speed,43.14
720,4363262,0.0204,0.1266,1.0172,-0.1663,1.8288,-0.91,996.8298,smooth_constant_speed,43.2
721,4363322,0.0207,-0.1152,1.1475,0.1663,2.9313,-0.2013,996.8306,smooth_constant_speed,43.26
722,4363382,0.0276,-0.0093,0.804,-1.1463,-2.4062,0.5337,996.8201,smooth_constant_speed,43.32
723,4363442,0.0448,0.018,0.946,0.2625,-1.9775,0.105,996.5837,smooth_constant_speed,43.38
724,4363502,0.0761,0.0054,1.1195,1.89,1.0938,-0.105,996.5078,smooth_constant_speed,43.44
725,4363562,0.0312,0.039,1.097,2.4762,-0.0088,0.7875,996.387,smooth_constant_speed,43.5
726,4363622,0.0203,0.0525,0.9096,-0.9013,1.4,-0.2362,996.4614,smooth_constant_speed,43.56
727,4363682,-0.0182,-0.0498,0.8567,1.61,-1.9512,0.105,996.4893,smooth_constant_speed,43.62
728,4363742,0.0282,-0.0059,0.7443,0.0262,-5.565,0.2013,996.6077,smooth_constant_speed,43.68
729,4363802,0.0166,0.0827,1.0967,-2.8525,3.4125,0.0175,996.6775,smooth_constant_speed,43.74
730,4363862,-0.0532,-0.1642,0.843,-1.1988,3.255,-0.175,996.7776,smooth_constant_speed,43.8
731,4363922,-0.0186,-0.0265,0.898,0.8575,0.6913,0.6913,996.7905,smooth_constant_speed,43.86
732,4363982,0.0801,0.0778,1.1093,1.8637,-2.7738,0.3413,996.7886,smooth_constant_speed,43.92
733,4364042,-0.003,-0.0937,1.019,3.535,1.8725,-0.28,996.884,smooth_constant_speed,43.98
734,4364102,0.0746,0.0168,1.0639,1.5225,2.4938,0.1663,996.9207,smooth_constant_speed,44.04
735,4364162,0.0274,0.1191,0.8891,-1.12,-0.5775,0.07,996.7844,smooth_constant_speed,44.1
736,4364222,-0.0026,-0.0954,0.903,1.12,-0.4988,-0.2537,996.7268,smooth_constant_speed,44.16
737,4364282,0.0513,0.0262,1.0009,-0.21,-2.3187,0.42,996.6943,smooth_constant_speed,44.22
738,4364342,-0.001,0.0874,1.0235,0.3325,2.4588,-0.1225,996.7603,smooth_constant_speed,44.28
739,4364402,-0.0073,-0.057,0.9171,0.21,-0.875,-0.28,996.8555,smooth_constant_speed,44.34
740,4364462,0.0874,0.0137,0.8474,-0.6913,-4.9,0.2975,996.8423,smooth_constant_speed,44.4
741,4364522,0.0129,-0.002,0.9822,0.6737,0.2625,-0.4375,996.886,smooth_constant_speed,44.46
742,4364582,-0.0002,-0.0053,0.9887,1.4787,1.1375,-0.4725,996.8213,smooth_constant_speed,44.52
743,4364642,0.0302,0.0079,0.9328,0.28,-1.785,0.56,996.8059,smooth_constant_speed,44.58
744,4364702,0.0254,0.1066,1.0618,-1.0588,0.7262,-0.315,996.8054,smooth_constant_speed,44.64
745,4364762,-0.0478,-0.0428,0.8037,-0.3938,-2.1875,-0.28,996.8096,smooth_constant_speed,44.7
746,4364822,0.042,-0.0269,0.9473,-0.0262,-1.7675,0.0875,996.8179,smooth_constant_speed,44.76
747,4364882,0.0681,0.1283,0.9875,-1.3737,1.995,-0.1838,996.8325,smooth_constant_speed,44.82
748,4364942,-0.0601,-0.0778,0.8953,0.525,0.1138,-0.4638,996.8628,smooth_constant_speed,44.88
749,4365002,0.0005,-0.0162,0.8796,-1.2162,-2.4938,0.3762,996.7859,smooth_constant_speed,44.94
750,4365062,0.0293,0.0431,1.1412,-0.7175,-0.7962,-0.2975,996.769,smooth_constant_speed,45.0
751,4365122,0.0044,-0.1035,0.8622,1.9075,0.56,-0.0962,996.863,smooth_constant_speed,45.06
752,4365182,0.0735,-0.0273,1.0512,0.4112,-0.2275,0.0613,996.8794,smooth_constant_speed,45.12
753,4365242,-0.0678,0.0587,0.7792,-0.4638,-2.3975,-0.1225,996.7834,smooth_constant_speed,45.18
754,4365302,-0.0237,-0.0881,1.0568,0.98,1.2075,-0.3237,996.7437,smooth_constant_speed,45.24
755,4365362,0.0561,-0.001,0.9264,0.0525,-2.135,0.56,996.7349,smooth_constant_speed,45.3
756,4365422,-0.0917,-0.0107,0.8603,-0.7613,4.13,-0.14,996.7883,smooth_constant_speed,45.36
757,4365482,-0.0016,-0.0149,0.8877,0.6562,-1.085,-0.1838,996.8679,smooth_constant_speed,45.42
758,4365542,0.0078,-0.0293,0.9751,-0.1925,-0.3762,0.3762,996.8992,smooth_constant_speed,45.48
759,4365602,0.0195,0.0772,1.0631,-0.7962,1.925,-0.2188,996.8452,smooth_constant_speed,45.54
760,4365662,-0.0356,-0.0078,0.7845,0.945,0.9538,-0.175,996.7915,smooth_constant_speed,45.6
761,4365722,0.0248,-0.0156,0.8594,-0.4375,-2.9313,0.525,996.7324,smooth_constant_speed,45.66
762,4365782,-0.0508,-0.0212,0.9519,-0.3762,-0.7525,-0.4725,996.6411,smooth_constant_speed,45.72
763,4365842,0.0462,-0.0246,1.0573,0.9538,-1.2687,-0.1575,996.4846,smooth_constant_speed,45.78
764,4365902,0.1061,-0.0178,1.1525,0.4638,0.9275,0.4288,996.5066,smooth_constant_speed,45.84
765,4365962,0.0249,0.0351,0.9831,-0.28,-0.1312,0.175,996.5312,smooth_constant_speed,45.9
766,4366022,-0.009,-0.0519,0.952,1.68,0.07,-0.3413,996.5288,smooth_constant_speed,45.96
767,4366082,0.009,0.0461,0.9323,1.4438,-0.5075,0.77,996.626,smooth_constant_speed,46.02
768,4366142,0.0492,0.1,1.1492,-0.5075,1.6625,-0.0525,996.6448,smooth_constant_speed,46.08
769,4366202,0.0037,-0.0146,1.0612,0.3237,3.5,-0.105,996.6099,smooth_constant_speed,46.14
770,4366262,0.0217,-0.0486,0.9645,-3.15,-1.785,0.28,996.6716,smooth_constant_speed,46.2
771,4366322,-0.014,0.0119,0.8067,-2.2662,-1.4438,-0.2537,996.6409,smooth_constant_speed,46.26
772,4366382,0.0298,-0.0581,1.0472,0.0875,2.205,-0.56,996.623,smooth_constant_speed,46.32
773,4366442,-0.0087,0.0409,0.9714,-0.3938,-0.9275,0.3237,996.5466,smooth_constant_speed,46.38
774,4366502,-0.017,0.0859,0.8794,-1.4438,-0.21,-0.035,996.2834,smooth_constant_speed,46.44
775,4366562,-0.0115,-0.026,0.8968,-0.4112,-0.385,-0.0875,996.2432,smooth_constant_speed,46.5
776,4366622,0.0146,-0.065,1.0128,-0.6562,-3.5,0.14,996.2515,smooth_constant_speed,46.56
777,4366682,0.0012,0.0727,1.0602,0.5688,-0.5425,-0.0962,996.2747,smooth_constant_speed,46.62
778,4366742,-0.0125,-0.0503,0.9564,2.0825,-2.0563,-0.4288,996.3232,smooth_constant_speed,46.68
779,4366802,0.0276,-0.0159,0.8308,-1.3125,-3.4738,0.5688,996.4636,smooth_constant_speed,46.74
780,4366862,0.0156,0.0176,0.9345,0.595,-0.8487,0.035,996.5322,smooth_constant_speed,46.8
781,4366922,0.0343,-0.0415,1.0911,1.5488,3.5875,-0.0787,996.5376,smooth_constant_speed,46.86
782,4366982,0.0701,-0.0279,1.0299,-0.6388,-1.645,-0.035,996.5308,smooth_constant_speed,46.92
783,4367042,0.0711,0.0444,1.0274,0.98,0.5863,-0.14,996.6167,smooth_constant_speed,46.98
784,4367102,-0.0969,0.03,1.0194,1.2513,-1.0063,-0.875,996.6533,smooth_constant_speed,47.04
785,4367162,0.0025,-0.0515,1.1177,2.1,2.2575,0.6475,996.7361,smooth_constant_speed,47.1
786,4367222,0.0939,-0.0151,1.0228,2.3275,-0.8138,-0.35,996.6892,smooth_constant_speed,47.16
787,4367282,-0.1115,-0.0586,0.6756,-3.36,0.63,0.6825,996.6177,smooth_constant_speed,47.22
788,4367342,-0.0473,-0.0239,0.8596,0.49,-3.255,0.0262,996.6284,smooth_constant_speed,47.28
789,4367402,0.029,0.009,0.9426,-0.4288,-0.175,-0.2362,996.6492,smooth_constant_speed,47.34
790,4367462,-0.0231,-0.0561,0.8806,2.415,-1.1638,-0.4288,996.6802,smooth_constant_speed,47.4
791,4367522,0.0231,0.0317,0.9511,0.98,-1.61,0.5863,996.6904,smooth_constant_speed,47.46
792,4367582,0.032,0.1386,0.9421,1.1025,0.49,-0.49,996.6565,smooth_constant_speed,47.52
793,4367642,-0.0057,0.0248,0.9765,0.5512,0.07,-0.7088,996.6729,smooth_constant_speed,47.58
794,4367702,0.1157,0.0756,1.111,-2.5025,2.5812,-0.3413,996.6711,smooth_constant_speed,47.64
795,4367762,0.0654,0.1186,1.0738,-1.3125,2.625,-1.2687,996.5759,smooth_constant_speed,47.7
796,4367822,-0.0574,-0.0717,0.7691,-0.2975,3.2113,-1.12,996.5708,smooth_constant_speed,47.76
797,4367882,-0.0109,-0.0529,0.9213,-0.4462,-1.12,0.0613,996.5916,smooth_constant_speed,47.82
798,4367942,0.0058,0.0828,0.9572,-1.3737,-0.6562,-0.6388,996.5964,smooth_constant_speed,47.88
799,4368002,0.0332,-0.0122,1.0475,-1.19,2.52,0.2887,996.5776,smooth_constant_speed,47.94
800,4368062,-0.0504,0.0701,0.6927,-3.0625,-4.1737,0.3325,996.5845,smooth_constant_speed,48.0
801,4368122,0.0093,-0.0047,0.8779,-1.3825,-3.2638,-0.6562,996.5237,smooth_constant_speed,48.06
802,4368182,0.0439,0.0139,1.1098,0.2537,0.5775,-0.0088,996.4849,smooth_constant_speed,48.12
803,4368242,-0.0315,0.0084,0.9028,0.035,-2.66,0.5512,996.4941,smooth_constant_speed,48.18
804,4368302,-0.0319,0.0454,0.9316,-0.315,0.1925,-0.42,996.5283,smooth_constant_speed,48.24
805,4368362,0.0681,-0.0491,0.9787,1.2687,-0.315,-0.0262,996.4761,smooth_constant_speed,48.3
806,4368422,-0.0176,-0.0376,0.9701,0.2887,-1.4612,-0.3675,996.4695,smooth_constant_speed,48.36
807,4368482,0.0914,0.0252,1.2074,1.5488,-0.3413,-0.6212,996.4402,smooth_constant_speed,48.42
808,4368542,-0.0225,-0.0295,0.8994,0.5337,2.835,-0.8487,996.4746,smooth_constant_speed,48.48
809,4368602,-0.0329,-0.0224,0.701,-2.7738,-3.255,0.175,996.5833,smooth_constant_speed,48.54
810,4368662,-0.0405,0.0816,0.5866,-1.3475,-6.8075,-0.3063,996.6233,smooth_constant_speed,48.6
811,4368722,0.07,-0.0591,1.082,-1.155,0.8838,0.2362,996.7224,smooth_constant_speed,48.66
812,4368782,0.0488,0.0464,1.0809,-1.6537,0.6562,-0.0613,996.7249,smooth_constant_speed,48.72
813,4368842,0.0051,0.0498,0.9516,-0.4638,-0.7262,-0.5688,996.7961,smooth_constant_speed,48.78
814,4368902,-0.001,-0.0077,0.9335,0.35,1.0588,-0.5863,996.7625,smooth_constant_speed,48.84
815,4368962,-0.0192,-0.011,1.0731,0.525,0.8313,-0.0875,996.7231,smooth_constant_speed,48.9
816,4369022,-0.0039,0.0443,0.9652,0.2188,-0.5863,-0.7088,996.6074,smooth_constant_speed,48.96
817,4369082,0.0798,0.0176,1.0182,2.2487,-0.0175,-0.315,996.5774,smooth_constant_speed,49.02
818,4369142,-0.0146,-0.0026,0.942,-0.4725,-2.66,0.0175,996.4795,smooth_constant_speed,49.08
819,4369202,-0.0371,0.0473,0.9992,0.7437,-0.84,-0.8662,996.5676,smooth_constant_speed,49.14
820,4369262,0.0972,-0.0046,1.2266,2.1088,2.0038,-0.6475,996.7109,smooth_constant_speed,49.2
821,4369322,-0.0131,-0.012,1.0523,-0.315,2.3012,0.315,996.6587,smooth_constant_speed,49.26
822,4369382,-0.0014,0.1179,0.9051,-0.4112,-0.1575,-0.735,996.5713,smooth_constant_speed,49.32
823,4369442,0.0654,-0.0415,0.9543,-0.6125,-3.255,0.0175,996.6812,smooth_constant_speed,49.38
824,4369502,0.0149,-0.0648,1.1175,-0.735,1.0063,0.35,996.7366,smooth_constant_speed,49.44
825,4369562,0.0362,0.0653,1.0248,1.3825,1.4787,-0.3063,996.7644,smooth_constant_speed,49.5
826,4369622,0.0605,-0.0007,1.1392,1.645,0.3413,-0.0262,996.7827,smooth_constant_speed,49.56
827,4369682,-0.0563,-0.1059,0.904,-2.0387,0.77,0.7613,996.8677,smooth_constant_speed,49.62
828,4369742,0.0034,0.0601,0.8606,0.63,-2.2575,-0.1488,996.8689,smooth_constant_speed,49.68
829,4369802,0.0953,0.0061,1.1549,1.7237,-0.6037,0.2713,996.8982,smooth_constant_speed,49.74
830,4369862,0.0247,-0.0268,1.0914,-0.525,0.5512,0.5512,996.9473,smooth_constant_speed,49.8
831,4369922,-0.0703,0.0109,0.8023,-1.1025,-3.5,-0.35,996.9839,smooth_constant_speed,49.86
832,4369982,-0.0312,-0.0545,0.8725,-1.3737,-1.6712,-0.2013,996.9341,smooth_constant_speed,49.92
833,4370042,0.0053,-0.0651,1.1627,-0.0437,0.35,0.175,996.9492,smooth_constant_speed,49.98
834,4370102,0.0354,0.0792,1.098,0.9887,1.9863,-0.4025,997.0137,smooth_constant_speed,50.04
835,4370162,0.0276,-0.0296,0.8589,0.6037,-1.33,-0.1663,997.0493,smooth_constant_speed,50.1
836,4370222,-0.0527,-0.0051,0.9356,-2.345,0.3587,0.1575,997.062,smooth_constant_speed,50.16
837,4370282,-0.063,0.0036,0.7947,-0.8225,-1.015,-0.5425,997.0466,smooth_constant_speed,50.22
838,4370342,0.096,-0.0014,1.0226,0.4462,-4.0775,-0.3325,997.0188,smooth_constant_speed,50.28
839,4370402,0.0007,-0.0512,1.1072,-0.4462,3.1237,0.0175,997.0054,smooth_constant_speed,50.34
840,4370462,0.0076,0.0839,0.9724,1.365,1.3038,-0.7175,997.0332,smooth_constant_speed,50.4
841,4370522,0.0235,-0.0891,0.9255,0.6037,-1.26,-0.035,997.0303,smooth_constant_speed,50.46
842,4370582,0.0165,-0.0422,1.137,-0.5425,2.73,0.0437,997.0288,smooth_constant_speed,50.52
843,4370642,0.0039,0.0669,0.8096,2.03,-2.0125,-0.1575,997.0388,smooth_constant_speed,50.58
844,4370702,0.0419,-0.0261,0.8594,0.0787,-2.5638,-0.07,997.0896,smooth_constant_speed,50.64
845,4370762,0.0149,-0.0361,0.9067,-3.2462,-1.1988,0.1138,997.0833,smooth_constant_speed,50.7
846,4370822,0.0332,0.0656,0.9658,1.1638,-1.5225,-0.4462,997.0005,smooth_constant_speed,50.76
847,4370882,0.0922,-0.0019,1.2515,0.5425,3.8675,-0.07,996.9666,smooth_constant_speed,50.82
848,4370942,0.0007,0.0264,1.0294,0.56,4.5325,0.2887,996.9294,smooth_constant_speed,50.88
849,4371002,-0.0376,0.0581,0.7508,1.0675,0.0787,-0.525,996.8281,smooth_constant_speed,50.94
850,4371062,0.02,-0.0168,1.0524,-0.1838,-1.0412,-0.455,996.7361,smooth_constant_speed,51.0
851,4371122,-0.0335,0.0241,1.0602,-1.2862,0.4638,0.2625,996.7461,smooth_constant_speed,51.06
852,4371182,0.0325,0.06,1.11,0.7088,2.5113,-0.3063,996.792,smooth_constant_speed,51.12
853,4371242,0.0808,0.0219,1.0163,0.5688,-2.2225,0.3675,996.8477,smooth_constant_speed,51.18
854,4371302,-0.0159,-0.0391,0.9764,-3.5612,0.0787,0.14,996.8286,smooth_constant_speed,51.24
855,4371362,0.0056,0.0717,0.9498,-0.0875,-0.0787,-0.2713,996.8176,smooth_constant_speed,51.3
856,4371422,-0.0124,-0.0381,0.7828,-1.645,-0.6125,0.3325,996.7883,smooth_constant_speed,51.36
857,4371482,0.0168,0.0415,1.0019,-1.2862,0.8313,0.6562,996.7297,smooth_constant_speed,51.42
858,4371542,0.0083,0.0229,0.9515,1.4875,1.435,-0.3063,996.6875,smooth_constant_speed,51.48
859,4371602,0.0154,-0.0915,0.9807,-0.6475,-1.8375,0.56,996.6694,smooth_constant_speed,51.54
860,4371662,-0.0106,-0.048,1.0258,-0.7788,0.9887,0.2975,996.6091,smooth_constant_speed,51.6
861,4371722,-0.0222,-0.021,0.8758,0.42,0.6825,0.0,996.6941,smooth_constant_speed,51.66
862,4371782,-0.0091,-0.0015,0.8205,-0.2975,-2.6337,0.1575,996.7263,smooth_constant_speed,51.72
863,4371842,-0.0075,0.0007,0.8196,-2.9225,-2.415,0.1138,996.7305,smooth_constant_speed,51.78
864,4371902,0.0229,0.0246,1.1234,0.6125,-0.8575,0.1925,996.7859,smooth_constant_speed,51.84
865,4371962,0.085,-0.0186,1.1697,-0.1663,-1.6187,0.525,996.7954,smooth_constant_speed,51.9
866,4372022,0.0367,0.0212,1.0474,-0.8662,2.975,0.455,996.7744,smooth_constant_speed,51.96
867,4372082,0.0354,0.0384,1.049,1.2687,2.94,0.1575,996.811,smooth_constant_speed,52.02
868,4372142,-0.04,-0.052,0.9557,0.8925,0.4638,0.42,996.8159,smooth_constant_speed,52.08
869,4372202,-0.0137,0.0007,1.0265,-1.2075,1.0063,0.3762,996.7139,smooth_constant_speed,52.14
870,4372262,0.0261,0.0334,1.0251,1.3388,1.2337,0.0962,996.6931,smooth_constant_speed,52.2
871,4372322,-0.0256,-0.0958,1.0049,1.4262,-1.1025,0.6475,996.7688,smooth_constant_speed,52.26
872,4372382,-0.0023,0.0403,0.9289,-1.295,-0.56,0.315,996.8049,smooth_constant_speed,52.32
873,4372442,0.0448,0.0659,1.207,1.8112,1.6275,0.0175,996.7917,smooth_constant_speed,52.38
874,4372502,0.001,-0.0134,1.0139,0.5163,1.26,0.6388,996.8464,smooth_constant_speed,52.44
875,4372562,0.0398,0.0144,0.9628,-1.3475,0.21,0.1663,996.9106,smooth_constant_speed,52.5
876,4372622,-0.0146,0.0244,0.8879,-0.5512,-1.0762,0.0,996.9302,smooth_constant_speed,52.56
877,4372682,-0.0296,-0.1161,0.8869,0.6913,-3.045,0.7962,996.9333,smooth_constant_speed,52.62
878,4372742,0.0351,0.1037,0.906,0.4638,-4.69,0.2625,996.9558,smooth_constant_speed,52.68
879,4372802,0.0382,0.0024,1.1466,3.29,0.6212,0.0437,997.031,smooth_constant_speed,52.74
880,4372862,-0.0351,-0.0649,0.906,1.2687,1.6187,0.1838,997.0879,smooth_constant_speed,52.8
881,4372922,0.02,0.0631,0.8372,0.0525,-2.0475,-0.105,997.0837,smooth_constant_speed,52.86
882,4372982,0.0105,-0.0225,0.8938,1.7413,-1.1375,-0.3413,996.9917,smooth_constant_speed,52.92
