timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
361502,-0.0365,-0.0549,1.0772,0.1138,0.4112,8.4438,1000.9209,left_turn
361562,-0.0449,-0.0283,1.0184,0.2188,0.0175,8.5487,1000.9214,left_turn
361622,-0.0422,-0.0589,1.0687,-0.2887,0.3237,9.1700,1000.9226,left_turn
361682,-0.0432,-0.0348,1.0111,-0.7437,-0.7088,9.9137,1000.9155,left_turn
361742,-0.0361,-0.0938,0.9484,-1.0325,-0.4900,10.6575,1000.9219,left_turn
361802,-0.0386,-0.0570,0.9737,-0.5425,0.0262,10.9637,1000.9165,left_turn
361862,-0.0493,-0.0836,0.9970,-0.5950,0.6125,12.0138,1000.9172,left_turn
361922,-0.0532,-0.0835,0.9759,0.1400,-0.3675,12.6613,1000.9199,left_turn
361982,-0.0447,-0.0940,0.9877,-0.3675,0.1400,13.3962,1000.9160,left_turn
362042,-0.0159,-0.0594,1.0204,-0.2100,0.6737,14.0000,1000.9194,left_turn
362102,-0.0537,-0.0752,1.0172,-0.1488,1.2513,14.4900,1000.9143,left_turn
362162,-0.0343,-0.1742,0.9867,-0.2188,0.5075,15.1287,1000.9180,left_turn
362222,-0.0475,-0.1139,1.0171,-0.7437,0.9100,16.4762,1000.9146,left_turn
362282,-0.0495,-0.1837,0.9989,1.0237,0.2362,16.8962,1000.9192,left_turn
362342,-0.0412,-0.1039,0.9287,-0.4550,-0.7788,17.7975,1000.9055,left_turn
362402,-0.0343,-0.1039,0.9916,1.2513,-0.1575,18.2875,1000.9214,left_turn
362462,-0.0210,-0.1193,1.0265,0.2887,0.0350,19.1537,1000.9177,left_turn
362522,-0.0769,-0.1562,0.8993,0.7613,0.0700,19.4688,1000.9062,left_turn
362582,-0.0500,-0.1346,0.9142,1.1375,-0.9712,19.9937,1000.9229,left_turn
362642,-0.0046,-0.1410,1.0282,0.0875,0.5163,20.3612,1000.9041,left_turn
362702,-0.0198,-0.0842,0.9833,1.1725,0.0962,20.7288,1000.9094,left_turn
362762,-0.0303,-0.1330,0.9679,0.6300,0.6562,20.8512,1000.9055,left_turn
362822,-0.0068,-0.0966,0.9992,-0.0262,0.3063,20.8862,1000.9077,left_turn
362882,-0.0353,-0.1726,0.9643,-0.1838,0.9712,20.8250,1000.9119,left_turn
362942,-0.0005,-0.1476,1.0134,0.1138,0.4112,21.2100,1000.9072,left_turn
363002,0.0380,-0.0488,0.9980,0.3675,1.0588,21.2100,1000.9041,left_turn
363062,0.0719,-0.0917,0.9645,-1.9162,2.7300,21.6125,1000.9094,left_turn
363122,-0.0108,-0.1771,0.9748,1.1900,-0.0175,21.6562,1000.9045,left_turn
363182,-0.0073,-0.0634,1.0106,0.7350,1.2250,21.2800,1000.9045,left_turn
363242,0.0706,-0.0888,1.0899,-1.3737,-0.7525,21.8487,1000.9084,left_turn
363302,-0.0005,-0.0190,1.0255,2.4850,2.4150,21.4813,1000.8955,left_turn
363362,-0.0108,-0.1576,0.9060,-0.1400,-1.5925,21.0875,1000.9065,left_turn
363422,0.0435,-0.1344,1.0299,1.9688,0.7262,21.2013,1000.8965,left_turn
363482,0.0537,-0.1195,1.0435,1.0412,0.2887,21.3850,1000.8997,left_turn
363542,0.0842,-0.0851,1.0566,1.5312,-0.5337,21.3675,1000.8948,left_turn
363602,0.0554,-0.1305,0.9872,1.4000,0.1750,21.1225,1000.9053,left_turn
363662,0.0766,-0.0506,1.0416,0.3850,0.9187,20.9737,1000.9067,left_turn
363722,0.0988,-0.0464,1.0429,0.8925,0.9013,20.8337,1000.9004,left_turn
363782,0.0671,-0.0763,0.9804,1.1638,2.5375,20.4925,1000.9055,left_turn
363842,0.1286,-0.1271,0.9933,-1.5750,1.2600,20.5537,1000.9011,left_turn
363902,0.0354,-0.0942,0.9338,0.3063,-1.7150,20.6850,1000.9080,left_turn
363962,0.0422,-0.1094,0.9470,0.5600,-0.2188,20.1075,1000.9087,left_turn
364022,0.0325,-0.0783,1.0002,1.2075,0.8487,20.1075,1000.9038,left_turn
364082,0.0130,-0.0087,1.0081,1.4438,-0.7788,20.4312,1000.9084,left_turn
364142,-0.0475,-0.1161,0.9535,-0.3413,-1.0150,20.3175,1000.9082,left_turn
364202,0.0019,-0.0956,0.9774,0.3675,0.6300,20.2650,1000.9148,left_turn
364262,0.0620,-0.0345,1.0646,0.6650,1.5137,20.6063,1000.9058,left_turn
364322,0.0417,-0.0659,1.0075,-1.0412,-0.1575,20.4312,1000.9143,left_turn
364382,-0.0030,-0.1127,0.9897,-0.6300,1.0675,19.9762,1000.9036,left_turn
364442,-0.0281,-0.1182,0.9254,-0.6300,-0.0262,19.9850,1000.9111,left_turn
364502,0.0515,-0.1150,0.9545,-0.2975,-0.6825,20.2738,1000.9128,left_turn
364562,0.0174,-0.1017,0.9903,0.9975,0.3325,20.6500,1000.9114,left_turn
364622,-0.0063,-0.1664,0.9301,0.0875,-0.4025,20.5450,1000.9131,left_turn
364682,-0.0264,-0.1721,0.9791,1.9600,0.2188,20.6500,1000.9053,left_turn
364742,-0.0379,-0.1000,0.9718,1.1988,-0.2537,20.0725,1000.9019,left_turn
364802,0.0183,-0.1276,1.0175,0.0962,-1.1900,20.4400,1000.9031,left_turn
364862,-0.0010,-0.0354,0.9845,0.7175,0.0350,19.7488,1000.8999,left_turn
364922,0.0020,0.0115,0.9758,-0.5337,2.2662,19.2062,1000.9106,left_turn
364982,-0.0239,-0.0932,1.0119,-1.2425,-1.1287,18.0688,1000.9016,left_turn
365042,0.0034,-0.0480,1.0465,0.0175,-0.9800,18.1650,1000.8945,left_turn
365102,-0.0271,-0.0707,0.9746,-0.4288,-0.4112,17.2987,1000.8975,left_turn
365162,-0.0197,-0.1681,0.9191,-1.1287,-0.5337,16.4150,1000.9084,left_turn
365222,0.0040,0.0120,1.0538,0.3938,-1.8987,16.0212,1000.8948,left_turn
365282,-0.0432,-0.0659,1.0225,0.2713,0.1750,15.1725,1000.9026,left_turn
365342,-0.0090,-0.0364,1.0085,0.0525,0.9100,13.6500,1000.8960,left_turn
365402,-0.0129,0.0054,1.0028,0.4550,2.3450,12.8975,1000.8894,left_turn
365462,-0.0417,-0.0071,0.9485,1.2600,1.6537,11.9087,1000.8918,left_turn
365522,0.0339,-0.0144,1.0268,-1.2950,1.6888,12.1275,1000.8787,left_turn
365582,-0.0478,0.0341,0.9611,-0.8662,1.3038,11.5500,1000.8845,left_turn
365642,0.0002,-0.0600,1.0721,-0.0962,1.7938,10.6225,1000.8911,left_turn
365702,-0.0071,-0.0807,1.0002,1.4000,-0.4200,9.9050,1000.8889,left_turn
365762,-0.0353,0.0188,1.0041,1.5925,0.0875,8.5662,1000.8865,left_turn
365822,0.0099,-0.0012,1.0299,1.8900,-0.9275,7.9100,1000.8853,left_turn
365882,-0.0268,0.0985,1.0073,1.3388,-1.1287,7.1050,1000.8882,left_turn
365942,0.0253,0.0412,0.9345,1.9162,-1.7938,6.1075,1000.8801,left_turn
366002,0.0725,0.1806,1.1778,-1.0762,-1.5662,5.3113,1000.8801,left_turn
366062,0.0351,0.0400,1.0272,-0.0262,-1.0850,3.7188,1000.8733,left_turn
366122,0.0014,0.0349,0.9841,-1.4000,-1.9338,3.6137,1000.8821,left_turn
366182,-0.0368,0.0422,0.9197,-1.3737,-1.4175,2.8612,1000.8799,left_turn
366242,0.0041,0.0845,0.9648,-1.3475,-3.2987,2.5550,1000.8684,left_turn
366302,0.0559,-0.0015,1.0094,-0.6475,-0.9625,2.6163,1000.8718,left_turn
366362,-0.0466,-0.0141,0.8566,1.1200,-1.9600,1.8637,1000.8650,left_turn
