,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec
547,1256942,0.0088,-0.2687,1.0473,-1.05,1.5488,29.155,1000.9585,ctr_clockwise_circle,32.82
548,1257002,0.0408,-0.2206,1.0307,-0.7175,-0.5075,29.33,1000.9504,ctr_clockwise_circle,32.88
549,1257062,0.0037,-0.1159,0.9447,0.2887,-1.0938,29.2075,1000.9487,ctr_clockwise_circle,32.94
550,1257122,0.0413,-0.2457,1.0111,1.6888,-0.7088,29.0238,1000.9561,ctr_clockwise_circle,33.0
551,1257182,0.0759,-0.1359,1.0184,1.8725,-1.33,29.3913,1000.9568,ctr_clockwise_circle,33.06
552,1257242,-0.0304,-0.1645,0.9272,2.9662,0.175,29.085,1000.9561,ctr_clockwise_circle,33.12
553,1257302,0.0098,-0.1366,0.9846,0.9975,-0.1925,29.0675,1000.9507,ctr_clockwise_circle,33.18
554,1257362,0.0039,-0.2047,1.0081,-0.49,-1.0412,28.35,1000.95,ctr_clockwise_circle,33.24
555,1257422,0.001,-0.2028,1.0128,1.505,0.385,28.1575,1000.947,ctr_clockwise_circle,33.3
556,1257482,0.0393,-0.1311,1.0319,1.0675,1.05,28.0438,1000.9385,ctr_clockwise_circle,33.36
557,1257542,0.0403,-0.0902,1.0441,-0.0088,1.0412,27.965,1000.9465,ctr_clockwise_circle,33.42
558,1257602,0.0459,-0.1935,0.9778,-0.4112,-1.54,28.28,1000.9402,ctr_clockwise_circle,33.48
559,1257662,-0.0129,-0.2056,0.9387,-0.4025,-0.6475,28.42,1000.9434,ctr_clockwise_circle,33.54
560,1257722,-0.0446,-0.2691,0.8134,-0.0875,-1.9512,28.3325,1000.9387,ctr_clockwise_circle,33.6
561,1257782,0.0462,-0.1535,0.9923,-0.2362,-0.6737,28.4813,1000.9509,ctr_clockwise_circle,33.66
562,1257842,0.072,-0.192,1.0687,0.4375,1.47,28.3762,1000.9485,ctr_clockwise_circle,33.72
563,1257902,0.0869,-0.1846,1.0655,0.35,-0.4112,28.6213,1000.9524,ctr_clockwise_circle,33.78
564,1257962,0.037,-0.1999,0.9984,1.3212,1.8112,28.5075,1000.9614,ctr_clockwise_circle,33.84
565,1258022,-0.0181,-0.1496,0.9621,1.295,1.1812,28.3937,1000.957,ctr_clockwise_circle,33.9
566,1258082,0.0037,-0.2134,1.0483,0.035,0.84,28.0963,1000.9619,ctr_clockwise_circle,33.96
567,1258142,0.0863,-0.1465,1.1073,1.7938,-1.4262,28.6388,1000.9631,ctr_clockwise_circle,34.02
568,1258202,0.0462,-0.1656,1.0582,1.47,0.5337,28.3762,1000.967,ctr_clockwise_circle,34.08
569,1258262,0.0645,-0.1256,1.0882,1.0325,0.5775,28.0875,1000.959,ctr_clockwise_circle,34.14
570,1258322,0.0401,-0.2336,0.9459,-1.26,-1.4,27.65,1000.9609,ctr_clockwise_circle,34.2
571,1258382,0.0021,-0.1589,0.9328,0.6825,-1.0325,28.2537,1000.9592,ctr_clockwise_circle,34.26
572,1258442,0.0714,-0.1657,1.0333,0.2625,1.1025,28.1488,1000.9634,ctr_clockwise_circle,34.32
573,1258502,0.0406,-0.1313,1.0393,-0.63,-0.42,28.4813,1000.9551,ctr_clockwise_circle,34.38
574,1258562,-0.0203,-0.2022,0.897,0.07,-0.945,28.3937,1000.9556,ctr_clockwise_circle,34.44
575,1258622,-0.0014,-0.2336,0.9917,1.015,0.6913,28.2625,1000.9648,ctr_clockwise_circle,34.5
576,1258682,0.0819,-0.2071,1.076,2.6337,-0.1838,28.7875,1000.9602,ctr_clockwise_circle,34.56
577,1258742,0.0508,-0.2037,1.0014,0.2362,0.875,29.0325,1000.978,ctr_clockwise_circle,34.62
578,1258802,-0.0041,-0.1179,0.9804,1.785,0.0613,28.7087,1000.9839,ctr_clockwise_circle,34.68
579,1258862,-0.0788,-0.242,0.8405,1.0237,-0.8313,29.1025,1000.9851,ctr_clockwise_circle,34.74
580,1258922,-0.0168,-0.1791,0.9234,0.315,1.715,28.8225,1000.9761,ctr_clockwise_circle,34.8
581,1258982,0.0066,-0.2425,0.9664,-0.1663,-0.7437,28.42,1000.9788,ctr_clockwise_circle,34.86
582,1259042,0.0581,-0.2325,0.9684,0.6825,-1.295,29.1025,1000.9719,ctr_clockwise_circle,34.92
583,1259102,0.0063,-0.2113,0.9814,0.7613,2.1525,28.5075,1000.9675,ctr_clockwise_circle,34.98
584,1259162,0.063,-0.1798,1.0757,0.6737,0.5512,28.8225,1000.9751,ctr_clockwise_circle,35.04
585,1259222,0.0559,-0.1418,1.1297,0.9362,0.0262,28.9975,1000.9702,ctr_clockwise_circle,35.1
586,1259282,-0.0163,-0.1937,0.8648,-0.5425,0.105,28.455,1000.9741,ctr_clockwise_circle,35.16
587,1259342,0.0044,-0.2101,0.908,-0.6562,-2.4762,29.0675,1000.9883,ctr_clockwise_circle,35.22
588,1259402,0.041,-0.1691,1.0482,2.5025,0.2013,29.0938,1000.9895,ctr_clockwise_circle,35.28
589,1259462,0.0412,-0.1344,0.9338,-0.665,-1.3825,28.84,1000.9783,ctr_clockwise_circle,35.34
590,1259522,0.0659,-0.1247,1.0072,0.9362,1.575,28.7262,1000.9883,ctr_clockwise_circle,35.4
591,1259582,0.1076,-0.202,1.1448,2.345,1.47,28.8137,1000.9905,ctr_clockwise_circle,35.46
592,1259642,0.0886,-0.1578,1.0429,0.1138,-0.735,28.455,1000.9946,ctr_clockwise_circle,35.52
593,1259702,0.07,-0.1825,1.053,0.1225,1.1287,28.9363,1001.0015,ctr_clockwise_circle,35.58
594,1259762,0.0393,-0.159,0.9521,-0.5512,0.3413,29.12,1001.0012,ctr_clockwise_circle,35.64
595,1259822,0.0386,-0.2266,1.0494,0.8662,0.735,29.015,1001.01,ctr_clockwise_circle,35.7
596,1259882,0.0283,-0.1728,0.9836,0.595,0.9712,29.2425,1001.011,ctr_clockwise_circle,35.76
597,1259942,-0.0193,-0.2004,0.8965,0.28,1.7325,28.8838,1001.0085,ctr_clockwise_circle,35.82
598,1260002,0.0092,-0.1915,1.0028,0.14,2.0213,29.2075,1001.0049,ctr_clockwise_circle,35.88
599,1260062,0.047,-0.2103,0.9917,-1.68,-0.1312,28.91,1001.0046,ctr_clockwise_circle,35.94
600,1260122,0.0974,-0.2262,1.0026,-0.7437,-1.2513,29.2687,1001.0168,ctr_clockwise_circle,36.0
601,1260182,0.0295,-0.1419,0.9553,0.07,0.035,28.7262,1001.0244,ctr_clockwise_circle,36.06
602,1260242,0.057,-0.1532,1.0133,0.5163,1.085,28.665,1001.0198,ctr_clockwise_circle,36.12
603,1260302,0.067,-0.1949,1.1185,1.4088,-0.8313,28.2362,1001.0229,ctr_clockwise_circle,36.18
604,1260362,0.0542,-0.2025,1.0651,0.9887,0.63,28.6825,1001.0239,ctr_clockwise_circle,36.24
605,1260422,-0.0071,-0.1465,0.9592,0.875,-0.0175,28.6562,1001.0249,ctr_clockwise_circle,36.3
606,1260482,-0.0035,-0.2149,0.9174,0.28,0.1138,28.7962,1001.0168,ctr_clockwise_circle,36.36
607,1260542,0.0427,-0.1202,1.0236,0.14,0.4025,28.6213,1001.0171,ctr_clockwise_circle,36.42
608,1260602,0.041,-0.1591,1.0053,-0.4725,-0.2362,28.4112,1001.0237,ctr_clockwise_circle,36.48
609,1260662,0.0649,-0.1412,0.9955,-1.4,-0.2013,28.6562,1001.0305,ctr_clockwise_circle,36.54
610,1260722,0.0718,-0.0976,1.1217,-0.1312,3.99,28.6388,1001.0276,ctr_clockwise_circle,36.6
611,1260782,-0.0039,-0.1451,0.9353,-1.5838,1.6013,28.2887,1001.0291,ctr_clockwise_circle,36.66
612,1260842,-0.0018,-0.2006,0.9509,-1.4875,0.2275,28.245,1001.0212,ctr_clockwise_circle,36.72
613,1260902,0.0456,-0.1338,1.0402,-1.12,-0.385,28.4463,1001.0295,ctr_clockwise_circle,36.78
614,1260962,-0.0398,-0.235,0.8381,0.3325,-0.7,28.14,1001.0286,ctr_clockwise_circle,36.84
615,1261022,0.0307,-0.2037,0.9487,0.7525,-1.155,28.1488,1001.0317,ctr_clockwise_circle,36.9
616,1261082,0.0093,-0.222,0.9114,1.505,-0.49,27.8337,1001.0339,ctr_clockwise_circle,36.96
617,1261142,0.0613,-0.0932,1.0277,0.945,0.1225,27.895,1001.0339,ctr_clockwise_circle,37.02
618,1261202,0.0407,-0.1779,1.0628,0.63,0.2625,27.8687,1001.0425,ctr_clockwise_circle,37.08
619,1261262,0.0117,-0.1518,1.0088,1.19,0.42,27.5537,1001.0396,ctr_clockwise_circle,37.14
620,1261322,0.0246,-0.1779,1.0007,0.245,-0.0437,27.2388,1001.0439,ctr_clockwise_circle,37.2
621,1261382,-0.0071,-0.1623,0.9612,-0.49,0.1225,27.1425,1001.0369,ctr_clockwise_circle,37.26
622,1261442,-0.0241,-0.1685,0.8766,-1.4612,-2.5375,27.195,1001.0269,ctr_clockwise_circle,37.32
623,1261502,0.0415,-0.2051,1.0612,-0.2275,1.1025,27.2475,1001.0378,ctr_clockwise_circle,37.38
624,1261562,0.0745,-0.2206,1.023,-0.6562,0.1488,27.4662,1001.0432,ctr_clockwise_circle,37.44
625,1261622,0.0634,-0.2326,1.0207,0.7788,-2.1263,27.37,1001.052,ctr_clockwise_circle,37.5
626,1261682,0.0373,-0.2087,1.0269,1.295,-1.3475,27.3612,1001.0515,ctr_clockwise_circle,37.56
627,1261742,0.022,-0.231,1.0021,1.7587,0.1838,27.5362,1001.0491,ctr_clockwise_circle,37.62
628,1261802,0.0207,-0.1523,1.0203,2.4762,-0.4112,27.3962,1001.0474,ctr_clockwise_circle,37.68
629,1261862,0.0548,-0.1579,1.0092,-1.0675,-0.4375,27.3438,1001.0352,ctr_clockwise_circle,37.74
630,1261922,0.0256,-0.1587,0.9868,0.0613,0.14,27.265,1001.0342,ctr_clockwise_circle,37.8
631,1261982,0.0254,-0.1244,0.9421,-0.9538,-0.2188,26.705,1001.043,ctr_clockwise_circle,37.86
632,1262042,0.0303,-0.1735,0.9201,-1.9775,-0.84,26.88,1001.0496,ctr_clockwise_circle,37.92
633,1262102,-0.0005,-0.209,0.922,-0.6475,2.065,26.8275,1001.05,ctr_clockwise_circle,37.98
634,1262162,0.0478,-0.2162,0.9478,-2.4062,-0.2013,27.0725,1001.0571,ctr_clockwise_circle,38.04
635,1262222,0.0878,-0.2006,1.0555,0.1225,0.0875,27.0812,1001.053,ctr_clockwise_circle,38.1
636,1262282,0.0659,-0.1723,1.0814,2.73,2.9313,26.6175,1001.0466,ctr_clockwise_circle,38.16
637,1262342,0.0124,-0.2042,0.9741,1.9688,0.07,26.915,1001.0498,ctr_clockwise_circle,38.22
638,1262402,0.0847,-0.1698,1.0386,1.5488,-1.8375,27.6588,1001.0542,ctr_clockwise_circle,38.28
639,1262462,0.037,-0.1394,0.9302,1.7237,1.5312,27.4662,1001.0476,ctr_clockwise_circle,38.34
640,1262522,-0.0062,-0.1873,0.9082,-1.19,-0.56,27.2213,1001.0457,ctr_clockwise_circle,38.4
641,1262582,0.073,-0.2059,1.0333,1.0325,-3.6488,27.5713,1001.0579,ctr_clockwise_circle,38.46
642,1262642,0.0163,-0.1939,0.9616,1.12,-1.0762,26.845,1001.0554,ctr_clockwise_circle,38.52
643,1262702,0.0249,-0.1679,0.9797,1.82,-0.3762,27.0112,1001.0488,ctr_clockwise_circle,38.58
644,1262762,0.0432,-0.1874,1.0,0.5775,-0.1575,26.915,1001.061,ctr_clockwise_circle,38.64
645,1262822,-0.0117,-0.1835,0.9113,-0.4812,-2.2662,27.1338,1001.0535,ctr_clockwise_circle,38.7
646,1262882,0.0687,-0.2033,1.1034,-0.665,-0.8575,27.2825,1001.0498,ctr_clockwise_circle,38.76
647,1262942,0.0322,-0.2195,0.9875,-0.595,-1.2775,27.3875,1001.0552,ctr_clockwise_circle,38.82
648,1263002,-0.0012,-0.2164,0.9067,-1.4875,-2.0125,26.74,1001.0471,ctr_clockwise_circle,38.88
649,1263062,0.0309,-0.1804,1.0228,1.0237,-0.7175,26.95,1001.0425,ctr_clockwise_circle,38.94
650,1263122,0.0517,-0.2335,1.0177,0.2362,-1.47,27.195,1001.0547,ctr_clockwise_circle,39.0
651,1263182,0.0209,-0.171,0.9701,1.12,1.0938,27.0812,1001.0554,ctr_clockwise_circle,39.06
652,1263242,0.0262,-0.1932,0.9709,1.4787,-0.7437,27.1775,1001.0483,ctr_clockwise_circle,39.12
653,1263302,0.0227,-0.1872,0.9647,0.7788,0.5075,27.2038,1001.041,ctr_clockwise_circle,39.18
654,1263362,0.0569,-0.181,1.0331,0.9975,0.8313,27.4487,1001.0437,ctr_clockwise_circle,39.24
655,1263422,0.049,-0.1374,0.9972,1.1463,1.1988,27.2388,1001.0552,ctr_clockwise_circle,39.3
656,1263482,0.0386,-0.1654,1.0006,-0.14,1.4,26.8538,1001.0515,ctr_clockwise_circle,39.36
657,1263542,0.0296,-0.1716,0.9814,1.7413,3.2375,27.0375,1001.0518,ctr_clockwise_circle,39.42
658,1263602,-0.0029,-0.1664,0.9397,0.56,0.6475,27.2038,1001.0576,ctr_clockwise_circle,39.48
659,1263662,0.0585,-0.1523,1.0956,0.595,1.0412,26.8625,1001.061,ctr_clockwise_circle,39.54
660,1263722,0.0251,-0.2047,0.9758,2.555,0.3063,26.9062,1001.0515,ctr_clockwise_circle,39.6
661,1263782,0.0139,-0.2264,0.9465,0.3587,0.2013,26.6,1001.0706,ctr_clockwise_circle,39.66
662,1263842,0.0478,-0.2065,0.9772,2.0213,1.1988,27.1075,1001.0503,ctr_clockwise_circle,39.72
663,1263902,0.0478,-0.0722,1.0047,-0.8487,0.315,27.2213,1001.04,ctr_clockwise_circle,39.78
664,1263962,0.0354,-0.1901,0.9784,-0.8662,1.4438,27.4575,1001.041,ctr_clockwise_circle,39.84
665,1264022,0.0157,-0.1513,0.9928,-0.2625,1.2162,27.5888,1001.051,ctr_clockwise_circle,39.9
666,1264082,0.0371,-0.204,0.9719,-1.2775,-1.1988,27.195,1001.0525,ctr_clockwise_circle,39.96
667,1264142,0.0381,-0.233,1.013,0.3587,-0.9625,26.95,1001.0522,ctr_clockwise_circle,40.02
668,1264202,0.0164,-0.2008,0.9765,1.2513,-0.4812,26.8275,1001.0681,ctr_clockwise_circle,40.08
669,1264262,0.0371,-0.1484,0.9881,1.5488,0.5425,27.055,1001.0444,ctr_clockwise_circle,40.14
670,1264322,0.0342,-0.1698,1.0184,1.4,-1.1988,27.5187,1001.0439,ctr_clockwise_circle,40.2
671,1264382,0.0059,-0.2334,0.9086,1.0762,0.1575,26.95,1001.0513,ctr_clockwise_circle,40.26
672,1264442,0.0771,-0.2233,1.0643,0.98,0.6913,26.8538,1001.0432,ctr_clockwise_circle,40.32
673,1264502,0.0631,-0.1581,1.0504,1.0588,0.07,26.95,1001.0498,ctr_clockwise_circle,40.38
674,1264562,0.0637,-0.1315,0.9941,-0.42,-0.98,27.3175,1001.0427,ctr_clockwise_circle,40.44
675,1264622,0.0678,-0.1585,1.0429,0.49,1.33,27.2475,1001.0361,ctr_clockwise_circle,40.5
676,1264682,0.051,-0.1728,1.0277,-0.3237,1.4963,27.23,1001.0425,ctr_clockwise_circle,40.56
677,1264742,0.0537,-0.1776,1.0457,-0.595,1.3475,27.2388,1001.0569,ctr_clockwise_circle,40.62
678,1264802,-0.009,-0.2303,0.9358,-0.4462,0.5512,26.9062,1001.0483,ctr_clockwise_circle,40.68
679,1264862,0.0615,-0.2159,1.0256,0.805,0.4112,27.1863,1001.0442,ctr_clockwise_circle,40.74
680,1264922,-0.0053,-0.1966,1.039,0.9625,-1.6537,27.3612,1001.0457,ctr_clockwise_circle,40.8
681,1264982,0.0617,-0.1779,1.0666,2.1525,0.1925,27.4137,1001.0481,ctr_clockwise_circle,40.86
682,1265042,0.0129,-0.1644,0.9331,1.3563,-1.4,27.58,1001.0569,ctr_clockwise_circle,40.92
683,1265102,0.0325,-0.1591,1.0514,1.33,1.33,27.6063,1001.0349,ctr_clockwise_circle,40.98
684,1265162,-0.0165,-0.172,0.9006,0.5075,0.0787,27.3,1001.0442,ctr_clockwise_circle,41.04
685,1265222,0.0395,-0.157,1.034,0.0875,0.2188,27.1863,1001.0454,ctr_clockwise_circle,41.1
686,1265282,0.035,-0.2397,1.0452,-0.1138,-0.0437,27.1075,1001.0464,ctr_clockwise_circle,41.16
687,1265342,0.0481,-0.221,1.0174,-1.3563,-1.19,27.5625,1001.042,ctr_clockwise_circle,41.22
688,1265402,0.0867,-0.1234,1.1182,0.2975,1.785,27.7025,1001.0427,ctr_clockwise_circle,41.28
689,1265462,0.0244,-0.2481,1.0009,-0.2275,1.05,27.9475,1001.0391,ctr_clockwise_circle,41.34
690,1265522,0.0245,-0.177,1.0657,-0.07,0.8225,27.44,1001.0464,ctr_clockwise_circle,41.4
691,1265582,0.0176,-0.2108,0.924,0.735,-1.995,27.405,1001.0422,ctr_clockwise_circle,41.46
692,1265642,0.0203,-0.1857,0.919,0.8838,-0.315,27.2738,1001.0571,ctr_clockwise_circle,41.52
693,1265702,0.0983,-0.1465,0.9847,1.3038,1.2862,27.1688,1001.0535,ctr_clockwise_circle,41.58
694,1265762,0.0137,-0.1943,1.0246,1.785,0.805,27.6413,1001.054,ctr_clockwise_circle,41.64
695,1265822,0.042,-0.1461,1.0216,0.7525,0.455,27.7375,1001.0491,ctr_clockwise_circle,41.7
696,1265882,-0.0201,-0.1513,0.9001,1.0675,0.5163,27.7463,1001.0371,ctr_clockwise_circle,41.76
697,1265942,-0.0039,-0.1584,0.9812,-0.2537,1.61,27.4925,1001.0381,ctr_clockwise_circle,41.82
698,1266002,0.0569,-0.1674,1.0451,-0.56,-0.4812,27.5537,1001.0317,ctr_clockwise_circle,41.88
699,1266062,-0.017,-0.184,0.9697,-0.7,0.91,27.5012,1001.0344,ctr_clockwise_circle,41.94
700,1266122,0.0365,-0.2128,0.9923,-0.875,-0.2362,27.86,1001.03,ctr_clockwise_circle,42.0
701,1266182,0.0429,-0.1696,1.1234,-0.2275,-1.1287,27.58,1001.0344,ctr_clockwise_circle,42.06
702,1266242,0.0077,-0.237,1.0211,1.8725,-1.505,27.5275,1001.0327,ctr_clockwise_circle,42.12
703,1266302,0.057,-0.1538,1.0541,1.19,0.5337,27.615,1001.0325,ctr_clockwise_circle,42.18
704,1266362,0.0515,-0.1425,1.0273,2.2313,-0.1312,27.37,1001.0266,ctr_clockwise_circle,42.24
705,1266422,-0.0049,-0.2069,0.8882,-1.225,0.9538,27.9125,1001.0337,ctr_clockwise_circle,42.3
706,1266482,0.0228,-0.1604,0.9526,1.225,0.77,27.4662,1001.0359,ctr_clockwise_circle,42.36
707,1266542,0.0303,-0.1344,1.0282,0.175,0.805,27.4137,1001.0269,ctr_clockwise_circle,42.42
708,1266602,0.0361,-0.1366,1.0043,1.4175,-0.21,26.9412,1001.0222,ctr_clockwise_circle,42.48
709,1266662,0.0162,-0.1839,1.0207,1.47,0.2975,27.2038,1001.0251,ctr_clockwise_circle,42.54
710,1266722,-0.0334,-0.1954,0.8686,-1.1725,0.6475,27.335,1001.0293,ctr_clockwise_circle,42.6
711,1266782,0.0195,-0.1905,1.0468,-0.2713,0.1838,27.3438,1001.0371,ctr_clockwise_circle,42.66
712,1266842,0.0087,-0.1923,1.0095,0.7613,-0.6388,27.2038,1001.021,ctr_clockwise_circle,42.72
713,1266902,0.0336,-0.1737,1.0177,0.1488,-0.4812,27.2125,1001.021,ctr_clockwise_circle,42.78
714,1266962,0.0395,-0.1798,0.9599,0.1838,-2.9137,27.16,1001.0239,ctr_clockwise_circle,42.84
715,1267022,0.0256,-0.1932,0.9384,0.7525,-0.8838,27.3962,1001.021,ctr_clockwise_circle,42.9
716,1267082,-0.0005,-0.1562,0.9823,0.77,0.805,27.2475,1001.0183,ctr_clockwise_circle,42.96
717,1267142,0.0149,-0.2277,0.9982,1.6013,-1.0325,27.335,1001.011,ctr_clockwise_circle,43.02
718,1267202,0.0457,-0.1388,1.1122,2.6775,0.3762,27.4662,1001.0129,ctr_clockwise_circle,43.08
719,1267262,0.0117,-0.1674,0.9866,0.035,0.9625,27.3263,1001.0188,ctr_clockwise_circle,43.14
720,1267322,0.0423,-0.1817,0.9857,-0.2975,-0.5688,27.3525,1001.0132,ctr_clockwise_circle,43.2
721,1267382,0.0381,-0.2099,1.0277,-0.5075,0.0613,27.545,1001.0244,ctr_clockwise_circle,43.26
722,1267442,0.0119,-0.1484,1.056,1.575,1.2687,27.2563,1001.0242,ctr_clockwise_circle,43.32
723,1267502,-0.0024,-0.1895,0.9586,-0.1488,1.3825,27.3525,1001.0107,ctr_clockwise_circle,43.38
724,1267562,0.0059,-0.1666,1.0231,0.1225,0.0262,27.1513,1001.03,ctr_clockwise_circle,43.44
725,1267622,0.0202,-0.2197,0.9894,-0.7788,-0.7875,27.2475,1001.0161,ctr_clockwise_circle,43.5
726,1267682,0.0817,-0.0905,0.9747,0.8838,-0.805,27.37,1001.0229,ctr_clockwise_circle,43.56
727,1267742,0.0125,-0.162,0.9243,-0.9013,0.4638,27.475,1001.0142,ctr_clockwise_circle,43.62
728,1267802,0.0391,-0.2269,1.0277,0.0437,0.805,27.3088,1001.0137,ctr_clockwise_circle,43.68
729,1267862,0.0591,-0.1545,1.0253,0.5688,-0.0525,27.3,1001.0181,ctr_clockwise_circle,43.74
730,1267922,0.0043,-0.1949,0.9821,-0.7262,0.2625,27.5362,1001.0159,ctr_clockwise_circle,43.8
731,1267982,0.0605,-0.1864,1.0907,0.2887,0.7962,27.335,1001.0059,ctr_clockwise_circle,43.86
732,1268042,0.0347,-0.1933,1.0084,1.8813,1.1638,27.5187,1000.999,ctr_clockwise_circle,43.92
733,1268102,0.0131,-0.1627,0.9645,1.1725,-0.595,27.3875,1001.0051,ctr_clockwise_circle,43.98
734,1268162,0.0429,-0.1618,1.0338,0.945,1.6363,26.8713,1001.0125,ctr_clockwise_circle,44.04
735,1268222,0.0359,-0.1895,1.0372,-0.1312,-0.1575,27.3175,1000.9851,ctr_clockwise_circle,44.1
736,1268282,0.0778,-0.1071,1.0626,1.8375,-0.0088,27.2213,1000.9956,ctr_clockwise_circle,44.16
737,1268342,0.0695,-0.1427,0.9663,-0.7613,1.3825,27.265,1000.9941,ctr_clockwise_circle,44.22
738,1268402,0.0278,-0.1667,1.0148,-0.3762,1.0675,27.2213,1000.9893,ctr_clockwise_circle,44.28
739,1268462,0.0244,-0.1993,0.9674,-1.4787,-0.3762,26.9675,1001.0,ctr_clockwise_circle,44.34
740,1268522,0.0143,-0.21,0.9847,0.245,0.7875,27.1863,1001.0007,ctr_clockwise_circle,44.4
741,1268582,0.0442,-0.1049,1.0489,0.2188,1.1375,27.0025,1001.0037,ctr_clockwise_circle,44.46
742,1268642,0.04,-0.185,1.0639,-0.3938,0.2975,27.2125,1000.9966,ctr_clockwise_circle,44.52
743,1268702,-0.0044,-0.1889,0.9989,0.245,0.6562,26.8625,1000.9863,ctr_clockwise_circle,44.58
744,1268762,0.0135,-0.1978,1.009,0.4462,0.6825,26.74,1000.9951,ctr_clockwise_circle,44.64
745,1268822,0.0422,-0.171,1.0658,1.2687,0.8487,26.39,1000.9922,ctr_clockwise_circle,44.7
746,1268882,0.0606,-0.1554,0.9968,1.82,0.5425,26.0662,1000.9944,ctr_clockwise_circle,44.76
747,1268942,0.0246,-0.1852,0.9448,-2.1263,-0.2887,25.97,1000.9885,ctr_clockwise_circle,44.82
748,1269002,-0.0046,-0.2733,0.988,-0.5425,0.56,26.4775,1000.9817,ctr_clockwise_circle,44.88
749,1269062,0.0546,-0.1618,1.0365,-0.1838,-1.7413,26.5562,1000.9746,ctr_clockwise_circle,44.94
750,1269122,0.0593,-0.1542,1.0839,0.0,0.14,26.425,1000.978,ctr_clockwise_circle,45.0
751,1269182,0.0239,-0.1291,0.9646,0.2887,0.2013,26.2062,1000.9709,ctr_clockwise_circle,45.06
752,1269242,0.0268,-0.2008,0.9715,0.2275,-1.4963,26.11,1000.9858,ctr_clockwise_circle,45.12
753,1269302,0.002,-0.1991,0.957,0.63,-1.4787,25.9613,1000.9712,ctr_clockwise_circle,45.18
754,1269362,0.0159,-0.1709,0.9786,1.2513,-0.42,25.5938,1000.9717,ctr_clockwise_circle,45.24
755,1269422,0.0327,-0.1588,0.9823,-0.1925,0.3063,25.9875,1000.9631,ctr_clockwise_circle,45.3
756,1269482,0.0234,-0.1664,1.0135,-0.6212,-0.5337,26.0575,1000.9673,ctr_clockwise_circle,45.36
757,1269542,0.0497,-0.1823,1.0374,-0.0088,-0.6388,26.075,1000.9783,ctr_clockwise_circle,45.42
758,1269602,-0.0156,-0.1483,0.9704,0.1312,1.505,25.7425,1000.9802,ctr_clockwise_circle,45.48
759,1269662,0.0498,-0.2159,0.9794,0.5163,0.7875,25.9525,1000.969,ctr_clockwise_circle,45.54
760,1269722,0.0115,-0.2186,0.9623,1.26,-0.98,25.7337,1000.9678,ctr_clockwise_circle,45.6
761,1269782,0.0592,-0.1627,0.9684,1.5312,-1.0063,25.8037,1000.9651,ctr_clockwise_circle,45.66
762,1269842,-0.0415,-0.1849,0.8098,0.105,0.1838,25.725,1000.9539,ctr_clockwise_circle,45.72
763,1269902,-0.0046,-0.1618,0.9736,0.6212,0.6737,25.76,1000.9609,ctr_clockwise_circle,45.78
764,1269962,-0.0176,-0.1598,0.9948,1.3212,-1.6712,25.8213,1000.9604,ctr_clockwise_circle,45.84
765,1270022,0.0544,-0.1391,0.9665,-0.4025,-0.6825,25.9875,1000.9553,ctr_clockwise_circle,45.9
766,1270082,0.0348,-0.1151,0.9597,-0.2275,1.2162,26.1362,1000.9521,ctr_clockwise_circle,45.96
767,1270142,-0.0168,-0.1667,0.8899,-1.8288,2.0912,25.5763,1000.9556,ctr_clockwise_circle,46.02
768,1270202,0.0163,-0.2402,0.9587,-0.595,1.6712,25.6025,1000.9622,ctr_clockwise_circle,46.08
769,1270262,0.0013,-0.204,1.0114,-0.0088,1.12,25.48,1000.9583,ctr_clockwise_circle,46.14
770,1270322,0.0864,-0.1073,1.1019,1.0588,-1.3737,25.9,1000.9531,ctr_clockwise_circle,46.2
771,1270382,0.0026,-0.2067,0.9845,0.9625,0.2013,26.1362,1000.9558,ctr_clockwise_circle,46.26
772,1270442,0.0068,-0.1855,0.9158,0.5863,-1.0237,26.0138,1000.9426,ctr_clockwise_circle,46.32
773,1270502,0.032,-0.1471,0.9453,0.49,0.7875,26.3288,1000.9402,ctr_clockwise_circle,46.38
774,1270562,0.0395,-0.1827,1.0212,1.2862,-0.1225,26.3813,1000.9431,ctr_clockwise_circle,46.44
775,1270622,0.0383,-0.1561,1.0156,0.6737,-0.3325,26.6787,1000.9392,ctr_clockwise_circle,46.5
776,1270682,0.0429,-0.1801,0.9819,1.1463,-1.4,26.7663,1000.9368,ctr_clockwise_circle,46.56
777,1270742,0.0024,-0.2123,0.9988,0.9887,1.1287,26.46,1000.9404,ctr_clockwise_circle,46.62
778,1270802,0.0351,-0.1595,0.9677,-0.4375,-1.015,26.8713,1000.9321,ctr_clockwise_circle,46.68
779,1270862,0.0605,-0.1069,1.1153,-0.1225,0.385,26.6175,1000.9399,ctr_clockwise_circle,46.74
780,1270922,0.0127,-0.172,0.9997,-0.245,0.4638,26.5387,1000.9448,ctr_clockwise_circle,46.8
781,1270982,0.0093,-0.1057,0.9506,0.5337,0.035,26.5825,1000.9458,ctr_clockwise_circle,46.86
782,1271042,0.0221,-0.182,0.8815,-0.2362,-1.7062,26.6787,1000.9397,ctr_clockwise_circle,46.92
783,1271102,0.0442,-0.151,0.9984,1.54,1.225,26.6262,1000.9451,ctr_clockwise_circle,46.98
