,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_id,segment_time_sec
47,13082,-0.0057,-0.1398,0.9367,-0.4638,-0.875,24.815,1001.0967,left_turn,7.08,0,2.82
48,13142,-0.0034,-0.1549,0.9869,0.7175,-0.1575,25.0338,1001.1016,left_turn,7.14,0,2.88
49,13202,0.0149,-0.1518,1.0092,0.2013,-0.8487,25.2525,1001.0964,left_turn,7.2,0,2.94
50,13262,-0.0303,-0.1459,0.9618,0.1663,1.0938,25.6725,1001.0989,left_turn,7.26,0,3.0
51,13322,-0.0258,-0.1369,1.0126,0.1225,0.2362,25.725,1001.0886,left_turn,7.32,0,3.06
52,13382,-0.0223,-0.163,0.9496,0.5425,0.3325,25.3137,1001.0994,left_turn,7.38,0,3.12
53,13442,0.0077,-0.1085,1.0546,0.5688,0.3762,24.885,1001.0811,left_turn,7.44,0,3.18
54,13502,-0.0276,-0.1271,0.9601,0.3762,0.2975,24.43,1001.0974,left_turn,7.5,0,3.24
55,13562,-0.021,-0.1225,1.0285,0.2188,0.8313,24.0187,1001.0845,left_turn,7.56,0,3.3
56,13622,-0.0149,-0.1413,1.0055,0.7788,1.4612,23.7563,1001.0847,left_turn,7.62,0,3.36
57,13682,-0.0157,-0.1264,1.0148,0.3063,0.0175,23.2313,1001.0945,left_turn,7.68,0,3.42
58,13742,-0.0007,-0.1418,1.0219,0.665,-0.3325,23.275,1001.092,left_turn,7.74,0,3.48
59,13802,-0.0442,-0.1754,0.946,0.49,0.5775,23.1,1001.0803,left_turn,7.8,0,3.54
60,13862,-0.0102,-0.1379,1.0138,0.1575,0.4288,23.1262,1001.0747,left_turn,7.86,0,3.6
61,13922,-0.0353,-0.1198,0.9956,0.4025,0.7613,22.4963,1001.0781,left_turn,7.92,0,3.66
62,13982,-0.0327,-0.091,0.9579,0.2625,-0.1488,21.875,1001.0845,left_turn,7.98,0,3.72
63,14042,-0.0108,-0.1279,0.9977,1.0237,0.5075,21.21,1001.0771,left_turn,8.04,0,3.78
64,14102,-0.0054,-0.1219,1.0504,0.5075,1.12,20.93,1001.0754,left_turn,8.1,0,3.84
65,14162,-0.0122,-0.0864,1.0016,1.3913,0.5337,20.0637,1001.0813,left_turn,8.16,0,3.9
66,14222,-0.0424,-0.1079,0.9934,0.6475,0.3938,19.5475,1001.0703,left_turn,8.22,0,3.96
67,14282,-0.0185,-0.0834,0.9886,0.525,-1.6975,18.7862,1001.0728,left_turn,8.28,0,4.02
68,14342,-0.0276,-0.1111,0.9884,0.5337,-0.2537,18.0513,1001.0549,left_turn,8.34,0,4.08
69,14402,-0.0445,-0.0694,0.9453,0.9975,1.505,17.395,1001.0496,left_turn,8.4,0,4.14
70,14462,-0.0179,-0.0974,0.9852,-0.2188,1.26,17.1063,1001.0525,left_turn,8.46,0,4.2
71,14522,0.031,-0.0732,1.0726,-0.525,1.89,16.2488,1001.0647,left_turn,8.52,0,4.26
72,14582,-0.0693,-0.0984,1.0372,0.21,1.61,16.1787,1001.0684,left_turn,8.58,0,4.32
73,14642,-0.0646,-0.0881,0.9699,-0.1312,-0.2975,15.33,1001.0535,left_turn,8.64,0,4.38
74,14702,-0.0571,-0.1162,0.9845,0.8138,-1.2775,14.7437,1001.0422,left_turn,8.7,0,4.44
75,14762,-0.0183,-0.0813,1.0519,0.8838,0.3762,13.72,1001.0635,left_turn,8.76,0,4.5
76,14822,-0.0007,-0.0669,1.0323,0.1138,-1.085,13.2388,1001.0596,left_turn,8.82,0,4.56
77,14882,-0.0171,-0.0224,1.0538,-0.5425,0.6388,12.9325,1001.0562,left_turn,8.88,0,4.62
78,14942,-0.0276,-0.0622,0.9581,0.4638,0.1225,12.5212,1001.0459,left_turn,8.94,0,4.68
79,15002,-0.0292,-0.1132,1.0419,0.4288,0.2362,12.005,1001.0571,left_turn,9.0,0,4.74
80,15062,-0.0526,-0.0917,0.9443,-0.245,-0.2362,11.34,1001.0559,left_turn,9.06,0,4.8
81,15122,-0.0274,-0.0281,1.005,0.5512,0.0262,10.7887,1001.0479,left_turn,9.12,0,4.86
82,15182,-0.0123,-0.0395,0.993,1.0762,0.5775,10.3337,1001.0386,left_turn,9.18,0,4.92
83,15242,-0.0395,-0.0471,0.9918,1.4787,0.455,9.7037,1001.0466,left_turn,9.24,0,4.98
84,15302,0.0023,-0.031,0.9967,1.3038,-1.1812,9.4237,1001.0471,left_turn,9.3,0,5.04
85,15362,-0.0584,-0.0724,0.9421,1.6712,0.7788,9.0913,1001.0466,left_turn,9.36,0,5.1
86,15422,-0.0346,-0.0083,1.0494,1.96,0.875,8.2513,1001.0403,left_turn,9.42,0,5.16
87,15482,-0.0539,-0.0164,0.9381,1.1287,-0.0262,7.84,1001.0361,left_turn,9.48,0,5.22
88,15542,-0.0652,-0.0037,0.9584,0.1663,-2.0825,7.28,1001.0393,left_turn,9.54,0,5.28
89,15602,-0.0295,-0.0195,0.9902,-0.2188,-2.0912,7.07,1001.0476,left_turn,9.6,0,5.34
90,15662,-0.0218,-0.0571,0.9916,-0.3063,-1.1025,6.72,1001.0349,left_turn,9.66,0,5.4
91,15722,-0.0403,-0.0464,0.9712,-0.4812,-1.2862,6.3787,1001.0439,left_turn,9.72,0,5.46
92,15782,-0.0083,-0.0463,1.0136,0.6125,-1.8463,6.2038,1001.0349,left_turn,9.78,0,5.52
93,15842,0.0134,-0.0484,1.025,1.435,-1.295,5.7925,1001.0388,left_turn,9.84,0,5.58
94,15902,0.0024,-0.0256,0.9963,0.9887,-0.0613,5.1537,1001.0349,left_turn,9.9,0,5.64
95,15962,0.0076,-0.0037,1.0111,0.0962,0.07,4.9612,1001.0327,left_turn,9.96,0,5.7
96,16022,-0.0002,-0.0295,0.9401,0.6913,-0.4812,4.4887,1001.0293,left_turn,10.02,0,5.76
97,16082,0.0125,-0.0068,0.9855,-0.8925,-0.4112,3.9725,1001.0273,left_turn,10.08,0,5.82
98,16142,0.0256,0.0346,1.0138,0.21,-1.26,3.745,1001.0232,left_turn,10.14,0,5.88
99,16202,0.0286,-0.0059,1.0272,-0.0875,0.5863,3.3688,1001.031,left_turn,10.2,0,5.94
100,16262,0.0486,-0.0615,0.9459,0.315,-0.5075,3.1325,1001.0229,left_turn,10.26,0,6.0
101,16322,0.0825,-0.0329,1.0482,0.1225,-1.5225,2.8788,1001.0374,left_turn,10.32,0,6.06
102,16382,0.0803,0.0005,0.9787,-0.0525,-0.7962,2.7475,1001.0278,left_turn,10.38,0,6.12
103,16442,0.0687,0.0002,1.0351,0.9538,-1.8112,2.73,1001.0371,left_turn,10.44,0,6.18
104,16502,0.049,-0.0024,0.9964,0.4725,-1.505,2.695,1001.0347,left_turn,10.5,0,6.24
105,16562,0.0602,0.0667,0.9723,-1.6013,-1.295,3.08,1001.031,left_turn,10.56,0,6.3
106,16622,0.0373,0.0273,0.9582,-0.14,-0.4288,2.8788,1001.0317,left_turn,10.62,0,6.36
107,16682,0.072,-0.0045,1.0835,-0.4288,0.3938,2.66,1001.0354,left_turn,10.68,0,6.42
108,16742,0.0756,0.0031,1.0094,1.645,0.1838,2.5638,1001.0425,left_turn,10.74,0,6.48
109,16802,0.0918,-0.0498,1.068,1.82,0.9187,2.4413,1001.0361,left_turn,10.8,0,6.54
110,16862,0.0678,-0.0022,0.9624,1.7325,0.5512,2.8525,1001.0283,left_turn,10.86,0,6.6
