,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_id,segment_time_sec
52,1199582,-0.0939,0.0427,0.9912,0.2975,0.42,0.2188,1000.7534,right_u_turn,3.12,0,3.12
53,1199642,-0.0868,0.0223,1.0349,0.63,0.56,-0.1838,1000.7471,right_u_turn,3.18,0,3.18
54,1199702,-0.0874,0.021,1.005,0.1225,-0.035,-0.1838,1000.7578,right_u_turn,3.24,0,3.24
55,1199762,-0.0683,0.0298,1.0053,-0.21,-1.505,-0.0525,1000.7456,right_u_turn,3.3,0,3.3
56,1199822,-0.0666,0.0562,1.0182,0.7175,-0.8662,-0.0875,1000.7471,right_u_turn,3.36,0,3.36
57,1199882,-0.132,-0.0549,0.9806,-0.035,0.1925,-0.035,1000.7524,right_u_turn,3.42,0,3.42
58,1199942,-0.0915,-0.0226,0.9601,1.4963,-0.8487,0.0787,1000.74,right_u_turn,3.48,0,3.48
59,1200002,-0.0451,0.0378,1.0205,1.2337,-1.9775,0.0262,1000.7449,right_u_turn,3.54,0,3.54
60,1200062,-0.0815,0.0585,0.9995,1.5225,-1.4,0.1663,1000.7551,right_u_turn,3.6,0,3.6
61,1200122,-0.0249,0.054,1.0446,1.1113,-1.3825,0.245,1000.7388,right_u_turn,3.66,0,3.66
62,1200182,-0.0737,0.032,1.0246,1.435,0.1312,0.1225,1000.7471,right_u_turn,3.72,0,3.72
63,1200242,-0.0622,-0.0032,0.9979,-0.2362,-0.4462,0.35,1000.7412,right_u_turn,3.78,0,3.78
64,1200302,-0.1127,0.019,1.0352,0.3762,0.0613,0.2188,1000.7483,right_u_turn,3.84,0,3.84
65,1200362,-0.08,0.0038,0.9563,-0.665,0.6212,0.0262,1000.7539,right_u_turn,3.9,0,3.9
66,1200422,-0.0676,-0.0418,1.0218,0.8138,-0.2625,-0.2537,1000.7317,right_u_turn,3.96,0,3.96
67,1200482,-0.0689,0.029,1.0024,1.33,-1.575,-0.1488,1000.7468,right_u_turn,4.02,0,4.02
68,1200542,-0.1071,0.0392,0.9997,0.2625,-0.77,0.1488,1000.7546,right_u_turn,4.08,0,4.08
69,1200602,-0.083,-0.022,0.9865,2.065,-0.3325,0.3675,1000.7329,right_u_turn,4.14,0,4.14
70,1200662,-0.0859,-0.0173,0.9677,-0.2188,0.2975,0.4025,1000.739,right_u_turn,4.2,0,4.2
71,1200722,-0.0032,0.0766,1.1305,0.6475,-0.945,0.1925,1000.7517,right_u_turn,4.26,0,4.26
72,1200782,-0.0866,-0.0229,0.9074,0.7437,-0.21,-0.35,1000.7405,right_u_turn,4.32,0,4.32
73,1200842,-0.1098,0.0286,1.0309,0.1138,0.3762,0.07,1000.7542,right_u_turn,4.38,0,4.38
74,1200902,-0.0317,0.0546,1.13,0.3587,0.875,0.3938,1000.7373,right_u_turn,4.44,0,4.44
75,1200962,-0.0805,-0.0161,1.0616,0.6037,0.2713,0.5163,1000.739,right_u_turn,4.5,0,4.5
76,1201022,-0.082,-0.0532,0.9353,-0.0437,-0.2713,0.0262,1000.7407,right_u_turn,4.56,0,4.56
77,1201082,-0.08,0.0376,0.9623,0.8575,0.5688,0.0262,1000.748,right_u_turn,4.62,0,4.62
78,1201142,-0.0486,0.0188,1.0138,0.5425,0.0875,-0.07,1000.7346,right_u_turn,4.68,0,4.68
79,1201202,-0.0339,-0.0038,0.9741,1.0237,-1.05,0.0088,1000.7419,right_u_turn,4.74,0,4.74
80,1201262,-0.027,0.0539,1.0282,1.295,-0.5337,0.2713,1000.7412,right_u_turn,4.8,0,4.8
81,1201322,0.0429,0.077,1.0885,1.2337,-1.5488,0.2275,1000.7502,right_u_turn,4.86,0,4.86
82,1201382,-0.0005,0.0185,0.9434,0.6037,-2.625,-0.035,1000.7397,right_u_turn,4.92,0,4.92
83,1201442,0.021,0.011,0.9309,0.2188,-1.6712,-0.0787,1000.729,right_u_turn,4.98,0,4.98
84,1201502,0.0842,0.0605,1.1153,0.7437,-0.49,0.28,1000.7415,right_u_turn,5.04,0,5.04
85,1201562,0.0293,0.0222,1.0009,0.525,0.245,0.3063,1000.728,right_u_turn,5.1,0,5.1
86,1201622,0.0619,0.0022,1.0502,0.2887,-0.8225,0.385,1000.7261,right_u_turn,5.16,0,5.16
87,1201682,0.0678,-0.0268,0.9928,0.2188,-0.9013,0.1138,1000.7485,right_u_turn,5.22,0,5.22
88,1201742,0.0391,0.0153,0.9748,1.3563,0.0613,0.1575,1000.7371,right_u_turn,5.28,0,5.28
89,1201802,0.0453,-0.0043,0.9565,0.07,-0.4462,0.3587,1000.7429,right_u_turn,5.34,0,5.34
90,1201862,0.055,0.0239,1.0103,1.6888,-1.0412,0.105,1000.7273,right_u_turn,5.4,0,5.4
91,1201922,0.0334,0.0021,0.9814,0.6212,0.6212,0.2537,1000.739,right_u_turn,5.46,0,5.46
92,1201982,0.058,0.0129,0.9653,0.8313,-0.07,0.2362,1000.7493,right_u_turn,5.52,0,5.52
93,1202042,0.0287,-0.0027,0.9351,0.3413,1.3038,0.21,1000.7451,right_u_turn,5.58,0,5.58
94,1202102,0.0589,0.0234,1.0741,0.945,1.3913,0.0613,1000.7432,right_u_turn,5.64,0,5.64
95,1202162,0.0368,-0.0085,0.9295,0.2887,-1.5137,-0.5163,1000.7505,right_u_turn,5.7,0,5.7
96,1202222,0.0437,0.0188,1.0465,1.225,0.6475,-0.0088,1000.7461,right_u_turn,5.76,0,5.76
97,1202282,0.0356,-0.0037,1.0284,1.2513,0.1225,-0.42,1000.7483,right_u_turn,5.82,0,5.82
98,1202342,0.007,0.0179,0.9675,0.9187,-0.385,-0.595,1000.7505,right_u_turn,5.88,0,5.88
99,1202402,0.02,0.0264,0.998,0.9538,0.5512,-0.1575,1000.752,right_u_turn,5.94,0,5.94
100,1202462,0.0119,0.0207,1.0294,-0.0787,0.6212,-0.315,1000.7527,right_u_turn,6.0,0,6.0
101,1202522,0.0532,0.0265,1.0207,0.0175,0.1225,-0.1838,1000.7532,right_u_turn,6.06,0,6.06
102,1202582,0.0154,0.0115,0.9638,-0.5425,0.14,-0.7,1000.7473,right_u_turn,6.12,0,6.12
103,1202642,0.0187,0.035,1.0016,1.1113,-0.1488,-0.8487,1000.7607,right_u_turn,6.18,0,6.18
104,1202702,0.0427,0.0356,1.0707,2.52,0.84,-1.6625,1000.7598,right_u_turn,6.24,0,6.24
105,1202762,-0.0061,0.0447,0.9867,2.1962,-0.1838,-2.3712,1000.7537,right_u_turn,6.3,0,6.3
106,1202822,0.037,0.0668,1.0429,1.7237,0.0175,-2.03,1000.7571,right_u_turn,6.36,0,6.36
107,1202882,0.0334,0.0893,0.9978,1.925,-0.8662,-4.3313,1000.7588,right_u_turn,6.42,0,6.42
108,1202942,0.0679,0.0771,0.9953,1.855,-0.6212,-4.935,1000.7478,right_u_turn,6.48,0,6.48
109,1203002,0.0576,0.0834,0.9706,1.6275,-1.19,-6.3175,1000.7549,right_u_turn,6.54,0,6.54
110,1203062,0.0739,0.1177,0.9548,0.4462,-0.5425,-7.3325,1000.7539,right_u_turn,6.6,0,6.6
111,1203122,0.055,0.1635,1.0139,0.07,0.035,-8.925,1000.7551,right_u_turn,6.66,0,6.66
112,1203182,0.0659,0.1039,0.9733,1.19,0.4462,-9.6862,1000.7388,right_u_turn,6.72,0,6.72
113,1203242,0.0846,0.1127,0.9835,0.7437,-0.735,-10.3775,1000.7405,right_u_turn,6.78,0,6.78
114,1203302,0.0678,0.1535,1.0374,0.49,0.9538,-11.5763,1000.7466,right_u_turn,6.84,0,6.84
115,1203362,0.052,0.1606,0.9506,1.3737,-0.3325,-12.7837,1000.7559,right_u_turn,6.9,0,6.9
116,1203422,0.0593,0.135,1.0169,0.2625,-0.0175,-13.79,1000.7644,right_u_turn,6.96,0,6.96
117,1203482,0.0534,0.1123,0.9665,0.07,-0.945,-14.9275,1000.76,right_u_turn,7.02,0,7.02
118,1203542,0.0561,0.1646,0.9867,0.5337,1.4438,-15.4438,1000.759,right_u_turn,7.08,0,7.08
119,1203602,0.0199,0.1776,0.9213,0.595,-0.91,-16.7913,1000.7498,right_u_turn,7.14,0,7.14
120,1203662,0.063,0.159,1.0166,1.0938,0.7788,-17.0713,1000.7349,right_u_turn,7.2,0,7.2
121,1203722,0.0154,0.1667,0.9991,0.6037,0.5163,-17.99,1000.7305,right_u_turn,7.26,0,7.26
122,1203782,0.0598,0.1578,0.9999,0.2362,-0.315,-19.11,1000.7363,right_u_turn,7.32,0,7.32
123,1203842,0.0439,0.2047,1.0339,1.435,0.0787,-19.7575,1000.7363,right_u_turn,7.38,0,7.38
124,1203902,0.0879,0.2137,1.0756,1.05,-0.77,-20.8862,1000.7461,right_u_turn,7.44,0,7.44
125,1203962,0.0534,0.2035,1.0241,1.7763,-0.8925,-21.98,1000.7354,right_u_turn,7.5,0,7.5
126,1204022,0.0671,0.2189,1.002,1.1725,-1.4612,-22.785,1000.7285,right_u_turn,7.56,0,7.56
127,1204082,0.0369,0.2301,0.9539,0.7525,-1.2687,-23.9487,1000.7354,right_u_turn,7.62,0,7.62
128,1204142,0.0697,0.1449,0.9857,0.1138,-0.805,-24.29,1000.7241,right_u_turn,7.68,0,7.68
129,1204202,0.0703,0.2198,1.075,1.3475,1.2075,-24.6838,1000.7383,right_u_turn,7.74,0,7.74
130,1204262,0.0922,0.1801,1.0055,0.5775,-1.2075,-25.6637,1000.7449,right_u_turn,7.8,0,7.8
131,1204322,0.0373,0.1701,0.9526,-0.035,-0.07,-26.215,1000.7222,right_u_turn,7.86,0,7.86
132,1204382,0.0476,0.1911,0.9203,0.8838,-1.2337,-26.985,1000.728,right_u_turn,7.92,0,7.92
133,1204442,0.0545,0.2262,0.9795,0.56,-0.6825,-27.615,1000.7402,right_u_turn,7.98,0,7.98
134,1204502,0.0254,0.2045,1.0135,1.2862,0.9625,-28.2362,1000.7422,right_u_turn,8.04,0,8.04
135,1204562,0.0674,0.207,0.9474,1.1638,-2.2575,-29.05,1000.7412,right_u_turn,8.1,0,8.1
136,1204622,0.0293,0.3211,0.9926,0.2537,-0.7088,-29.575,1000.7375,right_u_turn,8.16,0,8.16
137,1204682,0.0678,0.2035,0.9613,0.2013,-1.505,-29.9425,1000.7351,right_u_turn,8.22,0,8.22
138,1204742,0.0612,0.1903,0.853,-2.8612,-1.8637,-30.6688,1000.7554,right_u_turn,8.28,0,8.28
139,1204802,0.0339,0.3004,0.9948,-1.0588,-0.7088,-30.4762,1000.7502,right_u_turn,8.34,0,8.34
140,1204862,0.0308,0.2305,0.9772,0.7962,-0.2713,-31.1938,1000.7327,right_u_turn,8.4,0,8.4
141,1204922,0.0593,0.2259,1.0563,-1.2337,-0.4462,-30.7913,1000.7209,right_u_turn,8.46,0,8.46
142,1204982,0.0107,0.151,0.9135,0.9887,0.5163,-30.7563,1000.7217,right_u_turn,8.52,0,8.52
143,1205042,0.0373,0.213,0.9948,1.1725,-1.1988,-30.695,1000.7175,right_u_turn,8.58,0,8.58
144,1205102,0.0249,0.2694,0.9631,1.0237,-1.7237,-31.2463,1000.71,right_u_turn,8.64,0,8.64
145,1205162,-0.0022,0.1759,0.9221,1.7413,-0.1488,-31.2463,1000.7322,right_u_turn,8.7,0,8.7
146,1205222,0.0768,0.2323,0.9833,1.5137,-2.4325,-31.325,1000.729,right_u_turn,8.76,0,8.76
147,1205282,0.0773,0.2826,1.0245,1.1725,0.8575,-30.9662,1000.7068,right_u_turn,8.82,0,8.82
148,1205342,0.0146,0.4056,0.9409,0.735,-1.8637,-32.3925,1000.7192,right_u_turn,8.88,0,8.88
149,1205402,0.0518,0.2008,1.0822,0.63,-3.9813,-30.7388,1000.7327,right_u_turn,8.94,0,8.94
150,1205462,-0.0179,0.1069,0.9853,-0.1663,0.735,-30.8263,1000.7239,right_u_turn,9.0,0,9.0
151,1205522,0.0648,0.2211,0.9287,1.0938,-0.3063,-31.0187,1000.7183,right_u_turn,9.06,0,9.06
152,1205582,0.048,0.1981,1.0377,1.2162,1.3913,-30.9225,1000.7227,right_u_turn,9.12,0,9.12
153,1205642,0.0925,0.2589,1.0248,2.0825,1.7587,-30.9487,1000.7166,right_u_turn,9.18,0,9.18
154,1205702,0.0932,0.2508,0.9862,-1.8637,-0.0525,-31.1238,1000.7129,right_u_turn,9.24,0,9.24
155,1205762,0.0065,0.1705,0.8054,-2.8525,-0.525,-30.3363,1000.7217,right_u_turn,9.3,0,9.3
156,1205822,0.0834,0.1928,1.0502,-1.9162,0.4812,-30.9662,1000.7173,right_u_turn,9.36,0,9.36
157,1205882,0.0714,0.1645,0.9257,-2.3625,-1.75,-30.8263,1000.7148,right_u_turn,9.42,0,9.42
158,1205942,0.0051,0.2372,0.9626,1.1812,-2.8263,-31.5525,1000.7104,right_u_turn,9.48,0,9.48
159,1206002,0.0412,0.2236,1.0153,0.91,-2.6512,-31.325,1000.7097,right_u_turn,9.54,0,9.54
160,1206062,0.0732,0.1557,1.0019,1.225,-3.185,-30.415,1000.7104,right_u_turn,9.6,0,9.6
161,1206122,-0.003,0.2359,0.9254,1.7938,0.1312,-31.0713,1000.7192,right_u_turn,9.66,0,9.66
162,1206182,0.1995,0.2966,1.066,0.0875,-4.7337,-30.7913,1000.7178,right_u_turn,9.72,0,9.72
163,1206242,0.1113,0.2525,0.975,3.605,-0.49,-29.9688,1000.719,right_u_turn,9.78,0,9.78
164,1206302,-0.0251,0.2206,0.8933,-2.1613,-1.925,-31.395,1000.7109,right_u_turn,9.84,0,9.84
165,1206362,0.0798,0.202,1.0163,0.3762,-0.6037,-30.9137,1000.7097,right_u_turn,9.9,0,9.9
166,1206422,0.1,0.1559,1.1117,0.5863,-3.9025,-31.01,1000.7041,right_u_turn,9.96,0,9.96
167,1206482,0.0733,0.1989,1.0783,-1.0675,-2.9137,-30.59,1000.71,right_u_turn,10.02,0,10.02
168,1206542,0.0634,0.2074,0.9001,-1.8987,-2.2575,-30.4412,1000.7109,right_u_turn,10.08,0,10.08
