,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_time_sec,segment_id
2750,4033082,-0.2891,-0.0427,0.8112,-0.4375,0.1663,-0.0875,999.3745,hard_accel,3094.74,6.12,22
2751,4033142,-0.1654,0.0305,1.0685,1.8375,0.2537,-0.875,999.3577,hard_accel,3094.8,6.18,22
2752,4033202,-0.1898,0.1283,1.0275,1.1025,3.5525,-0.1925,999.3596,hard_accel,3094.86,6.24,22
2753,4033262,-0.2013,0.0547,1.0875,0.525,0.0088,-0.7175,999.3501,hard_accel,3094.92,6.3,22
2754,4033322,-0.1676,0.1027,1.0871,-0.1138,-5.3113,0.1312,999.3557,hard_accel,3094.98,6.36,22
2755,4033382,-0.2547,-0.0085,1.0445,1.05,0.9975,0.105,999.3662,hard_accel,3095.04,6.42,22
2756,4033442,-0.1505,0.0166,1.0158,2.17,-5.0837,0.3325,999.2805,hard_accel,3095.1,6.48,22
2757,4033502,-0.0003,-0.0834,1.1367,-2.9137,-0.385,0.0088,999.2529,hard_accel,3095.16,6.54,22
2758,4033562,-0.1362,0.3599,1.23,5.2063,-2.8875,2.9488,999.283,hard_accel,3095.22,6.6,22
2759,4033622,-0.2991,0.0542,0.7364,2.1962,1.5137,-0.8313,999.2998,hard_accel,3095.28,6.66,22
2760,4033682,-0.4573,0.0232,1.0407,0.3325,1.6187,0.1925,999.2224,hard_accel,3095.34,6.72,22
2761,4033742,-0.314,-0.1281,0.8428,-0.3587,-4.9088,0.0613,999.2605,hard_accel,3095.4,6.78,22
2762,4033802,-0.2586,-0.0134,0.7444,1.0762,-2.9575,-0.0613,999.2539,hard_accel,3095.46,6.84,22
2763,4033862,-0.0396,0.0132,0.9279,2.4237,-4.7863,-0.525,999.23,hard_accel,3095.52,6.9,22
2764,4033922,-0.1652,0.1344,1.0667,1.2775,0.9887,-0.0962,999.2241,hard_accel,3095.58,6.96,22
2765,4033982,-0.1993,0.144,1.1251,-1.7587,2.3712,-0.2713,999.2271,hard_accel,3095.64,7.02,22
2766,4034042,-0.2154,0.0527,0.8442,-0.5863,-1.925,-0.0262,999.2368,hard_accel,3095.7,7.08,22
2767,4034102,-0.1061,-0.0447,1.0702,0.4725,5.2238,0.035,999.2356,hard_accel,3095.76,7.14,22
2768,4034162,-0.2006,-0.0203,0.8367,-3.9725,2.8087,-1.3388,999.1738,hard_accel,3095.82,7.2,22
2769,4034222,-0.1779,-0.0066,1.0021,-2.87,-1.3737,-0.2887,999.1067,hard_accel,3095.88,7.26,22
2770,4034282,-0.3453,0.0481,1.0017,-0.1225,-3.0625,0.0962,999.04,hard_accel,3095.94,7.32,22
2771,4034342,-0.1635,-0.0013,1.1807,-0.1838,2.555,0.35,999.0559,hard_accel,3096.0,7.38,22
2772,4034402,-0.0984,-0.0015,1.0411,-1.5312,0.7962,-0.455,999.0117,hard_accel,3096.06,7.44,22
2773,4034462,-0.161,-0.0042,1.0302,-1.4088,-1.26,-0.21,998.9722,hard_accel,3096.12,7.5,22
2774,4034522,0.0169,0.2467,1.4513,1.4,-1.5838,0.455,998.9731,hard_accel,3096.18,7.56,22
