timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
1125362,-0.3619,-0.0220,0.8791,-0.2188,0.0437,-0.2625,1001.0188,hard_accel_decel3
1125422,-0.3220,0.0021,1.0255,0.6737,2.7825,0.0875,1001.0129,hard_accel_decel3
1125482,-0.3533,0.0557,0.8877,-0.1575,-1.5225,0.7962,1001.0166,hard_accel_decel3
1125542,-0.3538,0.1130,0.9358,0.0175,-0.2450,0.6650,1000.9963,hard_accel_decel3
1125602,-0.3174,-0.0808,0.9589,-0.8313,-0.5163,0.5600,1000.9653,hard_accel_decel3
1125662,-0.3035,0.0005,0.9814,2.9050,-1.8987,0.8400,1000.9360,hard_accel_decel3
1125722,-0.3375,0.1285,0.9963,-3.6488,-0.1838,0.6737,1000.9414,hard_accel_decel3
1125782,-0.3103,0.0534,0.9945,-2.1350,-1.2862,0.7262,1000.9299,hard_accel_decel3
1125842,-0.3428,-0.0854,0.8828,-1.1287,0.6125,0.7262,1000.9209,hard_accel_decel3
1125902,-0.3829,-0.0078,0.8474,-1.6275,0.3500,0.2537,1000.8848,hard_accel_decel3
1125962,-0.2592,-0.0160,1.0453,0.7000,1.7500,0.0700,1000.8999,hard_accel_decel3
1126022,-0.3392,-0.0307,0.9159,-5.5825,2.7825,0.3237,1000.8882,hard_accel_decel3
1126082,-0.2336,0.1024,1.0240,0.7525,-3.0363,2.6075,1000.8555,hard_accel_decel3
1126142,-0.3534,0.0852,0.9435,5.4338,-5.8888,0.2625,1000.8413,hard_accel_decel3
1126202,-0.2910,0.0964,1.0924,3.7800,-5.0750,0.6300,1000.8386,hard_accel_decel3
1126262,-0.2816,-0.0157,0.8594,-0.0875,-4.6375,0.5337,1000.8467,hard_accel_decel3
1126322,-0.3206,0.0680,0.8255,0.9975,-1.1638,-1.2075,1000.7869,hard_accel_decel3
1126382,-0.3533,0.0281,0.8428,-6.9563,3.8238,-0.2362,1000.8101,hard_accel_decel3
1126442,-0.3628,0.0783,1.0025,7.7438,0.0088,0.7000,1000.8022,hard_accel_decel3
1126502,-0.3279,0.0498,1.2205,9.7563,8.6275,-0.4025,1000.7822,hard_accel_decel3
1126562,-0.2252,0.2796,1.2752,3.8063,5.1188,1.6537,1000.7620,hard_accel_decel3
1126622,-0.1923,0.1948,0.8589,-4.6112,4.4450,1.5575,1000.7412,hard_accel_decel3
1126682,-0.2988,-0.2177,0.5460,-3.6837,-5.0050,1.4875,1000.7485,hard_accel_decel3
1126742,-0.3353,0.1437,1.0695,6.1863,-8.7413,-0.8487,1000.7131,hard_accel_decel3
1126802,-0.1701,0.1335,0.7754,-2.4588,-6.1600,-0.2275,1000.7371,hard_accel_decel3
1126862,-0.2020,0.1377,1.0241,-3.5175,2.2313,0.3150,1000.6228,hard_accel_decel3
1126922,-0.3475,0.1341,0.7171,-5.2587,-3.2287,0.3237,1000.6179,hard_accel_decel3
1126982,-0.1815,0.1098,1.0909,-0.6125,3.4300,-0.0962,1000.5991,hard_accel_decel3
1127042,-0.3248,0.1046,0.8997,-0.7000,-0.4812,0.3762,1000.5835,hard_accel_decel3
1127102,-0.2191,0.0000,1.1333,-1.1463,6.5363,0.3675,1000.5923,hard_accel_decel3
1127162,-0.3865,0.0468,1.0042,-0.1750,4.4363,0.6388,1000.5942,hard_accel_decel3
1127222,-0.2718,-0.0837,1.2808,-0.0525,5.7750,-0.8050,1000.6001,hard_accel_decel3
1127282,-0.1398,-0.0370,1.1469,-2.3537,0.0350,0.9887,1000.5771,hard_accel_decel3
1127342,-0.3292,0.0842,0.7960,0.3938,-1.8987,1.1812,1000.5544,hard_accel_decel3
1127402,-0.3581,0.0902,0.8184,-2.9137,-0.2975,-0.2013,1000.5310,hard_accel_decel3
1127462,-0.1810,-0.0934,0.8339,-4.4625,-1.4700,0.2100,1000.5156,hard_accel_decel3
1127522,-0.1291,0.2367,1.1956,-0.1400,1.3388,-0.6300,1000.4570,hard_accel_decel3
1127582,-0.1547,-0.0944,1.1051,-1.9600,-2.0300,0.5775,1000.4622,hard_accel_decel3
1127642,-0.2257,0.0923,0.9537,-2.5812,3.0450,-0.1663,1000.4702,hard_accel_decel3
1127702,-0.2486,-0.0203,0.9953,-3.8412,-3.2025,0.2188,1000.4797,hard_accel_decel3
1127762,-0.3030,-0.1417,1.1107,4.2962,-0.1050,-0.2887,1000.4722,hard_accel_decel3
1127822,-0.2703,-0.0681,0.8862,0.3063,-1.8900,-0.1312,1000.4573,hard_accel_decel3
1127882,-0.0339,0.1069,1.3250,3.2287,0.3325,-0.2188,1000.4065,hard_accel_decel3
1127942,-0.1752,0.0796,0.9881,0.9712,-5.1188,0.6737,1000.4165,hard_accel_decel3
1128002,-0.2548,-0.0227,0.9704,5.4075,-7.5600,-0.4900,1000.4038,hard_accel_decel3
1128062,-0.0739,0.0759,1.2280,3.5875,4.6112,-1.0063,1000.4387,hard_accel_decel3
1128122,-0.0709,0.2143,1.1831,2.2662,2.0563,0.2188,1000.3972,hard_accel_decel3
1128182,-0.0168,0.0339,1.2029,4.5062,-5.1363,0.8313,1000.3445,hard_accel_decel3
1128242,-0.1620,-0.0646,0.9128,2.1788,-6.4138,0.3237,1000.3611,hard_accel_decel3
1128302,0.0817,0.0942,0.9435,1.0938,-4.6200,-0.5163,1000.3591,hard_accel_decel3
1128362,-0.0117,0.1059,0.7969,-1.0675,-1.4963,-0.1050,1000.3267,hard_accel_decel3
1128422,0.0806,-0.0588,1.1221,-1.9075,-2.2750,0.0787,1000.3643,hard_accel_decel3
1128482,0.1013,0.0051,0.8860,-1.5050,-3.8150,0.2537,1000.3496,hard_accel_decel3
1128542,0.0813,0.1282,0.9761,3.0712,-4.7688,-0.7875,1000.3523,hard_accel_decel3
1128602,0.0902,-0.0134,0.8574,-1.2425,-0.4812,0.2188,1000.3376,hard_accel_decel3
1128662,0.1417,0.0364,1.0451,4.6988,3.9900,-0.9887,1000.3184,hard_accel_decel3
1128722,0.1364,0.0137,0.8635,-2.7475,-2.4500,-0.9625,1000.3069,hard_accel_decel3
1128782,0.2406,-0.0997,0.9538,-0.5688,-6.9125,-0.3938,1000.3281,hard_accel_decel3
1128842,0.3099,-0.0413,1.0867,1.7150,2.2487,-0.0962,1000.3696,hard_accel_decel3
1128902,0.3121,0.0814,0.9803,2.5463,3.9462,-1.4963,1000.3169,hard_accel_decel3
1128962,0.2511,0.0908,0.8723,1.4875,-2.9313,-1.8025,1000.3418,hard_accel_decel3
1129022,0.3641,0.1122,1.2098,0.8313,-2.1175,-0.4638,1000.3804,hard_accel_decel3
1129082,0.2631,-0.1005,0.9491,-1.3475,-3.0887,0.4462,1000.3743,hard_accel_decel3
1129142,0.4021,0.1916,1.0648,2.4325,-1.1113,-2.8788,1000.4268,hard_accel_decel3
1129202,0.4872,-0.0546,0.8881,-2.0738,2.3625,-0.1838,1000.4636,hard_accel_decel3
