timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
1210442,0.0432,0.0419,0.9980,0.4112,0.6913,0.2625,1001.4299,hard_accel_decel4
1210502,0.0220,0.0426,1.0214,0.3762,0.3150,0.1925,1001.4246,hard_accel_decel4
1210562,0.0321,0.0382,0.9861,0.0700,-0.9100,0.1488,1001.4282,hard_accel_decel4
1210622,0.0176,0.0454,0.9989,0.1400,0.7437,0.1488,1001.4304,hard_accel_decel4
1210682,-0.0122,0.0343,0.9743,-0.0437,0.0787,0.1400,1001.4189,hard_accel_decel4
1210742,-0.0068,0.0542,1.0085,0.0175,0.7525,0.1838,1001.4292,hard_accel_decel4
1210802,-0.0458,0.0285,1.0243,0.2013,0.7175,0.2188,1001.4270,hard_accel_decel4
1210862,-0.0454,0.0462,0.9704,0.1925,-0.2362,0.1663,1001.4314,hard_accel_decel4
1210922,-0.0254,0.0493,1.0060,0.6125,0.7525,0.1838,1001.4290,hard_accel_decel4
1210982,-0.0405,0.0444,1.0085,0.2975,0.2013,0.1488,1001.4272,hard_accel_decel4
1211042,-0.0390,0.0459,0.9611,0.0962,-0.7000,0.1750,1001.4150,hard_accel_decel4
1211102,-0.0193,0.0495,1.0078,0.2537,0.6125,0.2450,1001.4272,hard_accel_decel4
1211162,-0.0310,0.0337,1.0119,0.3500,0.0613,0.1750,1001.4219,hard_accel_decel4
1211222,-0.0208,0.0441,0.9860,0.2887,-0.2450,0.0962,1001.4209,hard_accel_decel4
1211282,-0.0371,0.0471,0.9933,0.2362,0.8838,0.1050,1001.4231,hard_accel_decel4
1211342,-0.0853,0.0453,0.9670,-0.0350,-0.0175,0.1050,1001.4246,hard_accel_decel4
1211402,-0.0895,0.0407,1.0156,0.0962,0.5950,0.2713,1001.4304,hard_accel_decel4
1211462,-0.1501,0.0764,1.0295,0.1225,1.8112,0.1750,1001.4246,hard_accel_decel4
1211522,-0.1729,0.0594,0.9847,-0.8575,0.6037,0.2275,1001.4263,hard_accel_decel4
1211582,-0.1732,0.0590,0.9894,-0.2800,0.5863,-0.1750,1001.4255,hard_accel_decel4
1211642,-0.2074,0.0481,1.0379,0.0875,2.4325,-0.1838,1001.4211,hard_accel_decel4
1211702,-0.2406,0.0641,0.9148,-1.7587,-0.0175,0.1750,1001.4277,hard_accel_decel4
1211762,-0.2500,0.0281,1.0150,-0.7088,2.6862,0.1575,1001.4263,hard_accel_decel4
