timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
1026602,0.0197,0.0261,0.9928,0.2362,0.0525,0.2362,1001.3838,hard_accel_decel2
1026662,0.0137,0.0290,0.9927,0.1750,0.0787,0.2013,1001.3853,hard_accel_decel2
1026722,0.0079,0.0345,0.9959,0.1663,0.2188,0.3150,1001.3850,hard_accel_decel2
1026782,-0.0122,0.0284,0.9972,0.1138,0.3762,0.3150,1001.3806,hard_accel_decel2
1026842,-0.0220,0.0281,1.0147,-0.1663,-0.1488,0.2362,1001.3870,hard_accel_decel2
1026902,-0.0380,0.0445,0.9948,0.3325,0.3675,0.3150,1001.3958,hard_accel_decel2
1026962,-0.0382,0.0346,1.0021,0.1225,0.4725,0.2713,1001.3882,hard_accel_decel2
1027022,-0.0402,0.0317,0.9958,0.0262,0.3325,0.2625,1001.3845,hard_accel_decel2
1027082,-0.0414,0.0314,1.0004,0.1050,0.2100,0.2975,1001.3928,hard_accel_decel2
1027142,-0.0418,0.0273,0.9945,0.1400,0.2275,0.3063,1001.3933,hard_accel_decel2
1027202,-0.0549,0.0324,0.9952,0.1925,0.2800,0.3063,1001.3918,hard_accel_decel2
1027262,-0.0725,0.0310,0.9941,0.2713,0.4638,0.2713,1001.3945,hard_accel_decel2
1027322,-0.0893,0.0329,0.9921,0.2450,0.6825,0.2800,1001.3906,hard_accel_decel2
1027382,-0.1046,0.0312,0.9931,0.1400,0.9013,0.4112,1001.3926,hard_accel_decel2
1027442,-0.1161,0.0328,1.0061,0.0437,1.0762,0.4112,1001.3906,hard_accel_decel2
1027502,-0.1349,0.0381,0.9994,0.2013,0.9712,0.3413,1001.3992,hard_accel_decel2
1027562,-0.1779,0.0227,1.0000,0.0613,1.0675,0.3325,1001.3896,hard_accel_decel2
1027622,-0.2396,0.0312,0.9906,0.1925,1.5137,0.3938,1001.3782,hard_accel_decel2
1027682,-0.2876,0.0379,0.9945,0.2625,2.0650,0.4725,1001.3896,hard_accel_decel2
1027742,-0.3316,0.0258,1.0175,0.2188,2.2137,0.7175,1001.3997,hard_accel_decel2
1027802,-0.3745,0.0229,0.9902,0.0088,2.4588,0.5775,1001.3931,hard_accel_decel2
1027862,-0.3248,0.0703,1.0097,0.7262,0.6825,0.4638,1001.3975,hard_accel_decel2
1027922,-0.3338,0.0234,1.0446,0.1312,1.0412,0.6562,1001.3901,hard_accel_decel2
1027982,-0.4348,0.0407,0.9806,0.5163,0.0437,0.0262,1001.3926,hard_accel_decel2
1028042,-0.3274,0.0503,1.0756,-1.5312,-0.4288,1.6800,1001.3904,hard_accel_decel2
1028102,-0.3957,-0.0375,0.8821,0.3063,-1.5750,0.4112,1001.3774,hard_accel_decel2
1028162,-0.3945,0.0655,0.9784,0.8662,-0.0700,0.4550,1001.3772,hard_accel_decel2
1028222,-0.3736,0.0351,1.0009,0.6212,0.4900,1.2513,1001.3674,hard_accel_decel2
1028282,-0.3791,0.1062,0.9533,-0.5600,-0.6650,0.7525,1001.3721,hard_accel_decel2
1028342,-0.3657,0.0353,0.9799,-2.4588,-1.5312,0.8838,1001.3599,hard_accel_decel2
1028402,-0.4383,-0.0124,0.9494,1.4612,0.3500,0.8138,1001.3489,hard_accel_decel2
1028462,-0.4312,0.1032,1.0307,1.2950,1.8813,0.2713,1001.3523,hard_accel_decel2
1028522,-0.5233,0.0666,0.8270,0.2537,-1.9338,0.6562,1001.3369,hard_accel_decel2
1028582,-0.4705,-0.0559,0.9013,-0.4900,1.9338,0.8838,1001.3384,hard_accel_decel2
1028642,-0.3962,0.0350,1.0651,1.1725,0.9712,1.2513,1001.3323,hard_accel_decel2
1028702,-0.4902,-0.0695,0.9179,0.4900,1.0500,1.7675,1001.3298,hard_accel_decel2
1028762,-0.3936,-0.0315,1.0975,-1.9338,3.7538,2.1175,1001.3220,hard_accel_decel2
1028822,-0.5185,0.0142,1.0931,0.6650,4.7600,1.8025,1001.2993,hard_accel_decel2
1028882,-0.4460,0.0049,0.8677,0.9362,-0.4638,1.1463,1001.2849,hard_accel_decel2
1028942,-0.3909,0.1001,0.8979,1.8288,0.7437,0.8400,1001.2876,hard_accel_decel2
1029002,-0.3314,0.1078,1.1766,-0.0962,8.4263,1.2775,1001.2651,hard_accel_decel2
1029062,-0.3928,0.0603,1.1256,-1.4963,3.2287,2.0038,1001.2578,hard_accel_decel2
1029122,-0.4921,-0.0491,0.9091,-1.3388,-5.1800,2.0213,1001.2588,hard_accel_decel2
1029182,-0.4406,-0.0127,0.9843,2.2400,-0.5775,1.2775,1001.2346,hard_accel_decel2
1029242,-0.5214,0.0417,0.7196,-0.4725,-3.4300,1.6275,1001.2258,hard_accel_decel2
1029302,-0.2779,0.3054,1.1126,-3.1150,0.2362,1.0237,1001.2219,hard_accel_decel2
1029362,-0.4407,-0.1942,0.8596,-2.1700,4.9525,1.5050,1001.2158,hard_accel_decel2
1029422,-0.3421,-0.0081,1.1470,-2.5812,2.8000,0.8313,1001.1836,hard_accel_decel2
1029482,-0.3548,0.0717,0.9594,-2.0300,2.3888,0.8925,1001.1846,hard_accel_decel2
1029542,-0.2826,-0.0551,0.9928,0.0787,-2.6688,0.6300,1001.1760,hard_accel_decel2
1029602,-0.3824,-0.1232,1.0258,0.8750,1.4787,0.7962,1001.1626,hard_accel_decel2
1029662,-0.2762,0.0515,1.1366,3.0975,-2.7387,1.6888,1001.1555,hard_accel_decel2
1029722,-0.2802,0.0159,0.9381,0.5250,-3.4300,1.0063,1001.1348,hard_accel_decel2
1029782,-0.3160,0.0502,0.8999,0.1575,-3.9987,1.0588,1001.1370,hard_accel_decel2
1029842,-0.3537,0.0063,0.8907,-2.8263,-3.6225,0.8487,1001.1301,hard_accel_decel2
1029902,-0.3845,0.0232,1.0468,2.1263,4.3488,0.3325,1001.1194,hard_accel_decel2
1029962,-0.4240,-0.0157,0.7151,0.9450,-2.5025,0.0613,1001.0852,hard_accel_decel2
1030022,-0.3619,0.0510,0.9113,-1.1463,2.1613,-0.6737,1001.0906,hard_accel_decel2
1030082,-0.2227,0.0803,1.1067,5.0050,1.1725,-0.2275,1001.0803,hard_accel_decel2
1030142,-0.3169,-0.0503,1.0755,-1.4612,1.3737,-1.0412,1001.0518,hard_accel_decel2
1030202,-0.3831,-0.0444,0.9357,4.4887,-1.1113,-0.6650,1001.0396,hard_accel_decel2
1030262,-0.3631,-0.1053,0.8280,2.0038,-1.6363,-0.3762,1001.0273,hard_accel_decel2
1030322,-0.3942,-0.0220,1.0011,2.2575,-0.4288,-0.7350,1001.0220,hard_accel_decel2
