timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
700442,0.0295,0.0205,1.0363,0.1488,-0.7700,-4.5150,1000.8792,right_turn
700502,-0.0002,0.0261,1.0182,0.3237,1.5750,-3.4125,1000.8677,right_turn
700562,-0.0278,-0.0044,0.9123,0.0350,-0.3150,-3.3863,1000.8740,right_turn
700622,0.0044,0.0187,1.0282,0.6475,-0.8925,-3.0450,1000.8533,right_turn
700682,0.0544,0.0639,1.0607,0.4112,-0.2537,-2.4325,1000.8513,right_turn
700742,-0.0102,0.0096,0.9343,0.7962,0.3150,-1.7850,1000.8672,right_turn
700802,-0.0101,0.0217,1.0088,-0.3413,-0.7262,-1.4262,1000.8708,right_turn
700862,0.0192,0.0339,1.0258,0.4462,0.5600,-0.7700,1000.8545,right_turn
700922,0.0051,-0.0200,0.9738,0.3413,-0.6475,-0.5250,1000.8733,right_turn
700982,0.0234,0.0415,1.0363,-0.5600,-0.0262,-0.3063,1000.8665,right_turn
701042,0.0365,0.0503,1.0302,0.9187,0.5950,0.1663,1000.8682,right_turn
701102,0.0531,0.0451,1.0370,-0.5512,-0.7088,-0.0525,1000.8704,right_turn
701162,0.0825,0.0234,0.9892,0.4550,-0.8487,-0.2013,1000.8657,right_turn
701222,0.0813,0.0076,0.9975,0.2450,-1.2250,-0.1400,1000.8647,right_turn
701282,0.0600,0.0139,0.9799,0.1312,-0.7613,-0.0175,1000.8652,right_turn
701342,0.0574,0.0368,1.0416,1.0762,0.5163,-0.0875,1000.8811,right_turn
701402,0.0737,0.0137,1.0329,0.1925,0.4812,0.1488,1000.8738,right_turn
701462,0.0395,0.0060,0.9931,0.6388,0.3413,-0.2100,1000.8594,right_turn
701522,0.0356,0.0132,1.0000,0.4900,-0.2975,0.0088,1000.8682,right_turn
701582,0.0395,0.0373,0.9963,0.6300,-0.5512,-0.0613,1000.8738,right_turn
701642,0.0403,0.0722,1.0192,1.2075,-0.7262,-0.1400,1000.8755,right_turn
701702,0.0146,0.0212,0.9683,-0.1575,1.2687,0.3762,1000.8833,right_turn
701762,0.0386,0.0284,1.0405,-0.0613,0.9887,0.0613,1000.8850,right_turn
701822,0.0361,0.0217,1.0006,0.5775,0.4200,0.1312,1000.8845,right_turn
701882,0.0344,0.0271,0.9416,-0.4812,-0.1575,-0.2362,1000.8677,right_turn
701942,0.0676,0.0254,0.9947,0.5688,-0.1225,-0.0525,1000.8799,right_turn
702002,0.0037,0.0445,0.9518,0.5688,0.5075,0.1925,1000.8911,right_turn
702062,0.0254,0.0496,1.0204,0.2975,-1.0237,-0.2188,1000.8992,right_turn
702122,0.0181,0.0130,0.9762,0.2362,-0.9450,-0.1750,1000.8799,right_turn
702182,0.0547,0.0014,1.0111,0.9187,-0.9625,-0.0175,1000.8882,right_turn
702242,0.0322,-0.0102,1.0327,0.2188,0.3587,-0.0088,1000.8936,right_turn
702302,0.0464,0.0581,1.0063,-0.1138,-1.1287,-0.0700,1000.8896,right_turn
702362,0.0925,0.0554,1.0595,0.8838,0.4812,-0.0088,1000.8970,right_turn
702422,0.0659,0.0065,0.8804,-0.5075,0.3500,-0.3500,1000.8914,right_turn
702482,0.0639,0.0303,1.0036,0.9187,0.0787,0.2275,1000.8782,right_turn
702542,0.0608,0.0071,1.0460,0.3325,-0.2887,-0.2188,1000.8875,right_turn
702602,0.0696,0.0562,1.0250,0.7175,-0.1925,-0.0525,1000.8948,right_turn
702662,0.0515,0.0005,1.0050,1.1900,-0.0525,0.1138,1000.8962,right_turn
702722,0.0407,0.0046,1.0192,0.7262,-0.1488,-0.1838,1000.8857,right_turn
702782,0.0725,-0.0273,1.0619,1.2162,0.0350,0.0088,1000.8984,right_turn
702842,0.0359,0.0390,0.9124,0.2362,-0.8838,0.0962,1000.8906,right_turn
702902,0.0712,0.0594,1.0321,0.8400,-0.3325,-0.1138,1000.8857,right_turn
702962,0.0403,0.0234,0.9807,0.5337,-0.5425,-0.0525,1000.8911,right_turn
703022,0.0691,-0.0102,1.0515,0.6388,0.7088,0.1050,1000.8928,right_turn
703082,0.0220,0.0057,0.9861,-0.3063,-0.6825,-0.2800,1000.8940,right_turn
703142,0.0276,0.0007,0.9628,0.4200,0.2887,0.0088,1000.8889,right_turn
703202,0.0403,-0.0121,0.9716,0.1575,-0.2275,-0.3762,1000.8987,right_turn
703262,0.0252,0.0143,0.9368,2.0650,0.4812,-0.3675,1000.8899,right_turn
