,source_dataset,segment_id,label,duration,num_samples,accel_mag_mean,accel_mag_max,accel_mag_min,accel_mag_range,dps_mag_mean,dps_mag_max,dps_mag_min,dps_mag_range,a_x_mean,a_x_std,a_x_min,a_x_max,a_x_range,a_x_abs_max,a_x_delta,a_x_max_neighbor_diff,a_x_min_neighbor_diff,a_x_avg_neighbor_diff,a_x_max_gradient,a_x_min_gradient,a_x_num_peaks,a_x_zero_crossings,a_y_mean,a_y_std,a_y_min,a_y_max,a_y_range,a_y_abs_max,a_y_delta,a_y_max_neighbor_diff,a_y_min_neighbor_diff,a_y_avg_neighbor_diff,a_y_max_gradient,a_y_min_gradient,a_y_num_peaks,a_y_zero_crossings,a_z_mean,a_z_std,a_z_min,a_z_max,a_z_range,a_z_abs_max,a_z_delta,a_z_max_neighbor_diff,a_z_min_neighbor_diff,a_z_avg_neighbor_diff,a_z_max_gradient,a_z_min_gradient,a_z_num_peaks,a_z_zero_crossings,dps_x_mean,dps_x_std,dps_x_min,dps_x_max,dps_x_range,dps_x_abs_max,dps_x_delta,dps_x_max_neighbor_diff,dps_x_min_neighbor_diff,dps_x_avg_neighbor_diff,dps_x_max_gradient,dps_x_min_gradient,dps_x_num_peaks,dps_x_zero_crossings,dps_y_mean,dps_y_std,dps_y_min,dps_y_max,dps_y_range,dps_y_abs_max,dps_y_delta,dps_y_max_neighbor_diff,dps_y_min_neighbor_diff,dps_y_avg_neighbor_diff,dps_y_max_gradient,dps_y_min_gradient,dps_y_num_peaks,dps_y_zero_crossings,dps_z_mean,dps_z_std,dps_z_min,dps_z_max,dps_z_range,dps_z_abs_max,dps_z_delta,dps_z_max_neighbor_diff,dps_z_min_neighbor_diff,dps_z_avg_neighbor_diff,dps_z_max_gradient,dps_z_min_gradient,dps_z_num_peaks,dps_z_zero_crossings
56,clean/hard_decel.csv,13,hard_decel,7.86,132,1.0476054540669082,1.5140701998256223,0.7854870845532725,0.7285831152723498,4.755225049713269,11.589719223950166,0.7965200123035201,10.793199211646645,0.2534136363636364,0.17593728010341458,-0.0218,0.692,0.7138,0.692,-0.09540000000000001,0.36519999999999997,-0.3969,-0.0007282442748091598,1.2508333333333335,-0.5039999999999991,1,0,-0.009646969696969694,0.07599504949665521,-0.2188,0.1598,0.3786,0.2188,-0.07050000000000001,0.19249999999999998,-0.2764,-0.000538167938931297,0.644333333333334,-0.8920000000000017,1,18,0.999130303030303,0.11708410687343616,0.6998,1.4376,0.7378,1.4376,-0.012400000000000189,0.6241,-0.4908999999999999,-9.465648854961976e-05,1.113000000000004,-1.0255,2,0,0.24645833333333333,2.354712615454465,-6.4575,9.31,15.7675,9.31,-2.6775,9.0475,-8.0063,-0.020438931297709913,20.781333333333315,-24.324999999999978,2,19,0.33647727272727274,2.4639087135672266,-6.3787,7.5862,13.9649,7.5862,1.0151,10.0099,-7.875,0.007748854961832162,35.13116666666663,-30.537499999999966,1,22,-1.937659848484849,4.036787718767339,-11.4975,3.5525,15.05,11.4975,-8.321299999999999,2.4325,-3.4036999999999997,-0.06352137404580155,7.714499999999991,-8.239499999999992,0,1
57,clean/hard_decel.csv,14,hard_decel,4.44,75,1.0864398758570473,1.3825122205608167,0.6003035648736396,0.7822086556871771,4.31588046687023,14.092358199747832,0.4115291605706696,13.680829039177162,0.4050493333333333,0.17853561259806336,-0.0203,0.6902,0.7105,0.6902,-0.020900000000000002,0.2318,-0.19469999999999998,-0.000282432432432433,1.585666666666667,-0.823000000000002,1,0,0.031671999999999985,0.09723795633059835,-0.2277,0.2622,0.4899,0.2622,-0.036199999999999996,0.4394,-0.3312,-0.000489189189189188,0.7131666666666661,-0.7144999999999991,1,18,0.9887613333333335,0.1338135955332998,0.398,1.2312,0.8332,1.2312,0.05290000000000006,0.6766,-0.6558,0.0007148648648648657,1.4363888888888898,-0.9448333333333352,2,0,0.3346026666666667,3.0985466759815052,-8.8725,7.2888,16.1613,8.8725,1.7325,9.773800000000001,-11.41,0.023412162162162232,41.4605,-25.885499999999976,1,10,0.13253199999999998,3.903092435844423,-13.1687,9.0737,22.2424,13.1687,-2.5112,13.4575,-15.653699999999999,-0.033935135135135096,37.47899999999998,-49.30616666666667,1,15,0.24792000000000006,1.0254872864129492,-5.39,3.5787,8.9687,5.39,-0.28,6.7112,-8.9687,-0.0037837837837837616,8.88150000000002,-7.510333333333333,1,2
58,clean/hard_decel.csv,15,hard_decel,6.42,108,1.0699125489646473,1.957433899267099,0.5857956981747134,1.3716382010923855,3.2619732738289104,14.364161990523497,0.2509125943431298,14.113249396180368,0.3187037037037037,0.15147869837347008,-0.0572,0.5844,0.6416000000000001,0.5844,0.0092,0.44380000000000003,-0.24100000000000002,8.598130841121378e-05,1.5666666666666667,-0.9199999999999993,1,1,0.0060879629629629626,0.08470233389803564,-0.1764,0.278,0.4544,0.278,-0.27140000000000003,0.264,-0.3015,-0.002536448598130841,0.8230000000000004,-0.8816666666666657,2,26,1.0085148148148146,0.1628841098339982,0.5766,1.9069,1.3303,1.9069,-0.29900000000000004,1.0148000000000001,-0.8185,-0.0027943925233644812,2.4108333333333327,-1.7330000000000005,2,0,0.39528888888888886,2.333212660101639,-4.9262,8.0675,12.9937,8.0675,-2.5025,10.1237,-12.9937,-0.023387850467289723,20.752,-20.183333333333316,2,20,-0.15159074074074075,3.240178381369,-14.245,9.59,23.835,14.245,1.7149999999999999,13.466199999999999,-13.518699999999999,0.01602803738317761,36.9835,-50.117916666666666,2,23,0.17556296296296295,0.6184926041750024,-2.695,1.365,4.06,2.695,0.5075000000000001,3.1938,-2.3625,0.004742990654205618,8.399833333333325,-5.993666666666661,1,0
59,clean/hard_decel.csv,16,hard_decel,5.4,91,1.0497213304908433,1.753775624189138,0.6294953137236209,1.124280310465517,4.228766298033837,35.66904960452408,0.4723828637874155,35.19666674073667,0.33104065934065935,0.17162023966240889,-0.2725,0.8154,1.0879,0.8154,0.27230000000000004,0.6277,-0.41850000000000004,0.0030255555555555487,1.581833333333332,-0.8320000000000012,1,1,-0.012774725274725271,0.1484933822643709,-0.679,0.3387,1.0177,0.679,0.1226,0.5165,-0.8193,0.0013622222222222197,1.6469999999999982,-1.7785000000000022,1,23,0.9714153846153846,0.15873222939772705,0.4968,1.5153,1.0185,1.5153,0.4485,0.8345000000000001,-0.5342999999999999,0.004983333333333334,1.7293333333333347,-0.9110000000000023,1,0,0.30442527472527464,4.184767468054519,-14.6213,23.24,37.8613,23.24,0.01750000000000007,25.5937,-29.8375,0.00019444444444449086,47.10433333333358,-31.149999999999977,1,23,0.44663186813186817,4.642412781419189,-13.1337,26.88,40.0137,26.88,-9.668800000000001,35.2362,-31.7538,-0.10743111111111124,40.876833333333295,-59.441666666666606,2,22,0.6379791208791208,2.936156191558257,-8.3387,18.69,27.0287,18.69,1.6713,18.654899999999998,-16.143700000000003,0.018569999999999948,38.48549999999996,-45.35416666666662,1,3
60,clean/hard_decel.csv,17,hard_decel,4.98,84,1.0572859804085457,1.8085732360067701,0.405782466353587,1.4027907696531832,4.858735550450726,17.584214743058617,0.5111699228241036,17.073044820234514,0.3051511904761905,0.1494774460112146,-0.1681,0.6198,0.7879,0.6198,-0.07239999999999999,0.5068,-0.528,-0.0008722891566265036,1.3128333333333329,-0.9703333333333333,1,2,-0.043090476190476186,0.14042360408030782,-0.3888,0.3148,0.7036,0.3888,0.0030999999999999986,0.4811,-0.5173,3.734939759036101e-05,1.240666666666665,-1.2773333333333323,1,29,0.9914249999999999,0.22513388459753433,0.3596,1.7857,1.4261000000000001,1.7857,-0.15800000000000003,0.7323,-0.8778,-0.0019036144578313176,1.8203333333333287,-2.043749999999996,1,0,0.7343761904761905,3.63466654958267,-8.855,11.4537,20.3087,11.4537,0.48120000000000007,16.6337,-13.79,0.005797590361445878,24.120666666666644,-30.245833333333408,1,24,0.7395821428571429,4.292103151674834,-10.6225,15.9163,26.538800000000002,15.9163,-3.4912,12.075099999999999,-23.03,-0.042062650602409685,28.13133333333331,-48.08133333333328,1,15,0.6366642857142858,1.9645036105381828,-1.2687,15.75,17.0187,15.75,0.5425,12.355,-13.081199999999999,0.006536144578313263,28.59800000000008,-31.01866666666661,1,0
61,clean/hard_decel.csv,18,hard_decel,9.48,159,1.0081418528644126,1.2492484700811124,0.749271499524705,0.49997697055640744,3.3130431290890945,18.670220163136804,0.4269964168467928,18.24322374629001,0.1847433962264151,0.0885620268428813,-0.0336,0.4202,0.45380000000000004,0.4202,-0.007500000000000007,0.1345,-0.1967,-4.746835443037891e-05,0.6113333333333326,-0.5779999999999996,1,0,0.029751572327044028,0.0752954180657054,-0.2445,0.2425,0.487,0.2445,0.1462,0.2989,-0.225,0.0009253164556962024,0.8218333333333325,-0.696666666666666,3,33,0.9842603773584907,0.09565976034479592,0.7221,1.2207,0.49859999999999993,1.2207,-0.11410000000000009,0.36830000000000007,-0.4210999999999999,-0.0007221518987341778,1.0906666666666665,-1.009999999999999,2,0,0.6482150943396227,1.5323193098173347,-4.0338,5.04,9.0738,5.04,-2.4062,7.28,-4.8736999999999995,-0.015229113924050642,16.945833333333315,-15.852000000000102,2,7,-0.05690314465408804,1.6319430865999711,-4.2,3.3338,7.5338,4.2,0.4638,6.7987,-5.2676,0.002935443037974689,14.670999999999967,-13.839333333333318,2,17,-1.5671308176100631,4.035728558133009,-18.655,0.9362,19.5912,18.655,-18.5588,1.4611999999999998,-2.6775,-0.1174607594936709,3.64583333333333,-23.639666666666862,0,0
62,clean/hard_decel.csv,19,hard_decel,9.42,158,1.027142235140176,1.9983134839158745,0.5813854573344607,1.416928026581414,3.280518946444616,12.80173440671224,0.36273458616459503,12.438999820547645,0.1518379746835443,0.08567802236799747,-0.0525,0.4694,0.5219,0.4694,-0.0892,0.284,-0.38149999999999995,-0.0005681528662420385,0.5878333333333328,-0.7853333333333301,2,2,-0.003924050632911391,0.08968748034847766,-0.3767,0.2796,0.6563,0.3767,0.02099999999999999,0.5657,-0.4082,0.00013375796178343997,0.7421666666666669,-0.7941666666666658,2,46,1.0094613924050633,0.15598101049075702,0.5788,1.9419,1.3631,1.9419,-0.0041999999999999815,0.7221,-0.7114,-2.6751592356687073e-05,1.7213333333333285,-1.8991666666666713,3,0,0.043026582278481024,2.537358054701823,-6.335,7.6125,13.9475,7.6125,0.6912,10.0975,-12.3113,0.00440254777070065,18.126833333333334,-23.639666666666642,2,21,0.35210316455696206,3.105128501262545,-8.7325,11.9263,20.6588,11.9263,-0.7699999999999999,13.3875,-12.346300000000001,-0.0049044585987260865,36.85233333333333,-43.983500000000014,3,21,0.07083037974683548,0.5535146220093908,-1.0412,2.0738,3.1149999999999998,2.0738,0.18379999999999996,2.3975,-2.0738,0.001170700636942675,5.643666666666661,-4.09783333333333,2,0
63,clean/hard_decel.csv,20,hard_decel,7.86,132,1.0381977716818047,1.4342247836374882,0.7241259973236701,0.7100987863138181,2.523311123353866,17.89072470779202,0.3822057691872272,17.508518938604794,0.20381742424242424,0.10416573589128454,-0.0051,0.4499,0.455,0.4499,0.018500000000000003,0.22039999999999998,-0.2028,0.00014122137404580293,0.47783333333333344,-0.6013333333333319,1,0,-0.008140909090909093,0.08067288292147431,-0.3031,0.295,0.5981,0.3031,-0.2164,0.347,-0.4614,-0.001651908396946564,0.6208333333333327,-0.6373333333333326,1,33,1.009946212121212,0.11497261433320176,0.6939,1.3888,0.6949000000000001,1.3888,0.14450000000000007,0.5582,-0.44579999999999986,0.0011030534351145044,0.9126666666666665,-1.2591666666666645,2,0,-0.2833166666666667,2.0948761994125427,-5.5825,12.3287,17.9112,12.3287,2.695,13.09,-11.1037,0.02057251908396946,19.818833333333313,-29.137499999999974,2,13,0.11620227272727275,2.381789022917322,-7.7175,12.9412,20.6587,12.9412,-0.20119999999999982,14.008700000000001,-10.0887,-0.0015358778625953998,24.36866666666667,-46.87066666666662,2,17,0.06555909090909091,0.5058295654724401,-1.4,2.2225,3.6225,2.2225,-1.0588,2.0475000000000003,-3.0100000000000002,-0.00808244274809161,6.9124999999999925,-3.7624999999999966,2,0
64,clean/hard_decel.csv,21,hard_decel,5.94,100,1.0693536205624234,1.6825166715370163,0.823700758771048,0.8588159127659684,2.695411209694501,9.285872142130753,0.4100962569934039,8.87577588513735,0.311628,0.11095624315445028,0.0022,0.6135,0.6113000000000001,0.6135,-0.016800000000000002,0.20859999999999995,-0.22790000000000005,-0.0001696969696969705,0.7063333333333333,-0.6563333333333325,1,0,0.027755000000000005,0.09521623384102465,-0.2559,0.2994,0.5553,0.2994,-0.14029999999999998,0.4172,-0.34299999999999997,-0.001417171717171716,1.0071666666666657,-0.8664999999999979,1,22,1.012605,0.12935774010179066,0.7527,1.5651,0.8123999999999999,1.5651,-0.11190000000000011,0.6869,-0.6103,-0.0011303030303030314,1.08566666666667,-1.2353333333333332,1,0,0.455873,2.2391645617770437,-5.5738,8.8112,14.385,8.8112,1.3388,12.3462,-11.4975,0.013523232323232303,14.291666666666666,-26.30816666666664,1,16,-0.04655000000000003,2.264647556876939,-5.0662,8.26,13.3262,8.26,-0.6912,7.1137,-9.0913,-0.006981818181818284,16.52283333333332,-28.0293333333333,1,11,-0.006121000000000005,0.6734092063905238,-1.3038,1.6187,2.9225000000000003,1.6187,-0.3938,1.9687000000000001,-2.5637,-0.0039777777777777815,4.914666666666664,-8.035499999999994,1,0
65,clean/hard_decel.csv,22,hard_decel,7.44,125,1.0456945359208882,1.4555765661757543,0.7194750377879694,0.7361015283877849,2.700357333231374,7.208044850720617,0.458857690357261,6.7491871603633555,0.2488928,0.08180515025982324,-0.019,0.4324,0.4514,0.4324,0.0815,0.17,-0.1906,0.0006572580645161298,0.9251666666666671,-0.6889999999999987,1,0,-0.008848799999999999,0.08702874165210242,-0.2225,0.3848,0.6073,0.3848,0.1089,0.4068,-0.35629999999999995,0.0008782258064516104,1.2504999999999997,-0.8603333333333326,2,29,1.0092743999999998,0.11876701365658407,0.6758,1.3786,0.7028000000000001,1.3786,0.19779999999999998,0.3887999999999999,-0.5457000000000001,0.0015951612903225805,1.326666666666668,-1.1931666666666665,2,0,0.35350159999999997,1.6806073637606291,-3.885,4.3663,8.2513,4.3663,1.0675000000000001,5.6875,-7.3325,0.008608870967741928,13.372999999999987,-14.422999999999984,2,15,0.376592,2.1619393016754733,-6.6413,6.4837,13.125,6.6413,0.4112,5.3376,-6.2562999999999995,0.0033161290322580054,30.420999999999992,-31.470666666666634,1,16,-0.3672192,1.2729966358757463,-6.8075,0.9975,7.805,6.8075,-7.0088,1.4875,-1.5924999999999998,-0.0565225806451613,3.8208333333333426,-9.872999999999962,0,0
66,clean/hard_decel.csv,23,hard_decel,6.78,114,1.0159090310532333,1.4113504915505573,0.6797602077203402,0.7315902838302171,2.788436297859569,12.686110079137734,0.28803701151067373,12.39807306762706,0.2524219298245614,0.1045000188497861,-0.0676,0.4778,0.5454,0.4778,0.1084,0.2318,-0.3695,0.0009592920353982295,0.9100000000000001,-0.7691666666666659,1,1,0.01099912280701754,0.07660088898905801,-0.1556,0.2869,0.4425,0.2869,-0.3467,0.3006,-0.23620000000000002,-0.003068141592920358,0.48266666666666613,-0.6109166666666668,2,31,0.9767184210526316,0.11547469903766298,0.6495,1.3276,0.6780999999999999,1.3276,0.010000000000000009,0.34430000000000005,-0.3951,8.849557522124099e-05,1.1600000000000001,-1.3491666666666617,2,0,-0.07698596491228073,2.1252287265088112,-5.2762,10.2375,15.5137,10.2375,-6.2912,6.8687000000000005,-10.4038,-0.05567433628318579,23.566666666666656,-29.589499999999973,2,13,-0.043055263157894756,2.5349267250617387,-11.0775,7.3762,18.4537,11.0775,-3.3424999999999994,18.4537,-11.7863,-0.029579646017699128,30.945833333333297,-31.46361111111111,2,18,-0.05472807017543859,0.7753757534435167,-1.61,3.2812,4.8912,3.2812,2.6862000000000004,1.6626,-2.1175,0.023771681415929204,8.399833333333314,-4.768666666666648,1,0
67,clean/left_turn.csv,0,left_turn,7.68,129,1.0038525099572508,1.0858989363656268,0.9347759731614843,0.15112296320414254,11.650186241315712,25.726375992160264,0.9071103185390408,24.819265673621224,-0.015517054263565892,0.044228236392375456,-0.1057,0.0918,0.1975,0.1057,0.1318,0.0489,-0.1003,0.0010296875,0.2508333333333327,-0.2528333333333349,2,1,-0.06093798449612404,0.057450285837243736,-0.1754,0.0837,0.2591,0.1754,0.030500000000000003,0.0974,-0.0925,0.00023828125,0.357916666666669,-0.2094999999999999,0,3,0.9992643410852714,0.03312985058459745,0.9334,1.0835,0.1500999999999999,1.0835,0.07289999999999996,0.12870000000000004,-0.13290000000000002,0.0005695312499999997,0.3979166666666671,-0.2530000000000019,2,0,0.2835945736434108,0.6709650018012859,-1.6013,1.96,3.5613,1.96,-0.42010000000000003,2.7038,-2.0738,-0.0032820312499999985,7.802166666666611,-8.58966666666667,2,0,-0.08078139534883721,0.8791084283031659,-2.0912,2.0387,4.1299,2.0912,2.0037,2.1612999999999998,-2.3274,0.015653906249999988,8.006166666666616,-7.787499999999999,1,1,11.516762790697674,8.44369146355607,0.7175,25.725,25.0075,25.725,-0.1663,0.997399999999999,-1.0236999999999998,-0.0012992187500000252,12.93549999999999,-11.156166666666763,1,0
68,clean/left_turn.csv,1,left_turn,5.46,92,1.0148259147442085,1.1294171107257054,0.9007995781526543,0.22861753257305106,16.93999287966875,29.465389826540562,0.7933281603472803,28.672061666193283,0.025059782608695656,0.03397941542286586,-0.0417,0.0974,0.1391,0.0974,-0.0994,0.1074,-0.062,-0.0010923076923076923,0.18833333333333319,-0.22716666666666707,0,0,-0.0975891304347826,0.08050273827370855,-0.2721,0.0837,0.3558,0.2721,0.0174,0.09110000000000001,-0.11199999999999999,0.00019120879120879136,0.40899999999999703,-0.4565,0,1,1.0060858695652173,0.044533056203678,0.8792,1.1124,0.23320000000000007,1.1124,0.06429999999999991,0.22360000000000002,-0.17080000000000006,0.0007065934065934057,0.3379999999999992,-0.3873333333333342,1,0,0.7417532608695652,1.403495798405929,-2.1,4.3488,6.4488,4.3488,0.8575,3.4737999999999998,-2.6599999999999997,0.009423076923076923,18.054333333333314,-15.050166666666676,1,3,-0.0755108695652174,0.9865947747433512,-3.01,3.605,6.615,3.605,0.19240000000000002,4.2087,-3.2725,0.00211428571428572,9.72699999999999,-8.385499999999992,2,2,16.783457608695652,9.440463312005724,0.6388,29.4263,28.7875,29.4263,-0.00869999999999993,1.4699999999999998,-1.6013000000000002,-9.560439560439484e-05,15.10833333333332,-21.04383333333334,1,0
69,clean/left_turn.csv,2,left_turn,6.66,112,1.004690458047364,1.1316619371526109,0.8773081898626046,0.25435374729000626,13.553201639889782,26.68757493441471,1.4562248933458046,25.231350041068904,0.0201375,0.04435620989056499,-0.0841,0.1174,0.2015,0.1174,-0.04869999999999999,0.1153,-0.0946,-0.00043873873873873895,0.2318333333333323,-0.2654999999999997,1,3,-0.09858303571428571,0.08250755126609104,-0.2557,0.0922,0.3479,0.2557,-0.014199999999999997,0.1807,-0.17049999999999998,-0.00012792792792792735,0.41699999999999826,-0.30849999999999833,0,4,0.9952419642857143,0.04796491893414471,0.8591,1.1006,0.24150000000000005,1.1006,-0.013400000000000079,0.19340000000000002,-0.18130000000000002,-0.00012072072072072142,0.43100000000000094,-0.4276666666666662,2,0,0.7435133928571428,1.429956905511777,-2.17,5.1712,7.3412,5.1712,2.4325,3.9549,-3.7537,0.02191441441441442,17.295833333333317,-15.312499999999964,1,2,-0.1843767857142857,0.9154686076148728,-2.17,1.9512,4.1212,2.17,-0.525,3.0538,-2.9663,-0.004729729729729741,8.691666666666658,-10.835166666666655,2,0,13.269529464285714,9.195124632026115,0.6737,26.67,25.9963,26.67,-0.09630000000000005,1.4525000000000006,-1.2337000000000007,-0.000867567567567562,19.93533333333336,-12.060333333333332,1,0
70,clean/left_turn.csv,3,left_turn,5.82,98,1.0146072270106434,1.1428099667048761,0.8819942290060633,0.26081573769881283,14.45033712885813,24.700257126799308,1.221050957167636,23.47920616963167,0.006216326530612247,0.03684450383239222,-0.0866,0.0681,0.1547,0.0866,-0.144,0.0984,-0.0993,-0.0014845360824742265,0.18016666666666709,-0.17000000000000126,0,1,-0.08881734693877552,0.06942782653982005,-0.1989,0.1218,0.3207,0.1989,0.0148,0.2245,-0.12940000000000002,0.0001525773195876295,0.3186666666666639,-0.2803333333333329,0,3,1.007661224489796,0.04261657785138922,0.8782,1.1385,0.2603000000000001,1.1385,-0.06040000000000001,0.13179999999999992,-0.15879999999999994,-0.0006226804123711341,0.3159999999999954,-0.3116666666666674,2,0,1.3549091836734695,1.022114817938186,-1.8987,3.7013,5.6,3.7013,0.03500000000000003,2.9574,-3.1937,0.00036082474226803354,11.404333333333355,-10.48533333333332,1,0,0.2368663265306123,1.1407312239740144,-2.59,3.78,6.369999999999999,3.78,3.4299999999999997,4.7074,-3.7975,0.035360824742268065,12.439499999999988,-14.583333333333421,1,2,14.227505102040817,7.921001743770737,0.7,24.535,23.835,24.535,0.22750000000000004,1.2074999999999996,-1.5312000000000001,0.002345360824742271,15.531166666666664,-14.248166666666762,1,0
71,clean/left_turn.csv,4,left_turn,7.26,122,1.0057720963356156,1.197742084089893,0.8129665983298453,0.3847754857600476,11.071482986795175,24.333355129944575,1.0184830337320303,23.314872096212547,0.028875409836065576,0.04253125309111016,-0.0747,0.1481,0.2228,0.1481,-0.187,0.11610000000000001,-0.1789,-0.001545454545454545,0.32449999999999973,-0.4150000000000003,1,5,-0.0749639344262295,0.0886554991610774,-0.268,0.0691,0.3371,0.268,0.0499,0.23650000000000002,-0.1759,0.00041239669421487535,0.3988333333333355,-0.410333333333333,0,7,0.9978303278688525,0.06117145243722796,0.8092,1.1856,0.37639999999999996,1.1856,-0.3105999999999999,0.21689999999999998,-0.2087,-0.0025669421487603296,0.44847222222222477,-0.5071666666666683,2,0,0.9249245901639344,1.2190104171997735,-2.4325,4.4887,6.9212,4.4887,-1.9862000000000002,3.7624999999999997,-3.8325,-0.016414876033057874,12.497833333333304,-13.737500000000091,3,2,0.008754918032786888,1.1997694153187481,-3.71,3.3863,7.096299999999999,3.71,-3.3338,5.2938,-4.2963,-0.02755206611570251,10.587666666666669,-18.75416666666671,2,5,10.717819672131146,8.59656817187297,0.4812,24.185,23.703799999999998,24.185,-0.30629999999999996,1.3738000000000001,-1.3475000000000001,-0.002531404958677686,14.903999999999982,-14.510500000000008,1,0
72,clean/left_turn.csv,5,left_turn,9.06,152,0.9986020789430315,1.1213376877640382,0.8388195038266576,0.2825181839373806,10.716923934785296,18.228788745553008,1.2897925724704729,16.938996173082536,0.013120394736842105,0.02316947163267196,-0.0689,0.0694,0.1383,0.0694,-0.030100000000000002,0.0649,-0.0675,-0.00019933774834437096,0.26066666666666805,-0.20816666666666644,2,2,-0.08284276315789472,0.06251791542114776,-0.2059,0.0786,0.2845,0.2059,0.08070000000000001,0.1444,-0.12860000000000002,0.0005344370860927148,0.3168333333333383,-0.20733333333333293,0,3,0.9928710526315788,0.04494678329631559,0.8388,1.1012,0.26239999999999997,1.1012,-0.0674999999999999,0.15979999999999994,-0.1452000000000001,-0.00044701986754966817,0.513333333333339,-0.4678333333333331,2,0,0.35978223684210525,0.8856609384489649,-1.5575,3.2812,4.8387,3.2812,1.995,2.2663,-2.2312000000000003,0.013211920529801302,10.43930555555547,-8.735499999999929,2,0,0.05531842105263158,1.0162038014829917,-2.4325,3.22,5.6525,3.22,-1.19,3.5175,-4.585,-0.007880794701986757,10.995833333333334,-12.279333333333321,2,3,10.543116447368421,5.840533152095027,0.84,18.2262,17.3862,18.2262,0.12250000000000005,0.875,-0.9188000000000001,0.0008112582781456869,9.945833333333333,-7.772999999999932,1,0
73,clean/left_turn.csv,6,left_turn,4.98,84,1.011073756387621,1.1261006615751543,0.8882914442906675,0.23780921728448678,17.972394086183073,29.627972065094163,1.2540576900605491,28.373914375033614,0.03968214285714285,0.04842357327134056,-0.0953,0.1164,0.2117,0.1164,-0.063,0.0675,-0.08449999999999999,-0.0007590361445783136,0.1698333333333344,-0.20716666666666644,0,1,-0.1354904761904762,0.08820236264224517,-0.2721,0.0459,0.318,0.2721,0.045700000000000005,0.09960000000000001,-0.13019999999999998,0.0005506024096385543,0.2978333333333353,-0.4155000000000004,0,0,0.9961738095238094,0.050254859188536845,0.8857,1.1183,0.23260000000000003,1.1183,0.029299999999999993,0.19469999999999998,-0.20800000000000007,0.000353012048192771,0.33150000000000013,-0.3678333333333246,2,0,0.6552059523809524,1.3181258282579733,-1.6013,3.5612,5.1625,3.5612,1.7149999999999999,2.7561999999999998,-2.485,0.02066265060240963,10.908166666666656,-10.80616666666673,2,0,-0.27760357142857145,1.022540072852649,-3.0712,1.7763,4.8475,3.0712,-2.3537,2.765,-3.6399999999999997,-0.02835783132530121,9.172999999999991,-9.42066666666663,1,0,17.796664285714286,9.632861326312247,0.8487,29.575,28.7263,29.575,-0.00880000000000003,1.7324999999999982,-1.977500000000001,-0.00010602409638554119,18.22933333333333,-21.262333333333487,1,0
74,clean/left_turn.csv,7,left_turn,5.34,90,1.0229369106423147,1.1795702437752487,0.9047586750067665,0.2748115687684821,16.261555545068404,27.70855772374304,1.14789347937864,26.5606642443644,0.028913333333333333,0.04593658599182432,-0.0795,0.1171,0.1966,0.1171,-0.12440000000000001,0.1464,-0.09770000000000001,-0.0013977528089887642,0.30599999999999977,-0.3009999999999997,0,1,-0.11563333333333331,0.102127710311566,-0.3526,0.1433,0.4959,0.3526,-0.006299999999999999,0.16890000000000002,-0.14620000000000002,-7.078651685393242e-05,0.3458333333333352,-0.3210000000000002,0,1,1.009811111111111,0.05856056395251803,0.8799,1.1614,0.2815,1.1614,-0.10160000000000002,0.2678999999999999,-0.1977000000000001,-0.0011415730337078654,0.6553333333333349,-0.5056666666666665,1,0,1.1417799999999998,1.260623035565253,-2.5463,4.6725,7.2188,4.6725,1.6187,2.7126,-2.555,0.018187640449438193,14.627166666666666,-10.791666666666657,1,1,-0.031402222222222186,1.033105898394921,-3.0625,2.66,5.7225,3.0625,0.7875,3.3337,-3.0012,0.008848314606741589,9.10016666666675,-11.46249999999999,2,3,16.068212222222222,9.471383782159291,0.385,27.6413,27.2563,27.6413,-0.5688,1.1288,-1.6361999999999988,-0.0063910112359550535,14.977333333333306,-21.277333333333388,1,0
75,clean/left_turn.csv,8,left_turn,6.84,115,1.0237610594016837,1.1742396731502474,0.83234328254633,0.3418963906039173,12.187344158698615,22.844576978355278,1.3035437775540952,21.54103320080118,0.03416260869565217,0.044175049441228825,-0.0623,0.1279,0.1902,0.1279,-0.0305,0.1354,-0.10880000000000001,-0.0002675438596491223,0.31799999999999967,-0.2700555555555548,2,3,-0.09072434782608693,0.09070499376115566,-0.3006,0.1517,0.4523,0.3006,0.1061,0.1921,-0.196,0.0009307017543859646,0.48800000000000326,-0.5121666666666667,0,3,1.0142739130434781,0.06563601130604914,0.8311,1.1561,0.32499999999999996,1.1561,-0.05690000000000006,0.32499999999999996,-0.29479999999999995,-0.0004991228070175444,0.6276666666666681,-0.5461666666666645,1,0,0.9038356521739129,1.3857306897155475,-2.03,4.9088,6.9388000000000005,4.9088,1.1637000000000002,3.7975000000000003,-5.0576,0.01020789473684212,15.968666666666648,-14.568666666666653,2,2,-0.2169173913043478,1.4070856539634062,-4.2525,3.325,7.577500000000001,4.2525,-1.3126000000000002,4.7862,-5.180000000000001,-0.011514035087719244,11.841666666666688,-16.537666666666592,2,4,11.818281739130434,7.4458125908457395,0.3063,22.6712,22.3649,22.6712,0.525,1.6363000000000003,-1.1288,0.004605263157894741,17.252166666666646,-11.36049999999998,1,0
