,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec
533,1355522,0.0163,0.1662,0.9252,1.7763,-1.0063,-25.2525,1000.9541,clockwise_circle,31.98
534,1355582,0.0605,0.2297,1.0248,1.0675,-1.4525,-25.0775,1000.9612,clockwise_circle,32.04
535,1355642,0.0354,0.2123,0.9376,-0.4988,-1.5925,-25.2262,1000.9597,clockwise_circle,32.1
536,1355702,0.0473,0.1756,0.9699,-0.5163,-0.63,-24.8237,1000.9597,clockwise_circle,32.16
537,1355762,-0.0114,0.2437,0.9552,-1.2687,-2.2838,-25.1737,1000.9529,clockwise_circle,32.22
538,1355822,0.0327,0.1593,0.9536,-0.7088,-2.485,-25.1825,1000.957,clockwise_circle,32.28
539,1355882,0.0762,0.2421,0.9825,-0.6825,-1.6712,-25.0775,1000.9597,clockwise_circle,32.34
540,1355942,0.0237,0.2118,0.9665,-1.3913,-0.9538,-25.1562,1000.9578,clockwise_circle,32.4
541,1356002,0.0107,0.1593,0.9835,0.56,-1.2337,-25.0863,1000.9612,clockwise_circle,32.46
542,1356062,0.0281,0.1992,1.0006,1.2687,-0.455,-25.6025,1000.9521,clockwise_circle,32.52
543,1356122,0.0261,0.154,0.9345,0.7962,-0.84,-25.2875,1000.9553,clockwise_circle,32.58
544,1356182,0.07,0.2079,0.9801,0.735,-1.4963,-25.1912,1000.9592,clockwise_circle,32.64
545,1356242,0.052,0.2169,0.9477,0.2275,-2.0563,-24.955,1000.9626,clockwise_circle,32.7
546,1356302,0.0325,0.2076,0.9064,0.28,-0.4112,-25.4625,1000.9624,clockwise_circle,32.76
547,1356362,0.049,0.2022,1.0028,1.1287,-0.0613,-25.1737,1000.9651,clockwise_circle,32.82
548,1356422,0.0378,0.1854,1.009,-0.7962,0.5337,-25.1475,1000.9619,clockwise_circle,32.88
549,1356482,0.0337,0.2206,0.9728,-0.9712,-0.5425,-25.235,1000.9551,clockwise_circle,32.94
550,1356542,0.0504,0.2145,1.0553,-1.5137,0.3413,-24.885,1000.9514,clockwise_circle,33.0
551,1356602,0.0085,0.1914,0.923,-1.8987,-0.0613,-25.5063,1000.9609,clockwise_circle,33.06
552,1356662,0.0261,0.1635,0.9909,-1.085,0.7,-25.795,1000.9644,clockwise_circle,33.12
553,1356722,0.1049,0.2508,1.0575,-1.0762,-0.1838,-25.235,1000.9597,clockwise_circle,33.18
554,1356782,0.0368,0.2328,0.9567,0.105,1.785,-25.8213,1000.9644,clockwise_circle,33.24
555,1356842,0.0324,0.2366,0.9618,1.295,-0.3587,-25.7512,1000.9604,clockwise_circle,33.3
556,1356902,0.0506,0.153,1.006,1.6275,-0.84,-25.4625,1000.9651,clockwise_circle,33.36
557,1356962,0.0439,0.2255,1.0546,1.7938,-2.1175,-25.9,1000.9644,clockwise_circle,33.42
558,1357022,0.0659,0.2835,1.028,1.2162,-0.1225,-25.4188,1000.9639,clockwise_circle,33.48
559,1357082,0.0203,0.2214,0.9589,-1.6712,-2.0912,-25.5413,1000.9551,clockwise_circle,33.54
560,1357142,0.0622,0.2245,0.9669,-0.525,-0.5075,-25.7075,1000.9609,clockwise_circle,33.6
561,1357202,0.093,0.1996,1.0343,-1.75,-2.3363,-26.215,1000.949,clockwise_circle,33.66
562,1357262,0.0833,0.2089,1.0465,0.0962,0.665,-26.2763,1000.95,clockwise_circle,33.72
563,1357322,0.0185,0.1703,0.9028,-0.945,-0.7175,-26.985,1000.9504,clockwise_circle,33.78
564,1357382,0.0501,0.1681,0.8908,-0.665,-2.1,-26.1275,1000.9543,clockwise_circle,33.84
565,1357442,0.0085,0.2006,0.954,0.9887,-0.6475,-26.39,1000.9475,clockwise_circle,33.9
566,1357502,0.0571,0.1493,0.9363,1.2075,-1.5312,-26.7313,1000.9509,clockwise_circle,33.96
567,1357562,0.0091,0.2819,0.9324,1.5225,0.6825,-26.5737,1000.947,clockwise_circle,34.02
568,1357622,0.0851,0.2659,1.0565,-0.385,0.8925,-26.565,1000.9436,clockwise_circle,34.08
569,1357682,0.0437,0.1793,0.9624,-2.4588,-0.14,-26.3638,1000.9497,clockwise_circle,34.14
570,1357742,0.0595,0.2113,1.007,-0.805,-0.3938,-26.3638,1000.9524,clockwise_circle,34.2
571,1357802,0.0688,0.2109,1.0555,-0.7437,0.21,-26.2588,1000.9578,clockwise_circle,34.26
572,1357862,0.0273,0.1969,1.0104,0.2188,-1.0412,-26.705,1000.9558,clockwise_circle,34.32
573,1357922,0.0452,0.1837,1.0121,1.2337,-0.525,-26.88,1000.9639,clockwise_circle,34.38
574,1357982,0.0637,0.2167,1.0465,-0.1138,-1.05,-26.0837,1000.9768,clockwise_circle,34.44
575,1358042,0.0565,0.2106,0.9965,0.0437,0.455,-26.355,1000.9773,clockwise_circle,34.5
576,1358102,-0.0105,0.1621,1.0049,0.6475,-1.1463,-26.3638,1000.9727,clockwise_circle,34.56
577,1358162,0.0382,0.2338,1.0546,2.6163,1.6712,-26.4075,1000.9741,clockwise_circle,34.62
578,1358222,0.073,0.1811,1.0051,-0.315,-2.9225,-26.6262,1000.9739,clockwise_circle,34.68
579,1358282,0.0827,0.2155,1.034,-0.8925,0.7,-25.5325,1000.9714,clockwise_circle,34.74
580,1358342,0.0723,0.1703,1.0507,-2.7475,-1.1638,-25.7337,1000.981,clockwise_circle,34.8
581,1358402,0.0209,0.2313,0.9977,-1.2162,0.5775,-25.97,1000.9792,clockwise_circle,34.86
582,1358462,0.0483,0.1716,1.0116,-1.96,-0.945,-25.27,1000.9868,clockwise_circle,34.92
583,1358522,0.0508,0.187,0.9363,-2.5463,-0.9362,-25.7075,1000.9875,clockwise_circle,34.98
584,1358582,0.0171,0.2082,0.9661,-0.105,-0.7262,-25.5238,1000.9883,clockwise_circle,35.04
585,1358642,0.004,0.174,0.9972,-0.0875,-1.47,-25.6812,1000.9814,clockwise_circle,35.1
586,1358702,0.0412,0.2037,0.9826,-0.2275,-0.2188,-25.1388,1000.9907,clockwise_circle,35.16
587,1358762,0.0173,0.1798,0.946,0.4725,0.0175,-25.1825,1000.9917,clockwise_circle,35.22
588,1358822,0.0015,0.236,0.9818,1.6363,0.1925,-25.7512,1000.999,clockwise_circle,35.28
589,1358882,0.0666,0.2054,1.0216,0.0,0.6388,-25.025,1000.9988,clockwise_circle,35.34
590,1358942,0.0332,0.182,0.9777,0.455,2.87,-25.3137,1000.9949,clockwise_circle,35.4
591,1359002,0.014,0.1565,0.9052,-0.2362,-1.7675,-25.41,1001.0017,clockwise_circle,35.46
592,1359062,0.0564,0.1725,1.0646,-1.5225,-1.2687,-25.1213,1000.999,clockwise_circle,35.52
593,1359122,0.0288,0.15,1.0735,-0.4375,-0.5688,-25.1125,1000.9929,clockwise_circle,35.58
594,1359182,0.0132,0.1887,0.9823,0.6562,-0.315,-24.885,1001.0125,clockwise_circle,35.64
595,1359242,0.0395,0.1513,0.9541,-2.0475,-1.1375,-24.5613,1000.9946,clockwise_circle,35.7
596,1359302,-0.019,0.1235,0.8605,-0.9712,-0.6037,-24.9025,1001.001,clockwise_circle,35.76
597,1359362,0.049,0.1959,0.9863,-1.3388,-1.26,-25.0863,1000.9883,clockwise_circle,35.82
598,1359422,0.0224,0.192,0.9478,-0.49,-0.8225,-24.8237,1001.0059,clockwise_circle,35.88
599,1359482,0.0037,0.1803,0.9206,0.2013,-1.085,-24.885,1001.0012,clockwise_circle,35.94
600,1359542,0.0098,0.1703,0.9842,1.5662,0.7175,-25.5325,1001.0117,clockwise_circle,36.0
601,1359602,0.0373,0.167,0.9728,0.1575,-1.8725,-25.585,1001.0112,clockwise_circle,36.06
602,1359662,0.0512,0.2181,1.0609,1.2075,0.5075,-25.2875,1001.0142,clockwise_circle,36.12
603,1359722,0.0747,0.2154,0.9331,-0.2362,1.5488,-24.85,1001.009,clockwise_circle,36.18
604,1359782,0.0722,0.2273,0.9646,-0.2362,-1.2425,-25.1038,1001.0234,clockwise_circle,36.24
605,1359842,0.0312,0.2108,0.9902,0.1838,0.5775,-25.0775,1001.0183,clockwise_circle,36.3
606,1359902,0.0171,0.1723,0.9432,-1.4175,-2.6163,-25.34,1001.012,clockwise_circle,36.36
607,1359962,0.0478,0.1886,0.933,0.7875,0.9975,-25.76,1001.0168,clockwise_circle,36.42
608,1360022,0.1083,0.1727,1.0227,0.455,0.7525,-25.1737,1001.0171,clockwise_circle,36.48
609,1360082,0.0144,0.1631,0.8979,0.0613,-0.9712,-25.0775,1001.0247,clockwise_circle,36.54
610,1360142,0.0545,0.1978,1.0033,2.5375,0.5688,-25.5763,1001.0198,clockwise_circle,36.6
611,1360202,0.0859,0.255,0.9899,1.9863,1.1638,-24.9025,1001.0195,clockwise_circle,36.66
612,1360262,0.0839,0.1825,0.9919,0.5512,0.175,-24.5438,1001.0227,clockwise_circle,36.72
613,1360322,0.082,0.2445,0.9584,-1.3737,-2.5812,-24.9638,1001.0254,clockwise_circle,36.78
614,1360382,0.1205,0.1929,1.1183,0.1138,-1.225,-24.7362,1001.0239,clockwise_circle,36.84
615,1360442,0.0892,0.2221,1.0253,-0.35,-0.0088,-24.885,1001.0356,clockwise_circle,36.9
616,1360502,0.0895,0.2596,1.0128,-2.6688,-1.4875,-24.4562,1001.0271,clockwise_circle,36.96
617,1360562,0.0749,0.2074,1.0386,-0.5512,-0.0787,-24.6225,1001.0312,clockwise_circle,37.02
618,1360622,0.0566,0.2045,0.9263,-1.82,-0.0437,-24.85,1001.0317,clockwise_circle,37.08
619,1360682,0.101,0.193,1.0687,0.1663,0.875,-24.8325,1001.0295,clockwise_circle,37.14
620,1360742,0.0981,0.1576,1.0144,-1.0412,0.525,-25.0163,1001.0364,clockwise_circle,37.2
621,1360802,0.0605,0.1524,1.0639,0.7437,1.8725,-24.6925,1001.0298,clockwise_circle,37.26
622,1360862,0.0392,0.181,1.0307,0.0787,0.4812,-24.78,1001.04,clockwise_circle,37.32
623,1360922,-0.0202,0.2008,0.9675,0.8138,2.0475,-24.2288,1001.0369,clockwise_circle,37.38
624,1360982,0.0436,0.1149,1.0121,0.56,-0.7262,-24.7975,1001.0344,clockwise_circle,37.44
625,1361042,0.0688,0.1259,0.9959,-0.0175,-0.9362,-24.8325,1001.0398,clockwise_circle,37.5
626,1361102,0.0325,0.2029,1.0035,0.0875,0.0525,-24.36,1001.0403,clockwise_circle,37.56
627,1361162,0.0657,0.1254,0.9892,-1.33,-1.225,-24.6138,1001.0417,clockwise_circle,37.62
628,1361222,0.0891,0.1598,1.044,0.6562,0.1312,-23.8612,1001.0376,clockwise_circle,37.68
629,1361282,0.0881,0.1746,0.9655,0.6037,0.7437,-24.5525,1001.0427,clockwise_circle,37.74
630,1361342,0.1111,0.184,0.9947,0.0875,0.2625,-24.43,1001.0349,clockwise_circle,37.8
631,1361402,0.1099,0.2126,1.0327,0.7525,-1.4,-24.185,1001.0427,clockwise_circle,37.86
632,1361462,0.0818,0.1979,0.9858,1.4,1.015,-23.905,1001.0537,clockwise_circle,37.92
633,1361522,0.0254,0.1237,0.9895,0.735,0.3413,-23.8088,1001.0405,clockwise_circle,37.98
634,1361582,0.0483,0.2072,0.9979,1.155,-0.3325,-23.9312,1001.0398,clockwise_circle,38.04
635,1361642,0.0956,0.2004,1.0588,0.1575,1.155,-23.4412,1001.0374,clockwise_circle,38.1
636,1361702,0.0544,0.2538,0.9197,-0.2188,-1.3475,-23.905,1001.0337,clockwise_circle,38.16
637,1361762,0.0902,0.2051,1.039,-1.7413,-0.2188,-23.765,1001.0361,clockwise_circle,38.22
638,1361822,0.0073,0.1761,0.9399,-0.3938,0.9975,-24.0362,1001.0383,clockwise_circle,38.28
639,1361882,0.0535,0.1943,0.9967,-1.2862,-1.05,-23.9575,1001.0378,clockwise_circle,38.34
640,1361942,0.0212,0.1449,0.9621,-1.26,-0.42,-23.7738,1001.0513,clockwise_circle,38.4
641,1362002,0.0871,0.0966,1.0826,1.1287,-0.2275,-23.6513,1001.0469,clockwise_circle,38.46
642,1362062,0.0461,0.1535,1.0057,0.455,-1.7237,-23.7563,1001.0454,clockwise_circle,38.52
643,1362122,0.0351,0.144,0.9946,2.1613,-0.63,-23.7563,1001.0486,clockwise_circle,38.58
644,1362182,0.0278,0.1853,1.0543,2.7825,-0.5688,-24.0537,1001.0476,clockwise_circle,38.64
645,1362242,0.0547,0.1983,1.015,0.8313,-1.085,-23.5725,1001.0469,clockwise_circle,38.7
646,1362302,0.0815,0.1901,1.0197,1.8025,-0.0875,-23.6688,1001.0486,clockwise_circle,38.76
647,1362362,0.0857,0.1676,0.9643,-0.2887,-0.945,-23.5725,1001.0457,clockwise_circle,38.82
648,1362422,0.0878,0.2099,1.0187,-1.0237,-1.365,-23.6162,1001.0342,clockwise_circle,38.88
649,1362482,0.0595,0.174,0.9809,0.5512,0.2275,-23.73,1001.0442,clockwise_circle,38.94
650,1362542,0.0398,0.1606,0.9243,-0.3587,-1.6363,-23.87,1001.042,clockwise_circle,39.0
651,1362602,0.0932,0.1755,0.9631,-0.455,0.1575,-23.4937,1001.0505,clockwise_circle,39.06
652,1362662,0.0313,0.1238,0.9676,0.035,-0.035,-23.9225,1001.0474,clockwise_circle,39.12
653,1362722,0.0634,0.1493,1.0167,1.8637,0.8138,-24.0537,1001.0566,clockwise_circle,39.18
654,1362782,0.0794,0.2694,0.9729,0.3762,-0.2188,-23.9137,1001.0522,clockwise_circle,39.24
655,1362842,0.071,0.2494,1.0005,-0.3063,0.2537,-23.6425,1001.0479,clockwise_circle,39.3
656,1362902,0.0368,0.1843,0.9313,0.6037,0.56,-23.7475,1001.0452,clockwise_circle,39.36
657,1362962,0.0528,0.2243,0.9446,0.2537,-1.5662,-24.4737,1001.0481,clockwise_circle,39.42
658,1363022,0.0827,0.1784,0.982,-0.875,-2.6775,-24.3425,1001.0537,clockwise_circle,39.48
659,1363082,0.0379,0.215,0.9755,0.2188,-1.2425,-24.43,1001.042,clockwise_circle,39.54
660,1363142,0.0391,0.1503,0.9414,0.0262,-0.5775,-25.0513,1001.0503,clockwise_circle,39.6
661,1363202,0.0519,0.1593,0.9386,0.525,-2.66,-24.4737,1001.0537,clockwise_circle,39.66
662,1363262,0.0476,0.1805,0.9501,-1.33,-1.365,-25.0775,1001.0527,clockwise_circle,39.72
663,1363322,0.0678,0.1679,0.9453,-1.2425,-1.2337,-25.06,1001.051,clockwise_circle,39.78
664,1363382,0.0766,0.1915,1.0275,-0.9538,-0.9887,-24.955,1001.0513,clockwise_circle,39.84
665,1363442,0.0803,0.177,0.9861,-0.6913,-0.2625,-25.025,1001.0583,clockwise_circle,39.9
666,1363502,0.0595,0.2883,0.9761,-1.225,-1.33,-25.4713,1001.061,clockwise_circle,39.96
667,1363562,0.1058,0.159,1.0551,-1.33,-0.7175,-24.92,1001.0554,clockwise_circle,40.02
668,1363622,0.0393,0.1743,0.926,-0.7962,-0.5863,-24.9287,1001.0586,clockwise_circle,40.08
669,1363682,0.0417,0.1923,0.9772,-0.1312,0.455,-25.0163,1001.0469,clockwise_circle,40.14
670,1363742,0.1022,0.1762,1.0558,1.0675,0.0262,-24.8937,1001.0547,clockwise_circle,40.2
671,1363802,0.0792,0.223,1.0734,1.54,-0.2188,-25.1388,1001.0552,clockwise_circle,40.26
672,1363862,0.1046,0.1605,1.0436,0.8138,0.315,-25.5063,1001.053,clockwise_circle,40.32
673,1363922,0.0553,0.1593,1.0043,0.3938,0.2537,-25.375,1001.053,clockwise_circle,40.38
674,1363982,0.0534,0.2204,0.9297,0.2537,-0.77,-25.13,1001.0574,clockwise_circle,40.44
675,1364042,0.0893,0.1635,1.0532,-0.3413,0.0262,-25.34,1001.051,clockwise_circle,40.5
676,1364102,0.0391,0.1854,0.9289,-0.3237,-0.4462,-25.1912,1001.0618,clockwise_circle,40.56
677,1364162,0.0663,0.1603,1.0202,0.21,0.7875,-25.1125,1001.0554,clockwise_circle,40.62
678,1364222,0.0576,0.2164,0.9822,-0.7088,-0.4025,-25.1912,1001.0625,clockwise_circle,40.68
679,1364282,0.049,0.2101,0.9952,0.3325,0.6125,-25.515,1001.0569,clockwise_circle,40.74
680,1364342,0.0898,0.2075,1.011,-0.28,-0.0175,-25.5938,1001.0476,clockwise_circle,40.8
681,1364402,0.0981,0.2179,1.0192,-0.5075,-0.2975,-25.3487,1001.0471,clockwise_circle,40.86
682,1364462,0.0456,0.1871,0.9801,-1.0063,0.7262,-25.2875,1001.0627,clockwise_circle,40.92
683,1364522,0.0188,0.1615,0.9251,0.875,0.4375,-25.7162,1001.0496,clockwise_circle,40.98
684,1364582,0.065,0.2106,1.005,0.4638,0.1488,-25.4713,1001.0483,clockwise_circle,41.04
685,1364642,0.0873,0.2603,1.0211,0.63,0.63,-25.3925,1001.0442,clockwise_circle,41.1
686,1364702,0.0568,0.1738,0.9345,-0.035,-0.175,-25.48,1001.0515,clockwise_circle,41.16
687,1364762,0.0239,0.1981,0.9433,-0.0613,0.4988,-25.0163,1001.0452,clockwise_circle,41.22
688,1364822,0.0473,0.2048,0.9555,0.5425,0.3938,-25.0688,1001.0549,clockwise_circle,41.28
689,1364882,0.0801,0.1652,1.0576,-0.245,-0.4112,-25.165,1001.0488,clockwise_circle,41.34
690,1364942,0.0576,0.1956,1.0111,-0.49,0.2625,-25.0513,1001.0457,clockwise_circle,41.4
691,1365002,0.0476,0.17,1.0082,-0.3938,-0.3938,-24.99,1001.0413,clockwise_circle,41.46
692,1365062,0.0283,0.1834,0.9983,-0.9538,-0.2013,-25.4188,1001.0437,clockwise_circle,41.52
693,1365122,0.0491,0.1499,0.9664,0.35,-0.3675,-25.1912,1001.0479,clockwise_circle,41.58
694,1365182,0.0454,0.1943,1.0738,0.9362,1.0588,-24.9813,1001.0562,clockwise_circle,41.64
695,1365242,0.0093,0.1555,0.9664,1.0938,0.9187,-25.13,1001.0408,clockwise_circle,41.7
696,1365302,0.0755,0.1818,1.0407,1.12,-0.7613,-25.0425,1001.0339,clockwise_circle,41.76
697,1365362,0.0271,0.1923,0.9772,-1.2687,-0.2013,-24.9813,1001.041,clockwise_circle,41.82
698,1365422,0.0365,0.1604,0.9943,1.225,-0.2975,-24.6663,1001.0393,clockwise_circle,41.88
699,1365482,0.0395,0.1639,0.9436,-0.4025,-0.2362,-25.2525,1001.0327,clockwise_circle,41.94
700,1365542,0.0505,0.2174,1.013,-0.98,0.63,-24.8062,1001.0344,clockwise_circle,42.0
701,1365602,0.0752,0.1999,1.0138,-1.1725,0.2887,-24.9025,1001.0312,clockwise_circle,42.06
702,1365662,0.0791,0.1927,1.0499,-0.4025,0.91,-24.71,1001.0266,clockwise_circle,42.12
703,1365722,0.0432,0.1746,0.9927,-0.3237,0.63,-24.7712,1001.0364,clockwise_circle,42.18
704,1365782,-0.0098,0.2071,0.9411,1.7413,-0.875,-25.025,1001.0276,clockwise_circle,42.24
705,1365842,0.0664,0.1449,0.9714,-0.3325,-1.54,-25.0425,1001.0359,clockwise_circle,42.3
706,1365902,0.0668,0.1598,1.0146,0.5337,-0.3675,-24.78,1001.0337,clockwise_circle,42.36
707,1365962,0.0127,0.2001,0.9728,1.085,0.5425,-24.815,1001.0271,clockwise_circle,42.42
708,1366022,0.0144,0.1533,0.9783,0.5163,0.07,-24.6488,1001.0271,clockwise_circle,42.48
709,1366082,0.0357,0.1379,1.0322,0.7437,-0.7175,-24.9638,1001.0266,clockwise_circle,42.54
710,1366142,0.0004,0.1987,0.9701,0.8838,-0.2188,-25.3312,1001.0198,clockwise_circle,42.6
711,1366202,0.0698,0.194,0.9819,-0.875,-1.9162,-24.99,1001.0312,clockwise_circle,42.66
712,1366262,0.0766,0.1957,1.0358,0.7875,-0.035,-24.8762,1001.0278,clockwise_circle,42.72
713,1366322,0.0364,0.1402,0.9845,-0.9887,-0.2975,-24.78,1001.0234,clockwise_circle,42.78
714,1366382,0.0232,0.2055,0.9589,-0.4288,-1.0063,-24.85,1001.0312,clockwise_circle,42.84
715,1366442,0.0369,0.1341,0.9887,-0.3938,0.2362,-24.5613,1001.0239,clockwise_circle,42.9
716,1366502,0.0082,0.2167,0.9875,0.9362,0.1138,-24.9638,1001.0251,clockwise_circle,42.96
717,1366562,0.0339,0.1566,1.0411,-0.385,0.3587,-25.0425,1001.0225,clockwise_circle,43.02
718,1366622,0.0078,0.1403,0.9909,0.35,-0.4462,-25.4188,1001.0247,clockwise_circle,43.08
719,1366682,0.0218,0.172,0.8972,0.4288,-1.8813,-24.7712,1001.0193,clockwise_circle,43.14
720,1366742,0.0397,0.1454,1.0092,0.28,-1.12,-25.095,1001.0122,clockwise_circle,43.2
721,1366802,0.0705,0.2191,1.0114,1.1025,-0.1138,-24.9813,1001.0205,clockwise_circle,43.26
722,1366862,0.0573,0.1974,0.995,-0.0875,0.2188,-25.1125,1001.0217,clockwise_circle,43.32
723,1366922,0.021,0.1532,0.9784,0.07,-0.8487,-25.2262,1001.0178,clockwise_circle,43.38
724,1366982,0.0456,0.1584,1.0175,-0.9625,-1.4262,-24.92,1001.019,clockwise_circle,43.44
725,1367042,0.0434,0.1987,1.0177,0.3413,1.0412,-25.0513,1001.0166,clockwise_circle,43.5
726,1367102,0.0449,0.1954,0.9864,-1.1638,-0.7962,-24.9813,1001.0061,clockwise_circle,43.56
727,1367162,0.0729,0.1244,0.9498,0.0175,1.1287,-24.5875,1001.0107,clockwise_circle,43.62
728,1367222,0.0217,0.185,0.9494,-0.2625,-0.945,-24.1413,1001.011,clockwise_circle,43.68
729,1367282,0.0264,0.1839,0.995,0.7613,-0.0262,-24.5438,1001.0039,clockwise_circle,43.74
730,1367342,0.0493,0.172,0.9862,1.0762,-1.47,-24.5438,1001.001,clockwise_circle,43.8
731,1367402,0.0337,0.1846,0.9857,0.84,-1.5225,-24.5175,1000.9968,clockwise_circle,43.86
732,1367462,0.0239,0.214,0.9908,1.19,0.665,-24.3337,1000.9954,clockwise_circle,43.92
733,1367522,0.0091,0.1371,0.916,-0.0437,-1.1812,-24.4912,1000.9941,clockwise_circle,43.98
734,1367582,0.0209,0.195,0.9853,1.0588,-0.49,-24.535,1001.01,clockwise_circle,44.04
735,1367642,0.01,0.2062,0.9713,1.2162,0.0525,-24.815,1000.9934,clockwise_circle,44.1
736,1367702,0.0493,0.1954,1.0112,-0.2275,-0.35,-24.5963,1000.9863,clockwise_circle,44.16
737,1367762,0.0409,0.241,0.9892,0.455,-0.4288,-24.5963,1000.9924,clockwise_circle,44.22
738,1367822,0.0603,0.1703,1.0511,-0.1575,-0.0262,-24.6488,1000.9836,clockwise_circle,44.28
739,1367882,0.0509,0.222,0.9861,-0.7875,-0.2975,-24.6575,1000.9749,clockwise_circle,44.34
740,1367942,0.067,0.1857,1.0475,-0.2275,0.0088,-24.7013,1000.9768,clockwise_circle,44.4
741,1368002,0.0376,0.2117,0.944,0.3063,-0.77,-24.7362,1000.9832,clockwise_circle,44.46
742,1368062,0.0673,0.1964,0.9736,0.0175,-1.2425,-24.6138,1000.9741,clockwise_circle,44.52
743,1368122,0.0495,0.1894,0.9526,0.4638,-1.295,-24.8325,1000.9751,clockwise_circle,44.58
744,1368182,0.0405,0.2155,0.9728,1.3388,0.105,-24.8675,1000.9761,clockwise_circle,44.64
745,1368242,0.0437,0.1814,0.9687,1.0938,-1.3038,-24.6838,1000.9768,clockwise_circle,44.7
746,1368302,0.0702,0.1979,1.0292,1.4262,-0.0088,-24.7362,1000.9929,clockwise_circle,44.76
747,1368362,0.0249,0.2094,0.9687,-0.2625,-0.42,-25.0425,1000.9797,clockwise_circle,44.82
748,1368422,0.0761,0.1898,1.0663,-0.9275,0.0,-24.6138,1000.9756,clockwise_circle,44.88
749,1368482,0.0137,0.182,0.9719,-0.9013,-0.4725,-24.7625,1000.9756,clockwise_circle,44.94
750,1368542,0.0356,0.1616,0.9665,-1.4787,0.315,-24.7625,1000.9746,clockwise_circle,45.0
751,1368602,0.0586,0.161,0.9264,-1.6888,-1.5137,-25.13,1000.9724,clockwise_circle,45.06
752,1368662,0.0661,0.1699,1.011,0.3237,-0.2362,-24.8937,1000.9746,clockwise_circle,45.12
753,1368722,-0.0073,0.1716,0.9187,-0.0262,0.1225,-25.0775,1000.968,clockwise_circle,45.18
754,1368782,0.0027,0.192,0.9331,0.5075,-1.68,-25.1125,1000.9724,clockwise_circle,45.24
755,1368842,0.0175,0.1652,0.9384,0.4988,-2.2838,-25.13,1000.9788,clockwise_circle,45.3
756,1368902,0.0676,0.1986,1.03,2.4062,-1.1725,-24.9988,1000.9656,clockwise_circle,45.36
757,1368962,0.0881,0.2108,1.0435,1.47,-2.0825,-25.095,1000.9553,clockwise_circle,45.42
758,1369022,0.0512,0.1962,1.0112,0.9975,0.28,-25.0425,1000.9648,clockwise_circle,45.48
759,1369082,0.0468,0.213,1.0451,1.4,0.9975,-24.7362,1000.9617,clockwise_circle,45.54
760,1369142,0.0673,0.2173,1.0085,0.5163,-0.875,-24.78,1000.9602,clockwise_circle,45.6
761,1369202,0.0675,0.1828,0.958,-0.35,-0.8662,-24.5525,1000.9619,clockwise_circle,45.66
762,1369262,0.0339,0.2103,0.9889,-0.3938,-0.0437,-24.8675,1000.9507,clockwise_circle,45.72
763,1369322,0.0533,0.1886,0.9906,-0.0088,0.3413,-24.8937,1000.9568,clockwise_circle,45.78
764,1369382,0.0722,0.1471,0.9881,-0.4812,-1.05,-24.8412,1000.9519,clockwise_circle,45.84
765,1369442,0.0752,0.2614,1.0019,0.875,0.6913,-24.815,1000.95,clockwise_circle,45.9
766,1369502,0.0563,0.1211,0.9783,-1.2687,-0.5512,-24.7975,1000.97,clockwise_circle,45.96
767,1369562,0.0378,0.2272,1.0704,1.1638,1.5137,-25.1213,1000.9568,clockwise_circle,46.02
768,1369622,0.0359,0.2057,1.0088,1.0762,0.91,-25.2612,1000.9592,clockwise_circle,46.08
769,1369682,0.0975,0.1859,1.0472,1.365,0.1838,-25.2175,1000.9688,clockwise_circle,46.14
770,1369742,0.0367,0.2291,1.0017,1.4088,1.8288,-24.7013,1000.9634,clockwise_circle,46.2
771,1369802,0.0317,0.2201,0.9437,0.315,-0.6562,-24.7013,1000.9602,clockwise_circle,46.26
772,1369862,0.0444,0.215,1.0194,0.5075,-0.1925,-25.2875,1000.9553,clockwise_circle,46.32
773,1369922,0.0764,0.2021,1.0369,0.3237,-0.8838,-25.165,1000.9678,clockwise_circle,46.38
774,1369982,0.0308,0.22,0.9723,-0.5425,-0.0962,-25.0863,1000.959,clockwise_circle,46.44
775,1370042,0.0793,0.1753,1.0456,-1.015,-1.5575,-24.8412,1000.969,clockwise_circle,46.5
776,1370102,0.0562,0.2167,0.9425,-1.68,-2.0738,-24.71,1000.9553,clockwise_circle,46.56
777,1370162,0.0451,0.1974,1.016,-0.3237,-1.4525,-24.71,1000.9602,clockwise_circle,46.62
778,1370222,0.0666,0.1986,0.9874,-0.6037,-1.68,-25.0425,1000.9688,clockwise_circle,46.68
779,1370282,0.052,0.2101,1.0241,-0.0262,-0.3063,-24.7537,1000.9604,clockwise_circle,46.74
780,1370342,0.0785,0.1579,1.0016,0.35,-0.5512,-24.6838,1000.9678,clockwise_circle,46.8
781,1370402,0.0867,0.1079,1.0031,0.6212,-2.6862,-25.1737,1000.9609,clockwise_circle,46.86
782,1370462,0.0678,0.2467,1.0285,0.1838,-2.66,-25.3925,1000.9724,clockwise_circle,46.92
783,1370522,0.0541,0.2225,0.9977,0.4025,-1.1638,-25.2525,1000.9673,clockwise_circle,46.98
784,1370582,0.0615,0.167,0.9501,-0.175,-0.49,-25.0863,1000.9668,clockwise_circle,47.04
785,1370642,0.0326,0.1878,0.9582,-0.6475,-0.5863,-24.7887,1000.9617,clockwise_circle,47.1
786,1370702,0.0212,0.1907,0.9564,0.0613,0.455,-24.8412,1000.9651,clockwise_circle,47.16
