index,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec
836,2019242,0.0642,0.1686,0.99,0.3938,0.9362,-22.1375,1000.5718,weave,50.16
837,2019302,0.0602,0.077,0.9243,-0.9887,-1.4175,-22.1112,1000.585,weave,50.22
838,2019362,0.0888,0.1542,1.0773,-0.4375,-0.8925,-21.9713,1000.5786,weave,50.28
839,2019422,0.0114,0.192,0.9464,-0.7088,-1.3737,-22.2862,1000.5771,weave,50.34
840,2019482,0.0344,0.1628,0.9564,-0.4812,-0.8487,-22.05,1000.5857,weave,50.4
841,2019542,0.0402,0.1401,1.0107,-0.2625,-1.0762,-22.2425,1000.5771,weave,50.46
842,2019602,0.0098,0.1546,0.9309,-0.8313,-1.12,-22.3475,1000.5757,weave,50.52
843,2019662,0.0139,0.1929,1.0748,0.4638,-1.3913,-22.54,1000.5776,weave,50.58
844,2019722,0.0454,0.1581,1.0136,0.35,-1.5312,-21.9363,1000.5742,weave,50.64
845,2019782,-0.0192,0.1438,1.0161,-0.3063,-0.9712,-21.9188,1000.5781,weave,50.7
846,2019842,0.043,0.0917,1.0361,-1.0063,-1.2075,-22.2337,1000.5759,weave,50.76
847,2019902,0.0017,0.1488,0.9751,0.7525,-0.8925,-22.5138,1000.5942,weave,50.82
848,2019962,0.0271,0.1408,0.9833,0.2013,-2.835,-22.365,1000.5815,weave,50.88
849,2020022,0.0224,0.1692,0.9777,0.875,-1.5312,-22.3825,1000.5735,weave,50.94
850,2020082,-0.0012,0.1835,1.0385,0.3675,-0.5775,-22.3475,1000.5579,weave,51.0
851,2020142,0.0517,0.1606,1.0087,-0.1663,-0.9887,-22.365,1000.5601,weave,51.06
852,2020202,0.0535,0.1606,0.9808,0.28,-1.6363,-22.0413,1000.55,weave,51.12
853,2020262,0.0151,0.1546,0.9653,1.2425,0.6825,-22.3563,1000.5549,weave,51.18
854,2020322,0.0242,0.143,0.9526,1.6187,0.875,-22.015,1000.554,weave,51.24
855,2020382,0.0232,0.1947,1.0569,1.2425,-1.3212,-22.3125,1000.5591,weave,51.3
856,2020442,0.0505,0.1137,1.0538,0.4025,1.6625,-21.0963,1000.5479,weave,51.36
857,2020502,-0.0002,0.1302,0.9143,-0.28,-0.3587,-21.315,1000.5374,weave,51.42
858,2020562,-0.0047,0.0929,1.0069,-0.56,0.3587,-20.5275,1000.5386,weave,51.48
859,2020622,0.014,0.1332,1.0036,-0.5337,0.2713,-20.4137,1000.5271,weave,51.54
860,2020682,0.029,0.1387,1.0002,0.0962,0.0,-19.6087,1000.5339,weave,51.6
861,2020742,-0.0049,0.157,1.0307,-0.525,0.7262,-18.8213,1000.5247,weave,51.66
862,2020802,0.0083,0.1415,0.9855,-0.3762,0.28,-18.3487,1000.5259,weave,51.72
863,2020862,-0.0068,0.1383,1.1036,-0.595,1.3212,-17.7537,1000.5288,weave,51.78
864,2020922,-0.0596,0.0947,1.0099,-1.8813,0.8838,-17.465,1000.5254,weave,51.84
865,2020982,-0.0007,0.0358,0.9711,-0.7088,-0.0175,-16.9312,1000.5203,weave,51.9
866,2021042,0.0005,0.1318,0.9607,-0.805,-1.4175,-16.4237,1000.5161,weave,51.96
867,2021102,0.0034,0.1061,1.0402,0.2188,0.1575,-15.75,1000.5007,weave,52.02
868,2021162,-0.0466,0.0935,0.9855,0.8662,0.1575,-15.4263,1000.5098,weave,52.08
869,2021222,-0.0436,0.0426,0.9696,1.0325,0.2625,-14.4462,1000.5051,weave,52.14
870,2021282,-0.0007,0.131,0.9531,-0.0962,-1.1113,-13.825,1000.5073,weave,52.2
871,2021342,-0.0014,0.074,0.964,-0.4025,-1.75,-12.9325,1000.5232,weave,52.26
872,2021402,0.013,0.1052,0.9728,-0.1312,-2.9575,-12.0925,1000.5129,weave,52.32
873,2021462,-0.0088,0.0453,0.9963,-0.735,-1.1463,-11.2612,1000.4993,weave,52.38
874,2021522,-0.0147,0.0631,1.0207,-0.3413,-0.8225,-10.29,1000.5022,weave,52.44
875,2021582,0.0021,0.0361,0.9877,0.6388,-2.17,-10.1587,1000.5071,weave,52.5
876,2021642,0.011,0.1025,0.9794,2.1088,-1.2862,-10.4213,1000.52,weave,52.56
877,2021702,-0.0202,0.1466,0.9594,3.6925,-0.8838,-11.7163,1000.5073,weave,52.62
878,2021762,0.0559,0.1383,1.0307,2.0912,-1.225,-12.0312,1000.5032,weave,52.68
879,2021822,0.0195,0.1637,0.9975,1.995,-1.505,-12.88,1000.5076,weave,52.74
880,2021882,0.0293,0.1533,1.0024,0.1575,-0.56,-13.79,1000.5063,weave,52.8
881,2021942,0.0349,0.1689,0.9506,1.0237,-1.3038,-14.9888,1000.5056,weave,52.86
882,2022002,0.0205,0.1932,0.9477,1.26,-0.07,-16.7738,1000.52,weave,52.92
883,2022062,0.0447,0.1482,0.953,-0.2537,-0.98,-17.36,1000.5288,weave,52.98
884,2022122,0.0642,0.2034,0.9547,0.0613,-1.225,-18.4625,1000.5334,weave,53.04
885,2022182,0.0953,0.2061,1.0345,1.12,-1.1988,-19.5912,1000.5483,weave,53.1
886,2022242,0.0814,0.2618,0.9555,0.9275,-3.1588,-21.3325,1000.5469,weave,53.16
887,2022302,0.0535,0.263,1.0363,3.0013,-0.5775,-23.5375,1000.5444,weave,53.22
888,2022362,0.0671,0.2503,0.9521,2.03,-1.2162,-23.8525,1000.5391,weave,53.28
889,2022422,0.1217,0.2196,1.079,2.2225,-3.0275,-25.06,1000.532,weave,53.34
890,2022482,0.073,0.2883,1.0072,0.3413,-2.3275,-26.3638,1000.5166,weave,53.4
891,2022542,0.1142,0.2691,0.9999,-0.4288,-1.1025,-26.5037,1000.5339,weave,53.46
892,2022602,0.0893,0.2657,1.0119,1.2162,-0.595,-27.5625,1000.5327,weave,53.52
893,2022662,0.0893,0.2399,1.0314,-0.4288,-1.5575,-28.2975,1000.5371,weave,53.58
894,2022722,0.0664,0.2982,0.9331,-0.84,-0.7088,-28.28,1000.5361,weave,53.64
895,2022782,0.0659,0.2316,0.9645,0.3063,-0.3413,-28.9013,1000.5334,weave,53.7
896,2022842,0.0351,0.2422,0.9182,-1.1113,-0.4638,-29.715,1000.5378,weave,53.76
897,2022902,0.0742,0.2281,0.9982,0.735,-0.0875,-30.1437,1000.5354,weave,53.82
898,2022962,0.1105,0.2483,1.0133,-0.63,-2.8875,-30.6425,1000.5352,weave,53.88
899,2023022,0.0777,0.2156,1.0626,0.5512,-1.54,-30.66,1000.5403,weave,53.94
900,2023082,0.0052,0.2741,1.0069,0.1225,0.3587,-30.3538,1000.5427,weave,54.0
901,2023142,0.0903,0.2156,1.028,-0.595,0.2713,-30.8962,1000.5325,weave,54.06
902,2023202,0.0979,0.2247,1.0113,-0.8925,0.3762,-31.0362,1000.5408,weave,54.12
903,2023262,0.0454,0.2137,0.959,-1.0063,-0.8313,-31.2375,1000.541,weave,54.18
904,2023322,0.0503,0.1996,0.9387,-0.6475,-2.3363,-31.535,1000.5508,weave,54.24
905,2023382,0.0496,0.2592,1.0309,0.14,-0.84,-31.7188,1000.5408,weave,54.3
906,2023442,0.0551,0.2435,0.9502,0.4725,-0.4462,-31.8675,1000.54,weave,54.36
907,2023502,0.0483,0.2397,0.9787,-0.9887,-0.8487,-31.29,1000.5522,weave,54.42
908,2023562,0.0335,0.2567,0.9823,-0.6125,-0.2537,-31.8762,1000.5493,weave,54.48
909,2023622,0.0447,0.2291,1.0463,0.035,-0.8662,-32.0075,1000.5471,weave,54.54
910,2023682,0.0388,0.2363,1.0436,1.6363,-1.4175,-32.1387,1000.5422,weave,54.6
911,2023742,0.0348,0.2937,0.9489,-0.9712,-0.7437,-32.095,1000.5513,weave,54.66
912,2023802,0.041,0.2147,0.9921,-0.9625,0.6212,-31.1238,1000.5491,weave,54.72
913,2023862,0.0246,0.234,1.013,-2.0825,-0.1838,-31.0275,1000.5645,weave,54.78
914,2023922,0.1542,0.2469,1.1104,-1.4787,-1.7237,-29.855,1000.5598,weave,54.84
915,2023982,0.0522,0.184,1.0177,-1.9512,-0.2362,-28.5338,1000.5547,weave,54.9
916,2024042,0.023,0.1956,1.041,-1.5488,-0.4112,-28.0525,1000.5649,weave,54.96
917,2024102,0.0576,0.1637,1.0665,-2.0213,0.9975,-26.1537,1000.5593,weave,55.02
918,2024162,0.0041,0.156,0.9508,-1.5575,-0.28,-25.2175,1000.564,weave,55.08
919,2024222,0.0293,0.105,1.0028,-1.2425,-0.6388,-23.6513,1000.5701,weave,55.14
920,2024282,0.0102,0.1066,0.9969,-0.7088,-0.1225,-22.2862,1000.5723,weave,55.2
921,2024342,0.0061,0.1215,0.9789,-0.9362,-1.3388,-21.0088,1000.5701,weave,55.26
922,2024402,-0.0025,0.1416,1.0097,0.0088,0.2887,-19.8625,1000.5627,weave,55.32
923,2024462,-0.0153,0.1022,0.9395,0.4112,-0.0437,-19.1187,1000.5581,weave,55.38
924,2024522,0.021,0.1435,1.0612,-0.2975,-0.035,-17.5,1000.5745,weave,55.44
925,2024582,-0.0245,0.0698,0.9408,-1.0325,0.5163,-16.4237,1000.5801,weave,55.5
926,2024642,-0.0051,0.0341,1.0045,-0.7437,-0.14,-14.8138,1000.5737,weave,55.56
927,2024702,-0.0267,0.072,0.9472,0.2362,-0.6737,-13.6587,1000.5757,weave,55.62
928,2024762,0.0016,0.0758,1.0128,-0.0962,-0.1925,-11.9963,1000.5625,weave,55.68
929,2024822,0.0124,0.0766,0.9679,0.3237,-0.0437,-9.8525,1000.5601,weave,55.74
930,2024882,-0.034,-0.0592,0.9296,-0.9275,-0.175,-7.5075,1000.5833,weave,55.8
931,2024942,0.0071,0.0093,1.0521,-2.345,1.1025,-5.2587,1000.5642,weave,55.86
932,2025002,-0.0146,-0.0313,0.985,-1.9863,0.3587,-3.3775,1000.5657,weave,55.92
933,2025062,0.0102,-0.0359,1.0243,-0.2362,0.2713,-1.4088,1000.5681,weave,55.98
934,2025122,-0.0078,-0.0735,0.9065,-1.6975,-0.2537,-0.525,1000.5789,weave,56.04
935,2025182,0.0303,-0.0761,1.0228,-0.1312,0.2188,1.7062,1000.5623,weave,56.1
936,2025242,0.0198,-0.04,1.0909,-0.6125,1.7587,3.7713,1000.5679,weave,56.16
937,2025302,0.009,-0.1257,0.9359,-0.7788,-1.5575,5.3637,1000.5706,weave,56.22
938,2025362,0.0329,-0.1135,0.9291,0.2887,-1.1375,8.4963,1000.5715,weave,56.28
939,2025422,0.0176,-0.0908,0.9226,-0.7,-0.3587,10.0712,1000.574,weave,56.34
940,2025482,-0.0063,-0.1273,0.9101,0.3063,-0.7525,11.7425,1000.5615,weave,56.4
941,2025542,0.0569,-0.114,1.0968,0.2188,0.1925,12.8363,1000.5623,weave,56.46
942,2025602,0.0429,-0.1449,1.0009,0.6388,-0.49,13.3875,1000.5684,weave,56.52
943,2025662,0.0193,-0.1564,0.9284,0.3938,-0.2362,14.77,1000.5527,weave,56.58
944,2025722,0.0325,-0.1493,1.0053,-0.5688,-0.7,15.9513,1000.5562,weave,56.64
945,2025782,0.0283,-0.1718,1.0538,-0.0437,-0.5688,17.0888,1000.5652,weave,56.7
946,2025842,0.0312,-0.1003,1.0446,-1.0412,0.1838,17.745,1000.5762,weave,56.76
947,2025902,0.0185,-0.1349,0.9275,-0.63,0.2713,18.2,1000.5667,weave,56.82
948,2025962,-0.0237,-0.2603,0.9684,-1.2337,0.7,18.7075,1000.5522,weave,56.88
949,2026022,0.0138,-0.1793,0.9412,0.8313,-0.1838,19.3725,1000.5574,weave,56.94
950,2026082,0.0913,-0.1728,1.0806,0.3938,0.7788,20.02,1000.5627,weave,57.0
951,2026142,0.0278,-0.1989,1.0443,0.9712,-1.3038,20.4837,1000.5576,weave,57.06
952,2026202,0.0349,-0.1344,1.0199,0.665,0.28,20.5975,1000.5576,weave,57.12
953,2026262,0.0221,-0.1532,1.0289,0.7088,1.3038,20.7812,1000.5591,weave,57.18
954,2026322,0.0303,-0.0905,1.0201,-0.105,-1.3825,21.07,1000.5464,weave,57.24
955,2026382,0.0245,-0.1667,0.9675,-0.2362,-0.0437,21.3762,1000.5547,weave,57.3
956,2026442,-0.0146,-0.1584,0.9689,1.1988,-0.875,21.5163,1000.5579,weave,57.36
957,2026502,0.057,-0.1564,1.0004,-0.4988,-0.3762,21.5338,1000.5518,weave,57.42
958,2026562,0.0276,-0.1527,0.9948,-0.3063,0.0262,21.6475,1000.5498,weave,57.48
959,2026622,-0.0005,-0.1405,0.9609,0.8838,0.0962,21.595,1000.5515,weave,57.54
960,2026682,0.0412,-0.0823,0.9675,0.8225,-0.6737,21.35,1000.5554,weave,57.6
961,2026742,0.0405,-0.1853,0.9089,-0.4812,-0.1575,21.6038,1000.5579,weave,57.66
962,2026802,-0.0002,-0.164,1.027,0.1925,0.28,21.56,1000.5432,weave,57.72
963,2026862,-0.0165,-0.1183,0.9543,0.2362,0.4375,21.1575,1000.542,weave,57.78
964,2026922,0.1047,-0.1278,1.0924,1.0588,-1.0237,21.4463,1000.5535,weave,57.84
965,2026982,0.0401,-0.0642,0.9349,-1.9863,-0.7525,20.5275,1000.5461,weave,57.9
966,2027042,0.0174,-0.1342,1.0095,0.1575,0.1225,20.9387,1000.5391,weave,57.96
967,2027102,0.0305,-0.1938,1.0909,1.1463,0.6913,20.2825,1000.5261,weave,58.02
968,2027162,0.0207,-0.1408,0.9601,0.3587,-0.4462,19.4513,1000.5403,weave,58.08
969,2027222,0.0284,-0.1362,1.0538,0.665,0.3587,20.3,1000.5374,weave,58.14
970,2027282,-0.0079,-0.1374,0.9509,2.0213,-0.945,19.915,1000.5295,weave,58.2
971,2027342,0.0278,-0.1693,0.9818,1.4963,-0.07,20.02,1000.541,weave,58.26
972,2027402,0.0046,-0.0761,1.0233,0.455,0.3237,19.4425,1000.5381,weave,58.32
973,2027462,-0.0012,-0.0832,1.059,0.4288,0.5863,19.0312,1000.5234,weave,58.38
974,2027522,-0.0173,-0.0716,0.9828,1.26,1.3475,18.865,1000.5298,weave,58.44
975,2027582,0.0239,-0.0678,0.9501,-0.175,0.455,18.2612,1000.5281,weave,58.5
976,2027642,0.0653,-0.1347,1.0232,-1.5488,0.1138,18.0863,1000.5239,weave,58.56
977,2027702,0.0168,-0.1342,1.0194,0.0962,0.2625,17.92,1000.5183,weave,58.62
978,2027762,-0.0276,-0.1428,0.947,0.6475,-1.2075,16.7475,1000.5129,weave,58.68
979,2027822,-0.0307,-0.1657,0.9577,3.325,0.63,16.3275,1000.5273,weave,58.74
980,2027882,-0.0153,-0.0309,0.9928,2.555,0.0,15.365,1000.5159,weave,58.8
981,2027942,0.0188,-0.0383,1.037,1.7237,-0.665,15.2163,1000.5168,weave,58.86
982,2028002,-0.0285,-0.0374,0.978,1.4175,0.1138,13.6938,1000.5278,weave,58.92
983,2028062,-0.002,-0.0678,0.9941,1.8813,-0.5337,12.6088,1000.5222,weave,58.98
984,2028122,0.022,0.0044,1.0907,1.9775,-0.1925,11.62,1000.5205,weave,59.04
985,2028182,-0.031,-0.0325,0.9941,1.5312,0.1575,10.255,1000.5312,weave,59.1
986,2028242,0.0206,-0.0179,0.9921,2.765,1.26,8.9688,1000.5337,weave,59.16
987,2028302,0.0374,0.0718,1.1071,1.0938,2.59,7.7613,1000.5305,weave,59.22
988,2028362,0.0554,0.0431,1.107,1.1375,-0.56,6.2213,1000.5278,weave,59.28
989,2028422,0.0229,0.0583,1.0116,2.0387,0.2537,5.3113,1000.5349,weave,59.34
990,2028482,-0.0126,0.0495,0.9209,0.9187,0.6388,3.5,1000.5347,weave,59.4
991,2028542,-0.0131,0.0229,0.9491,1.2162,1.4525,2.1263,1000.5515,weave,59.46
992,2028602,0.0356,0.0822,1.0843,0.4988,0.455,1.1812,1000.5444,weave,59.52
993,2028662,-0.0073,0.0759,0.9511,0.9625,-0.1838,-0.1488,1000.5315,weave,59.58
994,2028722,0.0205,0.1128,1.0006,0.49,0.525,-1.2775,1000.5439,weave,59.64
995,2028782,0.0168,0.1086,1.0156,0.4725,-0.0088,-3.0275,1000.5408,weave,59.7
996,2028842,0.0149,0.1164,0.8907,0.1312,0.8925,-3.7975,1000.5361,weave,59.76
997,2028902,0.0546,0.1279,1.0438,1.5137,-0.8487,-5.6438,1000.5498,weave,59.82
998,2028962,0.0282,0.1986,0.9392,0.4812,-0.315,-7.385,1000.5291,weave,59.88
999,2029022,0.0105,0.1178,0.9978,1.1988,0.35,-8.0063,1000.5342,weave,59.94
1000,2029082,0.0503,0.0817,0.9533,0.0875,0.5163,-9.66,1000.5366,weave,60.0
1001,2029142,0.023,0.1879,1.0307,-0.9275,-0.3413,-10.6313,1000.5327,weave,60.06
1002,2029202,0.0445,0.1862,0.9523,-0.21,-1.0675,-11.8912,1000.5332,weave,60.12
1003,2029262,0.0037,0.1901,0.9596,0.0262,-0.1925,-13.65,1000.5271,weave,60.18
1004,2029322,0.0659,0.213,1.0258,1.26,-0.1312,-14.8575,1000.531,weave,60.24
1005,2029382,0.0809,0.2175,0.9947,0.1925,-1.26,-15.925,1000.5222,weave,60.3
1006,2029442,0.0775,0.192,1.0382,0.805,-0.7437,-17.0187,1000.5098,weave,60.36
1007,2029502,0.0031,0.2443,0.9575,0.9013,-0.3938,-17.64,1000.5139,weave,60.42
1008,2029562,0.032,0.2243,0.9731,0.4025,-2.345,-18.6987,1000.5237,weave,60.48
1009,2029622,0.0766,0.2527,1.0612,-0.3762,-0.7875,-19.04,1000.5032,weave,60.54
1010,2029682,0.0129,0.2211,1.0404,0.5337,0.7875,-19.1712,1000.4995,weave,60.6
1011,2029742,0.0546,0.164,0.9631,-1.2775,-3.115,-20.0725,1000.5134,weave,60.66
1012,2029802,0.0734,0.217,1.077,0.2275,1.4,-20.0637,1000.5078,weave,60.72
1013,2029862,0.0727,0.1954,1.0782,-0.21,-1.54,-19.7925,1000.4944,weave,60.78
1014,2029922,-0.0142,0.1509,0.9658,-0.2887,0.2537,-20.09,1000.4902,weave,60.84
1015,2029982,0.0039,0.1633,0.9933,1.7237,0.735,-19.9587,1000.4775,weave,60.9
1016,2030042,0.0024,0.1873,0.9567,0.525,-0.0962,-20.1513,1000.4934,weave,60.96
1017,2030102,0.0132,0.1185,0.9492,-0.1225,-1.4088,-20.125,1000.479,weave,61.02
1018,2030162,-0.0617,0.1523,0.9518,-0.245,1.2425,-20.1162,1000.4863,weave,61.08
1019,2030222,0.0166,0.2171,1.0568,0.2625,0.7175,-20.895,1000.4851,weave,61.14
1020,2030282,-0.0325,0.1654,0.9662,1.8813,0.63,-20.685,1000.4827,weave,61.2
1021,2030342,0.0204,0.2103,0.995,-0.8838,0.7437,-20.8687,1000.4736,weave,61.26
1022,2030402,0.0289,0.2223,0.9048,-0.8487,-0.6475,-21.1225,1000.4863,weave,61.32
1023,2030462,0.0701,0.1792,0.9868,0.5775,0.1663,-20.51,1000.4822,weave,61.38
1024,2030522,0.0761,0.2296,1.0582,-0.5337,0.4025,-21.1925,1000.4866,weave,61.44
1025,2030582,0.0302,0.1834,0.985,1.9075,-0.665,-21.07,1000.4775,weave,61.5
1026,2030642,0.0063,0.1638,1.0101,0.3938,0.7262,-20.1162,1000.4766,weave,61.56
1027,2030702,0.022,0.2062,0.938,-0.42,-0.6825,-20.93,1000.4761,weave,61.62
1028,2030762,0.0156,0.2154,0.9984,-0.105,-0.0262,-20.4575,1000.4768,weave,61.68
1029,2030822,0.0554,0.1809,0.9809,-0.6913,-1.19,-20.685,1000.4785,weave,61.74
1030,2030882,0.0798,0.2051,1.0228,0.4375,-2.1,-20.7987,1000.4888,weave,61.8
1031,2030942,0.0432,0.1462,0.9895,-2.3975,0.0175,-20.16,1000.4756,weave,61.86
1032,2031002,-0.0107,0.1779,0.9653,0.315,-0.21,-20.4487,1000.4866,weave,61.92
1033,2031062,0.0398,0.1523,0.9823,-0.5425,-0.9187,-20.0637,1000.4968,weave,61.98
1034,2031122,0.0054,0.14,1.0601,-0.7,-0.7788,-19.11,1000.4907,weave,62.04
1035,2031182,-0.034,0.2155,0.9808,2.8525,3.1325,-18.585,1000.4788,weave,62.1
1036,2031242,0.0141,0.1221,0.946,-1.435,-1.0237,-18.235,1000.4883,weave,62.16
1037,2031302,0.0098,0.1125,1.0502,1.155,-1.8375,-17.5525,1000.4839,weave,62.22
1038,2031362,0.0232,0.1579,0.9921,-0.2713,-0.7875,-17.0275,1000.4998,weave,62.28
1039,2031422,0.0046,0.1061,0.9865,0.5425,-0.14,-16.2838,1000.4861,weave,62.34
1040,2031482,-0.0064,0.0742,0.9768,0.525,-0.3587,-16.065,1000.5007,weave,62.4
1041,2031542,-0.0213,0.1208,0.9392,-0.245,-0.07,-15.0413,1000.4736,weave,62.46
1042,2031602,-0.0147,0.1244,1.0106,0.3063,0.6212,-14.4113,1000.4766,weave,62.52
1043,2031662,0.0331,0.1291,1.0943,0.0088,1.3388,-13.335,1000.4756,weave,62.58
1044,2031722,-0.0542,0.1203,0.8467,-1.0938,1.89,-13.02,1000.4883,weave,62.64
1045,2031782,0.0246,0.1379,0.965,0.1838,-1.085,-12.3287,1000.4868,weave,62.7
1046,2031842,0.0351,0.0668,1.0224,0.21,-0.1663,-11.095,1000.4954,weave,62.76
1047,2031902,0.0239,0.111,1.0061,-0.8925,-0.4288,-10.8062,1000.4956,weave,62.82
1048,2031962,0.02,0.0856,1.026,-0.2887,0.2013,-9.765,1000.4812,weave,62.88
1049,2032022,0.0098,0.0611,1.0048,-0.1663,-0.8925,-8.8988,1000.4968,weave,62.94
1050,2032082,0.0092,0.0492,1.058,-0.9625,-0.1138,-7.6388,1000.4922,weave,63.0
1051,2032142,-0.021,0.0805,0.9299,-1.365,0.7175,-6.3962,1000.4958,weave,63.06
1052,2032202,0.0337,0.0278,1.0019,-2.59,0.945,-5.39,1000.4941,weave,63.12
1053,2032262,-0.0046,0.0386,1.0407,-1.3825,0.7525,-3.9813,1000.488,weave,63.18
1054,2032322,0.0165,0.0124,1.0619,-1.505,0.4112,-2.8525,1000.4866,weave,63.24
1055,2032382,0.0153,-0.1142,0.9199,-3.0013,0.2887,-1.26,1000.4812,weave,63.3
1056,2032442,-0.0146,-0.0745,0.974,-1.3475,-0.56,0.105,1000.4929,weave,63.36
1057,2032502,0.0485,0.0175,1.0452,-1.0675,2.135,0.8662,1000.5066,weave,63.42
1058,2032562,-0.0207,-0.038,0.9169,0.1838,-0.6562,2.0738,1000.4971,weave,63.48
1059,2032622,0.0408,-0.0346,1.0285,0.1663,-0.0262,3.4125,1000.5095,weave,63.54
1060,2032682,0.0061,-0.0267,0.9227,-0.3587,-1.2075,4.2787,1000.5076,weave,63.6
1061,2032742,0.022,-0.0595,0.9997,-0.2362,0.8575,5.3725,1000.4983,weave,63.66
1062,2032802,0.062,-0.0366,1.0553,-0.4025,-0.315,6.0462,1000.4827,weave,63.72
1063,2032862,0.029,-0.0454,1.0038,0.7525,-0.8575,7.1137,1000.4861,weave,63.78
1064,2032922,0.049,-0.0969,0.9642,-0.2625,-1.0588,8.12,1000.5007,weave,63.84
1065,2032982,0.0481,-0.0783,0.98,-1.0237,-2.415,8.8375,1000.4944,weave,63.9
1066,2033042,0.0454,-0.0724,0.944,0.4375,-1.715,9.7475,1000.5012,weave,63.96
1067,2033102,-0.0412,-0.0883,0.9228,0.455,1.2687,10.6488,1000.5183,weave,64.02
1068,2033162,-0.0054,-0.1585,0.9016,-1.6888,-3.36,11.2963,1000.5044,weave,64.08
1069,2033222,0.024,-0.1959,0.9528,-0.5425,-2.0387,12.1187,1000.5112,weave,64.14
1070,2033282,0.0473,-0.0969,0.955,-1.2513,-0.14,12.6613,1000.5103,weave,64.2
1071,2033342,0.0705,-0.103,1.0138,0.175,-0.8575,13.335,1000.5115,weave,64.26
1072,2033402,0.0683,-0.1432,1.0673,0.0613,-0.3237,13.6938,1000.5095,weave,64.32
1073,2033462,0.0869,-0.1789,0.9229,0.8925,-2.0038,14.77,1000.5171,weave,64.38
1074,2033522,0.0513,-0.0822,1.0321,1.1287,-2.1962,16.0825,1000.521,weave,64.44
1075,2033582,0.0178,-0.1477,1.0133,0.4638,1.645,16.6075,1000.4875,weave,64.5
1076,2033642,0.143,-0.1674,0.9387,0.0525,0.5425,17.0187,1000.5088,weave,64.56
1077,2033702,0.0918,-0.1706,0.9687,-0.5863,-2.0738,18.5588,1000.5227,weave,64.62
1078,2033762,0.0527,-0.1518,0.9958,1.3475,0.0613,18.2437,1000.5093,weave,64.68
1079,2033822,0.0325,-0.1703,0.9923,0.6825,0.0875,18.6462,1000.5049,weave,64.74
1080,2033882,0.0593,-0.1432,1.0602,1.2162,-0.4025,18.76,1000.498,weave,64.8
1081,2033942,0.041,-0.161,0.9393,0.1225,-0.7,18.4363,1000.5088,weave,64.86
1082,2034002,0.0129,-0.1493,0.8988,0.4812,-0.9362,18.2875,1000.5229,weave,64.92
1083,2034062,0.0547,-0.17,0.9984,1.7938,-0.2887,17.7887,1000.5247,weave,64.98
1084,2034122,0.041,-0.1603,0.938,1.4875,-1.47,17.8062,1000.5127,weave,65.04
1085,2034182,0.0764,-0.1351,1.0407,1.1725,-1.085,18.3312,1000.5117,weave,65.1
1086,2034242,0.0637,-0.1326,1.0056,1.1025,-1.3125,17.9813,1000.5005,weave,65.16
1087,2034302,0.021,-0.1602,0.9784,1.19,-0.7,18.2525,1000.5061,weave,65.22
1088,2034362,0.0844,-0.1127,0.9645,0.1838,-0.7175,17.9463,1000.499,weave,65.28
1089,2034422,0.0212,-0.1832,0.8815,-0.2013,0.7,18.1038,1000.5188,weave,65.34
1090,2034482,0.0151,-0.1194,0.9858,-0.0875,0.4375,18.2612,1000.5068,weave,65.4
1091,2034542,0.0337,-0.1005,1.0016,-0.1488,-0.8138,18.1125,1000.5195,weave,65.46
1092,2034602,0.0278,-0.1259,0.9318,-0.4025,-1.1988,17.325,1000.5149,weave,65.52
1093,2034662,0.0639,-0.1054,1.0289,-0.1575,-0.0175,17.7625,1000.5037,weave,65.58
1094,2034722,0.0395,-0.1578,0.9828,0.7788,0.6913,17.9112,1000.5208,weave,65.64
1095,2034782,0.0569,-0.1265,1.002,-0.0175,-0.3675,17.4737,1000.502,weave,65.7
1096,2034842,0.0564,-0.133,1.0426,0.7875,0.595,17.7625,1000.4878,weave,65.76
1097,2034902,0.0183,-0.1923,0.8808,-0.1663,-0.4638,17.1588,1000.4805,weave,65.82
1098,2034962,-0.0207,-0.1335,0.9421,0.105,-0.665,17.3425,1000.479,weave,65.88
1099,2035022,0.0188,-0.1365,1.0085,0.4462,1.6975,17.0888,1000.4885,weave,65.94
1100,2035082,0.0622,-0.0852,0.9806,-0.6562,0.7175,16.9137,1000.4922,weave,66.0
1101,2035142,0.0467,-0.1017,0.9615,-0.5512,-0.8662,16.8088,1000.4829,weave,66.06
1102,2035202,0.0284,-0.1039,0.9557,0.4288,0.035,16.38,1000.4854,weave,66.12
1103,2035262,0.0153,-0.124,0.9626,0.525,-1.2687,15.8287,1000.489,weave,66.18
1104,2035322,0.0594,-0.05,1.0043,0.7437,-1.0762,15.5837,1000.5015,weave,66.24
1105,2035382,0.0542,-0.1366,0.9758,0.5425,-0.2537,15.085,1000.5044,weave,66.3
1106,2035442,0.0379,-0.0199,0.9972,1.2687,0.5688,14.3413,1000.4995,weave,66.36
1107,2035502,0.01,-0.0646,0.9539,1.4525,0.63,13.9475,1000.5024,weave,66.42
1108,2035562,0.0523,-0.0291,1.0343,1.2775,0.9275,12.8888,1000.4966,weave,66.48
1109,2035622,-0.0206,-0.0392,0.8909,0.7788,1.0063,11.8212,1000.5024,weave,66.54
1110,2035682,0.0068,-0.0705,0.9408,1.925,1.1113,10.6138,1000.4883,weave,66.6
1111,2035742,0.0371,0.011,1.0568,2.8875,1.3125,9.2312,1000.4944,weave,66.66
