.0437,0.2625,0.2537,1001.3201,smooth_accel_decel2
380522,0.0218,0.0125,0.9874,0.0525,0.2100,0.2450,1001.3201,smooth_accel_decel2
380582,0.0204,0.0048,0.9904,0.1488,0.0875,0.20,407522,-0.0485,0.0407,0.9974,0.3150,0.2275,0.2013,1001.2756,smooth_accel_decel2
407582,-0.0476,0.0310,0.9997,0.3325,0.2275,0.2887,1001.2979,smooth_accel_decel2
407642,-0.0459,0.0368,0.9895,0.0700,0.0875,0.2275,1001.2915,smooth_accel_decel2
407702,-0.0420,0.0428,0.9990,0.3150,0.3063,0.1225,1001.2913,smooth_accel_decel2
407762,-0.0422,0.0398,0.9927,0.1838,0.1838,0.0525,1001.2922,smooth_accel_decel2
407822,-0.0464,0.0395,0.9974,-0.2100,0.2362,0.1138,1001.2896,smooth_accel_decel2
407882,-0.0428,0.0420,0.9943,0.1663,0.3675,0.1663,1001.2849,smooth_accel_decel2
407942,-0.0434,0.0317,0.9987,-0.0875,0.2450,0.1750,1001.2922,smooth_accel_decel2
408002,-0.0395,0.0347,0.9939,0.4900,0.3413,0.0875,1001.2900,smooth_accel_decel2
408062,-0.0381,0.0339,0.9981,0.3675,0.3675,0.0437,1001.2854,smooth_accel_decel2
408122,-0.0432,0.0217,0.9958,0.8838,0.4550,0.1488,1001.2932,smooth_accel_decel2
408182,-0.0472,0.0412,0.9838,0.7437,0.5950,0.3938,1001.2900,smooth_accel_decel2
408242,-0.0378,0.0488,0.9950,0.4900,0.5250,0.2362,1001.2898,smooth_accel_decel2
408302,-0.0376,0.0437,0.9997,-0.1488,0.4988,0.0875,1001.2778,smooth_accel_decel2
408362,-0.0454,0.0376,0.9796,-0.0175,0.4200,-0.0088,1001.2913,smooth_accel_decel2
408422,-0.0393,0.0239,0.9960,0.0000,0.5512,-0.0437,1001.2866,smooth_accel_decel2
408482,-0.0295,0.0410,0.9921,0.0962,0.3413,0.1575,1001.2927,smooth_accel_decel2
408542,-0.0383,0.0107,0.9975,0.2800,0.0525,0.3500,1001.2905,smooth_accel_decel2
408602,-0.0312,0.0527,1.0092,0.0525,0.3150,0.2537,1001.2910,smooth_accel_decel2
408662,-0.0183,0.0565,0.9948,-0.2975,0.1838,0.2975,1001.2805,smooth_accel_decel2
408722,-0.0347,0.0335,1.0097,-0.3938,0.3237,0.2887,1001.2854,smooth_accel_decel2
408782,-0.0349,0.0325,0.9853,-0.4812,0.4375,0.1838,1001.2944,smooth_accel_decel2
408842,-0.0212,0.0151,0.9952,-0.8487,0.2013,0.1750,1001.2961,smooth_accel_decel2
408902,-0.0476,0.0412,0.9918,-0.9100,-0.1925,0.2362,1001.2917,smooth_accel_decel2
408962,-0.0390,0.0364,0.9990,-0.0613,0.2275,0.3237,1001.2800,smooth_accel_decel2
409022,-0.0485,0.0327,0.9907,-0.0262,0.3325,0.2975,1001.2820,smooth_accel_decel2
409082,-0.0529,0.0373,0.9912,-0.0088,0.5337,0.4375,1001.2969,smooth_accel_decel2
409142,-0.0700,0.0488,0.9967,-0.4288,0.3675,0.4112,1001.2930,smooth_accel_decel2
409202,-0.0786,0.0207,1.0025,-0.8313,0.5863,0.4462,1001.2878,smooth_accel_decel2
409262,-0.0898,0.0403,0.9853,-1.1463,0.6650,0.3237,1001.2871,smooth_accel_decel2
409322,-0.0983,0.0319,0.9745,-0.9187,0.4550,0.3500,1001.2893,smooth_accel_decel2
409382,-0.0974,0.0188,0.9938,-1.0588,0.4025,0.2625,1001.2769,smooth_accel_decel2
409442,-0.1188,0.0143,1.0026,-0.7000,0.6913,0.3237,1001.2864,smooth_accel_decel2
409502,-0.1276,0.0171,1.0175,1.2600,1.0325,0.2275,1001.2854,smooth_accel_decel2
409562,-0.1113,0.0154,0.9953,1.1900,0.6125,0.3413,1001.2913,smooth_accel_decel2
409622,-0.1461,0.0122,1.0028,2.1175,0.7437,-0.0262,1001.2776,smooth_accel_decel2
409682,-0.1615,0.0489,0.9837,3.0363,0.3587,-0.0875,1001.2839,smooth_accel_decel2
409742,-0.1063,0.0534,1.0260,1.6625,0.3500,0.1925,1001.2881,smooth_accel_decel2
409802,-0.1171,0.0334,1.0050,1.1200,0.0700,0.2013,1001.2756,smooth_accel_decel2
409862,-0.1593,0.0368,0.9333,0.6212,0.0175,0.1225,1001.2671,smooth_accel_decel2
409922,-0.1369,0.0373,1.0082,0.9275,0.2713,-0.1925,1001.2673,smooth_accel_decel2
409982,-0.0869,0.0632,1.0741,-0.6037,1.1550,-0.0613,1001.2649,smooth_accel_decel2
410042,-0.1509,0.0317,0.9684,0.2887,0.3150,0.0175,1001.2676,smooth_accel_decel2
410102,-0.1549,0.0603,0.9542,-0.2887,-0.2800,0.0875,1001.2637,smooth_accel_decel2
410162,-0.1207,-0.0193,0.9912,0.1663,-1.1900,0.0350,1001.2688,smooth_accel_decel2
410222,-0.0949,0.0078,0.9885,1.1200,-0.7262,0.4288,1001.2676,smooth_accel_decel2
410282,-0.1311,0.0463,1.0146,0.3587,0.1663,0.2713,1001.2646,smooth_accel_decel2
410342,-0.1945,0.0213,0.9738,0.0700,1.1638,-0.0262,1001.2646,smooth_accel_decel2
410402,-0.1268,0.0567,1.0121,0.2362,-0.6825,0.1750,1001.2537,smooth_accel_decel2
410462,-0.0922,-0.0297,0.9806,-1.0588,-0.0875,0.5775,1001.2595,smooth_accel_decel2
410522,-0.0874,0.0798,1.0958,0.0437,0.4200,0.3150,1001.2498,smooth_accel_decel2
410582,-0.1347,0.0142,1.0170,-0.3762,0.9625,0.3850,1001.2544,smooth_accel_decel2
410642,-0.1136,0.0088,0.9863,-2.9137,-0.6125,0.5950,1001.2515,smooth_accel_decel2
410702,-0.1035,-0.0173,1.0050,-1.2075,0.8225,0.2100,1001.2490,smooth_accel_decel2
410762,-0.1620,0.0242,0.9767,0.9538,0.9362,-0.5425,1001.2480,smooth_accel_decel2
410822,-0.0716,0.0090,1.0265,3.1675,0.4288,-0.4112,1001.2520,smooth_accel_decel2
410882,-0.0753,0.0221,1.0136,2.0387,-0.2362,-0.0262,1001.2493,smooth_accel_decel2
410942,-0.1274,0.0129,0.9289,1.0237,-0.7262,0.3500,1001.2302,smooth_accel_decel2
411002,-0.0883,0.0259,0.9872,0.0525,0.4900,0.4725,1001.2397,smooth_accel_decel2
411062,-0.1587,0.0730,0.9426,1.4700,-0.1400,0.0437,1001.2263,smooth_accel_decel2
411122,-0.1559,0.0403,1.0051,-0.6212,1.6625,-0.3325,1001.2244,smooth_accel_decel2
411182,-0.1515,-0.0287,0.9781,-1.8813,-0.3063,0.0525,1001.2227,smooth_accel_decel2
411242,-0.1493,-0.0666,0.8627,-1.8550,-1.7325,-0.0613,1001.2217,smooth_accel_decel2
411302,-0.1669,-0.0016,0.9870,0.0175,1.3038,-0.2450,1001.2283,smooth_accel_decel2
411362,-0.0778,0.0391,1.0992,0.0000,0.9712,0.0350,1001.2183,smooth_accel_decel2
411422,-0.0739,0.0731,1.0353,0.0088,-0.1400,0.1225,1001.2285,smooth_accel_decel2
411482,-0.1454,-0.0637,0.9875,1.1200,0.3587,0.2275,1001.2209,smooth_accel_decel2
411542,-0.1254,0.0874,0.9517,-0.5950,-0.6650,0.5512,1001.2161,smooth_accel_decel2
411602,-0.1123,0.0981,1.0149,-2.0038,-0.3150,0.4288,1001.2112,smooth_accel_decel2
411662,-0.1103,0.0666,0.9775,-0.6737,0.9712,0.6650,1001.2161,smooth_accel_decel2
411722,-0.1332,0.0789,0.9074,-0.0962,0.4462,-0.2537,1001.2000,smooth_accel_decel2
411782,-0.1293,0.0847,1.0494,1.4963,-0.6388,-0.2013,1001.1941,smooth_accel_decel2
411842,-0.2120,0.0827,0.8642,0.4812,-1.8463,-0.1838,1001.2051,smooth_accel_decel2
411902,-0.2037,0.0282,0.9548,0.6562,1.7587,0.3675,1001.1829,smooth_accel_decel2
