,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_id,segment_time_sec
48,569162,0.0029,0.2253,0.9743,1.4963,1.0938,-24.1588,1000.9568,right_turn,6.66,0,2.88
49,569222,0.0115,0.1999,0.9511,-0.5512,-3.0013,-25.2437,1000.9482,right_turn,6.72,0,2.94
50,569282,0.0232,0.2418,0.9903,-0.8838,-0.3587,-25.9438,1000.9663,right_turn,6.78,0,3.0
51,569342,0.0112,0.192,0.9855,0.1138,-1.4,-27.4312,1000.9536,right_turn,6.84,0,3.06
52,569402,0.0048,0.1991,0.9665,1.7237,-0.035,-27.8075,1000.9487,right_turn,6.9,0,3.12
53,569462,0.0104,0.1706,0.9489,-0.0262,-0.9887,-28.0438,1000.9585,right_turn,6.96,0,3.18
54,569522,-0.0637,0.2394,0.9123,1.1287,-1.8987,-28.7437,1000.9561,right_turn,7.02,0,3.24
55,569582,0.1086,0.1608,1.098,0.49,0.525,-29.3388,1000.9548,right_turn,7.08,0,3.3
56,569642,0.0303,0.2611,1.0885,0.5775,-0.2537,-29.0588,1000.9529,right_turn,7.14,0,3.36
57,569702,0.071,0.2238,1.0773,1.0675,-0.1925,-29.2775,1000.9448,right_turn,7.2,0,3.42
58,569762,-0.0222,0.2618,0.9895,1.4175,0.42,-29.33,1000.948,right_turn,7.26,0,3.48
59,569822,-0.0149,0.1812,0.9126,0.4025,2.3275,-29.96,1000.9521,right_turn,7.32,0,3.54
60,569882,-0.0203,0.1523,0.9838,-0.07,0.7788,-29.7325,1000.9419,right_turn,7.38,0,3.6
61,569942,-0.0655,0.1476,0.8893,0.0262,1.085,-29.9862,1000.9482,right_turn,7.44,0,3.66
62,570002,-0.0193,0.1947,0.915,-1.6013,0.49,-29.6275,1000.9333,right_turn,7.5,0,3.72
63,570062,0.0119,0.2123,0.9936,-1.7237,-0.0262,-30.205,1000.9517,right_turn,7.56,0,3.78
64,570122,-0.0137,0.1796,1.0026,-1.5225,1.7587,-30.835,1000.9438,right_turn,7.62,0,3.84
65,570182,0.0439,0.2,0.9709,-1.3212,0.9975,-29.8288,1000.9451,right_turn,7.68,0,3.9
66,570242,-0.0229,0.1516,0.9908,-1.3212,1.0325,-30.6338,1000.937,right_turn,7.74,0,3.96
67,570302,-0.0866,0.2159,0.9617,0.8925,-1.1287,-29.925,1000.9583,right_turn,7.8,0,4.02
68,570362,0.0788,0.0778,1.0707,0.7088,1.4963,-29.3213,1000.9377,right_turn,7.86,0,4.08
69,570422,-0.0323,0.1327,0.8987,-0.175,-3.2725,-28.42,1000.9407,right_turn,7.92,0,4.14
70,570482,-0.0449,0.1359,1.1087,1.5575,0.0,-27.7812,1000.95,right_turn,7.98,0,4.2
71,570542,-0.0439,0.1201,0.8882,0.385,-2.4237,-27.1863,1000.9487,right_turn,8.04,0,4.26
72,570602,-0.1357,0.2442,1.0401,0.7262,-1.5575,-25.445,1000.9495,right_turn,8.1,0,4.32
73,570662,-0.0871,0.2103,0.9378,-2.66,-2.0125,-24.7887,1000.9463,right_turn,8.16,0,4.38
74,570722,-0.0032,0.144,0.9902,-1.2513,-2.0213,-23.2663,1000.9517,right_turn,8.22,0,4.44
75,570782,-0.0784,0.1478,0.9177,-2.9662,-1.9075,-23.6338,1000.9324,right_turn,8.28,0,4.5
76,570842,-0.0077,0.1767,0.979,-0.8925,0.6125,-23.87,1000.9478,right_turn,8.34,0,4.56
77,570902,-0.0053,0.0867,0.8703,-0.4112,-2.8875,-23.975,1000.9333,right_turn,8.4,0,4.62
78,570962,-0.0129,0.1599,0.9955,0.7088,1.4262,-23.7475,1000.9385,right_turn,8.46,0,4.68
79,571022,-0.0637,0.1857,0.9482,1.4963,1.435,-24.2812,1000.9297,right_turn,8.52,0,4.74
80,571082,-0.03,0.1823,0.9868,0.77,2.8175,-23.6513,1000.9348,right_turn,8.58,0,4.8
81,571142,0.0022,0.1785,1.0233,-0.8313,0.77,-22.6275,1000.9385,right_turn,8.64,0,4.86
82,571202,0.0018,0.1448,1.1354,0.0175,2.8875,-23.03,1000.9438,right_turn,8.7,0,4.92
83,571262,-0.0512,0.1915,0.9719,-0.0088,0.3237,-22.435,1000.9392,right_turn,8.76,0,4.98
84,571322,-0.0669,0.1374,0.9654,-0.42,-0.91,-22.3388,1000.9409,right_turn,8.82,0,5.04
85,571382,0.0066,0.0931,0.98,1.6975,1.645,-21.735,1000.9343,right_turn,8.88,0,5.1
86,571442,-0.0327,0.1889,1.1036,0.8575,0.7262,-21.2188,1000.9453,right_turn,8.94,0,5.16
87,571502,-0.0329,0.134,0.935,0.84,-0.4025,-21.0,1000.9348,right_turn,9.0,0,5.22
88,571562,0.0476,0.1796,1.0948,0.5163,-1.7675,-20.3875,1000.9409,right_turn,9.06,0,5.28
89,571622,-0.0508,0.1362,1.0089,0.4025,-0.1138,-19.915,1000.929,right_turn,9.12,0,5.34
90,571682,-0.0605,0.1579,0.9267,-1.5312,-0.5512,-18.8213,1000.9353,right_turn,9.18,0,5.4
91,571742,-0.0434,0.0854,1.0275,-1.8463,1.3125,-17.5963,1000.9434,right_turn,9.24,0,5.46
92,571802,-0.0515,0.0145,0.9265,-2.485,-0.4812,-16.065,1000.9412,right_turn,9.3,0,5.52
93,571862,-0.021,0.0287,0.9153,-1.995,-1.7413,-14.8138,1000.9429,right_turn,9.36,0,5.58
94,571922,0.0056,0.0749,0.9699,-1.6537,0.1312,-13.6675,1000.9348,right_turn,9.42,0,5.64
95,571982,-0.0022,0.0586,0.9731,0.6913,1.4,-12.3813,1000.9355,right_turn,9.48,0,5.7
96,572042,-0.0378,0.027,0.9853,-0.3675,-0.7262,-11.6287,1000.9568,right_turn,9.54,0,5.76
97,572102,-0.0541,0.0257,1.0006,1.05,1.3388,-10.5787,1000.9402,right_turn,9.6,0,5.82
98,572162,-0.0271,0.0693,0.9777,2.0825,0.7962,-9.7563,1000.9497,right_turn,9.66,0,5.88
99,572222,-0.0895,0.0691,1.018,0.315,-0.4812,-8.61,1000.9453,right_turn,9.72,0,5.94
100,572282,-0.0905,0.0683,0.8621,-1.505,-0.8225,-7.5338,1000.9438,right_turn,9.78,0,6.0
101,572342,-0.0068,-0.0337,1.0411,0.315,-2.0387,-6.8775,1000.939,right_turn,9.84,0,6.06
102,572402,-0.0872,0.05,0.932,0.175,-0.7175,-6.0988,1000.9414,right_turn,9.9,0,6.12
103,572462,0.0282,0.0545,1.0602,-0.8925,0.21,-4.9175,1000.9348,right_turn,9.96,0,6.18
104,572522,0.0191,-0.0073,1.0644,0.4638,1.1638,-4.5413,1000.9421,right_turn,10.02,0,6.24
105,572582,-0.0819,0.0098,0.8418,0.3587,2.4675,-3.9813,1000.9377,right_turn,10.08,0,6.3
106,572642,-0.0512,-0.0259,0.9089,0.2537,0.42,-3.2287,1000.9409,right_turn,10.14,0,6.36
107,572702,-0.0512,-0.0671,1.0407,1.225,0.2625,-2.9662,1000.938,right_turn,10.2,0,6.42
108,572762,-0.0234,-0.0323,0.9463,-0.1488,-1.47,-2.4237,1000.937,right_turn,10.26,0,6.48
109,572822,0.0281,0.008,1.0118,-0.2362,-3.0975,-1.3563,1000.9346,right_turn,10.32,0,6.54
110,572882,0.0471,0.0405,1.135,0.945,1.7062,-0.5863,1000.9382,right_turn,10.38,0,6.6
111,572942,-0.0461,0.061,0.8611,0.0962,2.5463,-0.6825,1000.9409,right_turn,10.44,0,6.66
112,573002,-0.0489,-0.0539,0.8677,-0.7525,-0.5688,-0.2975,1000.9465,right_turn,10.5,0,6.72
113,573062,0.0707,-0.0014,1.1414,0.98,0.07,0.6037,1000.9409,right_turn,10.56,0,6.78
114,573122,-0.1034,-0.0669,0.8881,-0.49,0.35,1.0063,1000.949,right_turn,10.62,0,6.84
115,573542,0.0364,-0.0108,1.015,-1.0412,-1.1638,0.4025,1000.9407,right_turn,11.04,1,0.0
116,573602,0.0671,0.0946,1.0812,0.5688,-0.2275,0.2975,1000.9446,right_turn,11.1,1,0.06
117,573662,0.0627,0.0561,1.014,-1.2775,-0.0262,0.2625,1000.9392,right_turn,11.16,1,0.12
118,573722,0.0398,0.0169,1.0084,-0.3675,-0.5425,0.4112,1000.9368,right_turn,11.22,1,0.18
119,573782,0.0639,0.021,0.9999,0.3063,0.455,-0.07,1000.9309,right_turn,11.28,1,0.24
120,573842,0.0359,0.0312,0.9379,-0.14,-1.1025,0.42,1000.9285,right_turn,11.34,1,0.3
121,573902,0.0566,0.0206,1.0272,1.7938,0.6388,-0.1312,1000.9983,right_turn,11.4,1,0.36
122,573962,0.0692,-0.0215,1.0743,2.2662,2.6862,0.245,1000.9402,right_turn,11.46,1,0.42
123,574022,0.0195,0.0029,0.9518,1.6888,1.96,-0.175,1000.9385,right_turn,11.52,1,0.48
124,574082,0.0319,0.0165,1.0526,1.19,3.2725,0.0,1000.9424,right_turn,11.58,1,0.54
