timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec
1418762,0.0051,0.157,1.0241,0.9538,0.49,0.0787,1000.9463,constant_speed,0.0
1418822,-0.0361,0.1534,0.965,-1.015,-2.415,-0.175,1000.9265,constant_speed,0.06
1418882,0.0739,-0.074,1.1026,-0.6825,0.4462,0.28,1000.9285,constant_speed,0.12
1418942,-0.0722,0.1274,0.9446,0.77,-1.3475,-0.7788,1000.9229,constant_speed,0.18
1419002,0.0592,0.1181,0.9679,-1.2425,2.7387,-0.2975,1000.9089,constant_speed,0.24
1419062,-0.0596,0.0256,0.9254,-0.0437,-0.1925,-0.0613,1000.9417,constant_speed,0.3
1419122,-0.0691,-0.0093,0.7488,1.3563,-3.8937,-0.2188,1000.9255,constant_speed,0.36
1419182,0.1342,0.0915,1.1905,1.0325,-0.5863,-0.1312,1000.9219,constant_speed,0.42
1419242,0.0187,0.0345,1.0277,1.3125,1.8288,-0.1663,1000.9253,constant_speed,0.48
1419302,-0.0088,-0.0471,0.9575,-0.4288,0.14,-0.4725,1000.938,constant_speed,0.54
1419362,-0.0422,0.1037,0.9736,-2.0387,-0.1838,-0.2188,1000.9209,constant_speed,0.6
1419422,-0.0476,-0.0605,1.1405,-1.82,1.4,-0.3063,1000.9294,constant_speed,0.66
1419482,-0.0259,-0.029,0.8453,2.31,-1.8288,-0.1838,1000.9089,constant_speed,0.72
1419542,0.1395,0.165,1.1808,0.84,1.1638,-0.0437,1000.915,constant_speed,0.78
1419602,-0.0855,-0.0326,0.8921,1.3475,-2.0125,1.155,1000.9194,constant_speed,0.84
1419662,0.0525,0.0327,1.1268,2.4938,0.9712,0.5075,1000.9138,constant_speed,0.9
1419722,-0.0647,-0.0295,1.0385,2.9838,4.5588,0.3063,1000.9248,constant_speed,0.96
1419782,-0.1132,0.0124,0.3576,1.3475,-6.8337,-1.2337,1000.9187,constant_speed,1.02
1419842,0.0724,0.2045,0.9099,5.7838,-5.39,2.0563,1000.9446,constant_speed,1.08
1419902,-0.235,0.0398,0.5914,2.5287,-3.605,-1.2337,1000.9172,constant_speed,1.14
1419962,-0.0388,0.0124,1.2501,1.8725,5.5125,-0.105,1000.9028,constant_speed,1.2
1420022,0.2881,0.1587,1.2744,-1.225,7.7525,0.5688,1000.9214,constant_speed,1.26
1420082,0.1838,0.1247,1.2,-0.9538,5.4338,-0.2975,1000.9417,constant_speed,1.32
1420142,-0.0059,-0.0002,0.7319,1.1812,3.8763,0.5775,1000.9133,constant_speed,1.38
1420202,0.0093,0.1064,1.2947,0.8662,2.94,1.2075,1000.9094,constant_speed,1.44
1420262,-0.0981,0.1215,0.7523,-1.3737,-0.6388,-0.4988,1000.9268,constant_speed,1.5
1420322,0.1615,0.0966,1.1815,-4.5938,-8.3912,1.0063,1000.9297,constant_speed,1.56
1420382,0.0593,0.0617,0.9892,6.335,-3.8588,0.0613,1000.8894,constant_speed,1.62
1420442,-0.2647,0.0273,0.9756,1.1375,17.78,-1.1375,1000.9189,constant_speed,1.68
1420502,-0.0556,0.0716,0.905,3.5963,0.665,-0.63,1000.9229,constant_speed,1.74
1420562,-0.2487,0.1854,0.8901,-1.5312,0.3938,-1.855,1000.9143,constant_speed,1.8
1420622,-0.0944,-0.111,1.0575,3.5612,2.835,-1.1812,1000.8899,constant_speed,1.86
1420682,0.1059,-0.0049,0.9979,0.0787,-5.0925,-1.9863,1000.9324,constant_speed,1.92
1420742,0.02,0.0893,0.9001,-1.4438,0.3413,-0.5863,1000.9268,constant_speed,1.98
1420802,0.0329,0.0097,0.9861,2.5463,-2.275,0.0175,1000.927,constant_speed,2.04
1420862,-0.0607,0.0874,1.0238,0.5337,2.5725,-0.6125,1000.9231,constant_speed,2.1
1420922,0.2148,0.1193,1.3516,-2.17,2.9925,0.35,1000.9419,constant_speed,2.16
1420982,0.001,0.0762,0.9404,0.7788,-1.9863,-0.6737,1000.9309,constant_speed,2.22
1421042,0.1379,0.2547,1.0552,-7.2888,0.9625,1.1375,1000.9189,constant_speed,2.28
1421102,0.0663,0.0535,1.0741,1.8813,2.5287,0.035,1000.9031,constant_speed,2.34
1421162,0.0679,0.2045,1.0936,0.805,3.5787,0.0,1000.8938,constant_speed,2.4
1421222,0.0912,-0.0239,1.2444,-0.5163,3.535,-0.2362,1000.8877,constant_speed,2.46
1421282,0.0022,0.0654,1.0124,5.1712,-0.0787,0.3762,1000.9097,constant_speed,2.52
1421342,0.0967,0.1539,1.0321,-0.6475,-4.655,0.4725,1000.9292,constant_speed,2.58
1421402,-0.0209,0.0371,0.8877,-2.835,-0.2013,0.5163,1000.9209,constant_speed,2.64
1421462,0.0062,0.0259,0.9501,-3.64,2.0825,-0.525,1000.9028,constant_speed,2.7
1421522,0.0654,0.0171,1.0378,0.595,4.235,0.0437,1000.9204,constant_speed,2.76
1421582,0.0975,0.0329,1.0896,-4.0163,2.7912,-0.1312,1000.9436,constant_speed,2.82
1421642,0.1024,0.1593,1.0841,-4.795,1.015,1.0063,1000.9514,constant_speed,2.88
1421702,-0.0034,0.0874,1.0048,-2.1788,0.1138,0.4112,1000.9363,constant_speed,2.94
1421762,0.0134,-0.082,0.9697,-3.57,-0.175,-0.3413,1000.9075,constant_speed,3.0
1421822,0.0037,0.0983,0.9076,-3.4475,-0.7175,0.1663,1000.9172,constant_speed,3.06
1421882,-0.0339,-0.0623,0.8633,-5.1188,-0.7962,0.0088,1000.9463,constant_speed,3.12
1421942,-0.0043,0.05,0.944,-0.4638,0.4812,0.2362,1000.9434,constant_speed,3.18
1422002,0.0447,0.0598,1.0973,-2.03,-0.4812,-0.21,1000.929,constant_speed,3.24
1422062,0.0534,0.0251,1.0553,-1.3825,-0.5337,0.3938,1000.8972,constant_speed,3.3
1422122,0.006,-0.0886,0.9692,-0.9975,0.0,-0.07,1000.8923,constant_speed,3.36
1422182,0.0453,0.013,0.9738,-3.7013,-0.49,0.1575,1000.8804,constant_speed,3.42
1422242,-0.0488,0.0263,0.9221,1.05,-1.2337,0.7088,1000.8726,constant_speed,3.48
1422302,0.0493,0.0722,0.9021,0.2188,-0.0437,-0.1225,1000.8723,constant_speed,3.54
1422362,-0.0283,0.0359,0.9507,-2.065,0.315,0.35,1000.8828,constant_speed,3.6
1422422,0.0459,0.0246,0.9916,1.435,0.0613,0.0437,1000.8743,constant_speed,3.66
1422482,0.0761,-0.0376,0.9992,-2.7125,-0.3063,0.6825,1000.8999,constant_speed,3.72
1422542,0.0353,0.1488,0.9604,-2.7213,-2.3537,0.875,1000.8606,constant_speed,3.78
1422602,0.0966,0.0491,1.0651,0.4375,-0.805,0.2362,1000.8945,constant_speed,3.84
1422662,-0.1291,-0.0425,0.6184,0.1312,-1.26,0.0962,1000.8875,constant_speed,3.9
1422722,0.0535,-0.0922,0.8137,-2.8525,4.5413,-1.8375,1000.8848,constant_speed,3.96
1422782,-0.1795,-0.2371,0.8217,1.2162,7.9275,0.8225,1000.8894,constant_speed,4.02
1422842,0.0165,-0.0354,0.7667,-1.8375,-10.5,0.4812,1000.8721,constant_speed,4.08
1422902,-0.1584,-0.1035,0.9211,6.1687,-7.175,0.4725,1000.8901,constant_speed,4.14
1422962,-0.0168,-0.3035,0.8487,4.55,-2.485,-0.2188,1000.8896,constant_speed,4.2
1423022,0.0385,0.2589,0.8394,2.4413,3.5087,-0.21,1000.8877,constant_speed,4.26
1423082,0.0986,0.0681,1.2941,-2.4237,7.4725,-0.2537,1000.8665,constant_speed,4.32
1423142,0.0466,-0.0156,1.0521,-0.3413,1.26,0.5337,1000.8979,constant_speed,4.38
1423202,-0.08,-0.2403,1.1558,-0.9625,3.3775,-0.7525,1000.9041,constant_speed,4.44
1423262,-0.1371,-0.1056,0.7656,3.255,-2.3363,-0.1925,1000.8867,constant_speed,4.5
1423322,0.0045,0.1591,1.0138,0.6037,-3.115,0.0437,1000.8767,constant_speed,4.56
1423382,0.0151,-0.0517,1.0382,1.7587,-3.3863,0.0088,1000.9014,constant_speed,4.62
1423442,-0.0304,0.0032,0.9711,3.5438,5.6962,-0.4725,1000.8826,constant_speed,4.68
1423502,-0.0281,0.0551,0.8847,3.9288,-3.8675,0.2975,1000.8875,constant_speed,4.74
1423562,-0.0348,0.0239,0.9548,-0.3063,0.35,-0.035,1000.8918,constant_speed,4.8
1423622,0.1101,0.1759,1.094,-0.9887,1.05,0.455,1000.8904,constant_speed,4.86
1423682,-0.0129,0.0505,1.0392,-1.6275,4.1737,0.0,1000.9067,constant_speed,4.92
1423742,0.0151,0.0171,0.8232,1.435,-4.375,-0.0525,1000.8989,constant_speed,4.98
1423802,0.1228,0.1684,1.1356,-0.9975,4.2962,-0.6037,1000.907,constant_speed,5.04
1423862,-0.03,-0.1391,1.0606,-0.5337,2.975,-0.5337,1000.9053,constant_speed,5.1
1423922,0.1208,0.1062,0.967,-1.7413,-3.955,-0.1838,1000.8809,constant_speed,5.16
1423982,-0.0742,-0.049,0.6931,0.0613,-5.285,0.1838,1000.9045,constant_speed,5.22
1424042,0.0332,0.1586,1.0443,1.3737,1.6013,-1.19,1000.9121,constant_speed,5.28
1424102,0.0249,-0.1448,0.9008,-2.6337,-0.525,-0.1575,1000.8931,constant_speed,5.34
1424162,-0.0044,0.0658,0.9179,-3.4913,-0.9362,0.5863,1000.8938,constant_speed,5.4
1424222,0.0173,0.1222,0.881,4.5325,0.7437,0.4375,1000.8906,constant_speed,5.46
1424282,-0.0949,-0.1737,1.0798,2.17,7.4637,-0.6212,1000.8843,constant_speed,5.52
1424342,0.0166,0.0329,0.8716,5.5125,-6.0462,1.6712,1000.8948,constant_speed,5.58
1424402,0.1731,0.1669,1.3564,0.0875,1.3737,0.7788,1000.9033,constant_speed,5.64
1424462,-0.1118,0.0042,0.6648,5.1625,-4.0425,0.3587,1000.8953,constant_speed,5.7
1424522,0.0551,-0.0234,1.0773,0.5425,1.0412,-0.5425,1000.8704,constant_speed,5.76
1424582,0.0242,-0.0032,0.9035,1.2687,1.6712,-0.4112,1000.8616,constant_speed,5.82
1424642,0.0016,-0.0498,0.8843,-0.315,2.1437,-0.0787,1000.873,constant_speed,5.88
1424702,0.0941,0.0876,1.1944,2.3625,1.9075,0.3938,1000.8779,constant_speed,5.94
1424762,-0.002,0.0417,1.0729,-0.0613,2.555,0.1225,1000.8696,constant_speed,6.0
1424822,-0.0234,0.1814,0.9736,-2.6775,1.155,-0.0875,1000.8674,constant_speed,6.06
1424882,-0.0206,-0.1138,1.0399,-2.0125,-1.05,0.175,1000.8757,constant_speed,6.12
1424942,0.138,0.0605,1.1506,0.7,-0.5512,0.2625,1000.8848,constant_speed,6.18
1425002,-0.0315,-0.0368,0.9323,-0.6388,-1.1725,0.4725,1000.874,constant_speed,6.24
1425062,-0.013,-0.0337,1.0591,3.4213,-6.545,0.8575,1000.8765,constant_speed,6.3
1425122,-0.1752,-0.1252,0.4131,-5.11,-9.4062,0.5775,1000.8625,constant_speed,6.36
1425182,-0.0193,-0.0736,0.7789,4.8212,-1.5488,1.3388,1000.8748,constant_speed,6.42
1425242,0.0739,0.2604,1.1565,4.2613,0.665,0.1838,1000.8621,constant_speed,6.48
1425302,0.1876,0.0557,1.1075,-1.5137,3.08,-0.035,1000.8813,constant_speed,6.54
1425362,0.1291,-0.0298,1.0796,2.3187,11.0075,0.175,1000.8625,constant_speed,6.6
1425422,0.0368,0.0892,1.2417,-4.2875,10.4563,1.785,1000.8984,constant_speed,6.66
1425482,-0.0389,0.0239,0.9676,-2.4588,6.2125,0.4725,1000.887,constant_speed,6.72
1425542,-0.0745,-0.0725,0.8272,-4.4275,-1.1287,-0.1575,1000.8755,constant_speed,6.78
1425602,0.1395,0.1362,0.8508,-6.6325,-9.9925,0.245,1000.8833,constant_speed,6.84
1425662,-0.012,0.003,0.9482,-0.2625,-5.3463,0.8138,1000.8782,constant_speed,6.9
1425722,0.0171,0.0498,1.029,-0.8838,-0.7262,0.4638,1000.8657,constant_speed,6.96
1425782,0.0525,0.1593,1.0446,1.8375,-2.3888,0.7,1000.8921,constant_speed,7.02
1425842,0.0358,0.0591,0.8899,3.43,-1.1113,0.5512,1000.8884,constant_speed,7.08
1425902,0.1161,0.0729,1.191,2.87,-0.3675,-0.2362,1000.8804,constant_speed,7.14
1425962,0.1427,-0.008,1.2227,3.8937,3.43,-0.665,1000.9187,constant_speed,7.2
1426022,0.0711,0.2037,1.1095,2.4062,4.9612,-0.6388,1000.8804,constant_speed,7.26
1426082,-0.0684,-0.0205,0.8677,-0.7088,-1.5137,0.7788,1000.8767,constant_speed,7.32
1426142,0.0056,0.0119,1.082,3.2025,0.0962,0.1138,1000.896,constant_speed,7.38
1426202,0.1039,0.1867,1.1326,3.5963,-2.8087,0.6212,1000.8857,constant_speed,7.44
1426262,-0.0639,-0.2428,0.9667,0.8838,-0.6475,-1.1375,1000.8979,constant_speed,7.5
1426322,0.0776,0.1049,1.101,2.7037,-3.2113,0.4638,1000.8726,constant_speed,7.56
1426382,0.0105,0.1198,1.0804,4.725,4.2787,1.0762,1000.8884,constant_speed,7.62
1426442,0.0449,0.204,1.0706,3.57,-0.84,-0.7875,1000.8901,constant_speed,7.68
1426502,0.0228,0.0105,1.0179,1.1287,-2.3363,1.1113,1000.886,constant_speed,7.74
1426562,0.0991,0.274,1.0551,4.8387,-5.635,0.2362,1000.8892,constant_speed,7.8
1426622,0.2361,0.0212,1.168,-0.035,-1.505,0.21,1000.9041,constant_speed,7.86
1426682,0.0331,0.1969,1.0252,9.4675,-2.17,0.14,1000.9114,constant_speed,7.92
1426742,0.0983,0.0418,1.036,-2.0038,-1.7675,-0.8487,1000.9114,constant_speed,7.98
1426802,0.0461,0.0506,0.8337,1.8987,-1.8463,0.9013,1000.9329,constant_speed,8.04
1426862,-0.1091,-0.0063,0.9638,-2.4413,2.52,0.0875,1000.9421,constant_speed,8.1
1426922,-0.073,-0.0468,0.945,-9.275,2.4062,-0.385,1000.9114,constant_speed,8.16
1426982,0.1243,0.0572,0.9847,-3.4037,-2.0563,0.1225,1000.9277,constant_speed,8.22
1427042,0.0773,0.1542,1.0341,-4.8125,3.955,0.595,1000.9307,constant_speed,8.28
1427102,0.1557,0.0481,1.5318,6.4138,0.455,-0.7088,1000.9194,constant_speed,8.34
1427162,0.0261,-0.0837,0.7454,-0.0962,-3.2462,0.77,1000.9287,constant_speed,8.4
1427222,0.0307,0.1169,0.9082,-0.2625,3.6837,-0.2625,1000.9199,constant_speed,8.46
1427282,-0.0337,0.0171,1.0673,-4.8212,1.7413,-0.4988,1000.9038,constant_speed,8.52
1427342,-0.2045,-0.2726,0.7459,1.1638,1.1725,-0.5688,1000.939,constant_speed,8.58
1427402,-0.0512,-0.052,0.7893,-2.3888,-6.0287,-0.3325,1000.9175,constant_speed,8.64
1427462,0.0417,-0.0486,1.0702,-3.43,-3.15,0.3325,1000.8958,constant_speed,8.7
1427522,0.0259,0.1193,1.0524,1.1375,-1.26,0.525,1000.8994,constant_speed,8.76
1427582,0.1771,0.1023,1.2071,-0.175,0.5512,-1.1375,1000.9009,constant_speed,8.82
1427642,0.0109,0.0185,0.8103,-1.155,-4.1125,0.455,1000.9275,constant_speed,8.88
1427702,0.1,0.1171,1.1082,2.555,-0.7788,-0.1225,1000.9089,constant_speed,8.94
1427762,0.042,-0.0081,1.036,-2.1088,1.0237,-0.63,1000.9158,constant_speed,9.0
1427822,0.2076,0.1036,1.2744,3.5525,4.1038,0.5075,1000.8896,constant_speed,9.06
1427882,0.112,0.1075,1.0099,1.5575,-0.2625,-0.2188,1000.8835,constant_speed,9.12
1427942,0.222,0.0849,1.2556,0.4812,3.3863,0.1925,1000.9067,constant_speed,9.18
1428002,0.002,-0.1984,0.8957,-2.0563,-0.3413,0.5688,1000.9043,constant_speed,9.24
1428062,0.012,0.0619,0.9963,-1.5137,-2.2662,0.4812,1000.9185,constant_speed,9.3
1428122,-0.0542,-0.068,0.8208,0.0262,0.4288,0.6037,1000.8877,constant_speed,9.36
1428182,0.055,-0.094,0.8161,-4.4625,-6.23,0.4812,1000.9067,constant_speed,9.42
1428242,0.1667,0.12,1.2781,1.0325,1.8375,0.5863,1000.8757,constant_speed,9.48
1428302,0.0676,-0.0179,1.0876,-1.085,1.9162,0.4025,1000.8777,constant_speed,9.54
1428362,0.0262,0.095,0.8789,-0.4112,1.1375,-0.2013,1000.886,constant_speed,9.6
1428422,0.1144,-0.0342,0.9402,0.1488,-1.6712,0.2975,1000.875,constant_speed,9.66
1428482,0.0284,-0.0553,0.8156,-4.27,-2.45,0.3675,1000.9014,constant_speed,9.72
1428542,-0.0833,-0.0537,0.7527,-4.6287,-0.6125,1.0325,1000.8752,constant_speed,9.78
1428602,-0.0314,0.0991,0.8455,-0.3675,-1.2425,-0.28,1000.9229,constant_speed,9.84
1428662,0.0808,0.0175,0.9879,-0.8138,-0.3938,0.4638,1000.9192,constant_speed,9.9
1428722,0.0395,0.0795,1.1539,-0.175,-1.2687,0.4112,1000.9102,constant_speed,9.96
1428782,-0.1337,-0.1606,0.8535,-0.9538,3.5,-0.77,1000.8933,constant_speed,10.02
1428842,-0.0468,-0.0185,0.9138,-0.6913,-3.2638,-0.1663,1000.907,constant_speed,10.08
1428902,0.1293,-0.0259,1.1412,0.9013,1.8813,-0.0262,1000.9048,constant_speed,10.14
1428962,-0.1205,-0.093,0.6237,-3.6837,1.6363,0.3325,1000.8889,constant_speed,10.2
1429022,0.014,-0.0013,0.9392,0.6475,0.0088,0.0,1000.8928,constant_speed,10.26
1429082,0.032,-0.164,0.9079,-1.4,1.96,-0.4288,1000.8911,constant_speed,10.32
1429142,0.0778,0.0934,1.0214,1.1287,-0.3413,-0.0088,1000.8904,constant_speed,10.38
1429202,0.0298,0.0,1.0216,-0.7875,-0.35,0.035,1000.8843,constant_speed,10.44
1429262,-0.0742,-0.104,0.816,-1.365,-1.5662,0.1488,1000.8911,constant_speed,10.5
1429322,0.0101,0.0325,0.9475,4.3925,-1.0938,0.1838,1000.8909,constant_speed,10.56
1429382,-0.0288,0.1089,1.033,1.6537,-3.5175,0.91,1000.9187,constant_speed,10.62
1429442,0.0425,0.0161,1.0451,3.0275,0.84,0.3762,1000.886,constant_speed,10.68
1429502,-0.04,-0.0776,0.8769,-4.585,2.1437,0.0,1000.8992,constant_speed,10.74
1429562,0.0852,0.0022,1.139,0.4112,0.9538,0.2975,1000.8882,constant_speed,10.8
1429622,-0.0354,0.1128,1.0577,1.3475,0.0875,-0.2713,1000.8892,constant_speed,10.86
1429682,0.0043,0.0117,1.0011,-0.2013,0.9187,-0.5863,1000.8953,constant_speed,10.92
1429742,-0.0027,-0.0581,0.9267,-1.6712,3.1412,0.0437,1000.895,constant_speed,10.98
1429802,0.0129,0.0889,1.0382,2.1788,-1.05,0.245,1000.8816,constant_speed,11.04
1429862,-0.0113,-0.0058,0.9532,0.1838,-4.5763,-0.105,1000.8916,constant_speed,11.1
1429922,0.021,-0.0154,0.9311,1.925,0.1575,0.0613,1000.8979,constant_speed,11.16
1429982,0.0095,0.0315,0.9256,4.4887,-0.8487,0.0787,1000.8877,constant_speed,11.22
1430042,0.0095,-0.0512,0.9206,1.4963,1.365,-0.0262,1000.8965,constant_speed,11.28
1430102,-0.0386,0.0876,0.8571,0.9887,-0.3325,0.1663,1000.8977,constant_speed,11.34
1430162,0.0457,-0.0925,1.1237,3.2812,1.645,0.1838,1000.9155,constant_speed,11.4
1430222,0.0136,0.0221,1.1326,2.38,2.5725,0.3063,1000.9099,constant_speed,11.46
1430282,-0.0978,0.0101,0.802,1.1375,1.1287,0.2975,1000.9187,constant_speed,11.52
1430342,-0.0593,-0.1203,0.8701,1.75,-0.9362,0.0175,1000.9207,constant_speed,11.58
1430402,0.0436,0.0537,0.9861,2.5463,-1.3913,0.5163,1000.9175,constant_speed,11.64
1430462,-0.0143,0.0188,1.0074,1.54,-0.3063,0.1663,1000.9106,constant_speed,11.7
1430522,-0.01,-0.0366,0.9399,2.3275,1.015,-0.2975,1000.9109,constant_speed,11.76
1430582,-0.0066,0.0418,0.9232,0.91,-0.035,0.3413,1000.9126,constant_speed,11.82
1430642,-0.0351,0.0149,0.9367,1.89,0.7525,0.3413,1000.9021,constant_speed,11.88
1430702,0.0014,-0.0122,1.0365,0.0262,-1.05,0.4025,1000.9255,constant_speed,11.94
1430762,-0.0527,-0.0461,0.9616,0.7613,-0.315,0.0962,1000.9163,constant_speed,12.0
1430822,0.0756,0.0241,1.1083,0.9362,-1.505,0.035,1000.9338,constant_speed,12.06
1430882,0.0791,0.0689,1.0019,-1.2337,-0.1663,0.2188,1000.9316,constant_speed,12.12
1430942,-0.0081,-0.0041,0.9348,0.735,1.3737,0.0787,1000.9233,constant_speed,12.18
1431002,0.08,0.0752,1.0968,2.7912,-2.6775,0.1838,1000.925,constant_speed,12.24
1431062,0.045,0.0337,1.011,4.4975,-1.1725,0.0437,1000.9392,constant_speed,12.3
1431122,-0.0223,0.1,0.8765,-1.1725,-2.2925,0.385,1000.9265,constant_speed,12.36
1431182,-0.0137,-0.0334,0.9272,0.91,0.1925,0.3938,1000.915,constant_speed,12.42
1431242,0.0034,0.055,0.9389,2.3363,-2.135,0.2713,1000.9297,constant_speed,12.48
1431302,0.0417,0.0163,1.0941,0.4812,1.6537,-0.0962,1000.9509,constant_speed,12.54
1431362,0.0614,-0.0412,0.9785,-1.6712,0.3762,0.0962,1000.96,constant_speed,12.6
1431422,0.128,0.0287,1.1148,1.5662,0.0262,0.4288,1000.9507,constant_speed,12.66
1431482,0.0203,0.0954,0.9013,2.555,-0.0175,0.6125,1000.9529,constant_speed,12.72
1431542,-0.0325,-0.0132,0.8869,-1.7675,0.7437,0.5688,1000.9475,constant_speed,12.78
1431602,0.0224,0.0032,1.0224,0.945,-0.455,0.63,1000.9548,constant_speed,12.84
1431662,0.1398,0.0312,1.1895,1.1025,1.5662,0.3237,1000.9324,constant_speed,12.9
1431722,0.0022,0.0983,1.002,-1.8987,1.6537,-0.0262,1000.9443,constant_speed,12.96
1431782,0.0032,-0.0434,0.987,1.12,-0.105,0.4375,1000.9446,constant_speed,13.02
1431842,0.011,0.0461,0.9623,-1.47,-0.5688,-0.0787,1000.9426,constant_speed,13.08
1431902,-0.0202,0.1044,0.9008,-0.7613,1.3913,0.5425,1000.9631,constant_speed,13.14
1431962,0.0293,0.1625,0.9503,2.2662,1.2862,0.1663,1000.9587,constant_speed,13.2
1432022,0.1222,0.07,1.1206,-1.33,1.89,0.385,1000.9331,constant_speed,13.26
1432082,0.0681,0.1149,1.0402,0.7262,-1.4175,0.5075,1000.9478,constant_speed,13.32
1432142,0.0488,0.0598,1.0526,-0.1575,-0.9187,1.085,1000.949,constant_speed,13.38
1432202,0.0185,-0.1032,0.9021,-0.4025,-0.665,0.455,1000.9697,constant_speed,13.44
1432262,0.0331,0.1562,1.0858,0.945,2.6688,0.5163,1000.9612,constant_speed,13.5
1432322,-0.0184,0.0349,0.9177,-1.1025,0.4462,0.07,1000.9712,constant_speed,13.56
1432382,0.0167,-0.0344,0.9138,-0.6825,0.7088,-0.2537,1000.9678,constant_speed,13.62
1432442,0.1327,0.0565,1.0368,2.66,0.7613,0.5425,1000.9734,constant_speed,13.68
1432502,0.0549,0.0268,1.1361,0.7613,0.3675,0.595,1000.9619,constant_speed,13.74
1432562,-0.0278,-0.0544,0.8441,0.4462,-1.6363,0.2188,1000.9614,constant_speed,13.8
1432622,0.0742,0.0104,1.1317,-2.205,1.575,0.8313,1000.9539,constant_speed,13.86
1432682,-0.0731,0.0374,1.0258,-1.8025,3.8325,0.3063,1000.9707,constant_speed,13.92
1432742,0.0827,0.0247,1.1493,-1.4,4.0862,-0.315,1000.9534,constant_speed,13.98
1432802,-0.0566,-0.0745,0.8474,-3.8063,1.96,0.3325,1000.957,constant_speed,14.04
1432862,0.0366,-0.0644,1.1151,-1.085,1.5925,0.385,1000.9539,constant_speed,14.1
1432922,-0.061,-0.0907,0.9594,0.9362,-0.7,0.0962,1000.9634,constant_speed,14.16
1432982,0.1288,0.0868,1.0304,1.1638,-1.33,0.3762,1000.958,constant_speed,14.22
1433042,-0.0495,-0.0012,0.8852,0.875,1.2075,0.1312,1000.937,constant_speed,14.28
1433102,-0.0234,0.0308,0.9738,0.5163,0.1838,-0.2975,1000.9373,constant_speed,14.34
1433162,0.0326,-0.0135,0.8808,2.415,-2.5375,0.4025,1000.9397,constant_speed,14.4
1433222,0.0434,0.1196,1.1179,-1.015,-0.6825,-0.0175,1000.9382,constant_speed,14.46
1433282,0.0163,-0.0166,0.9445,-2.6512,0.7088,0.0175,1000.9468,constant_speed,14.52
1433342,0.1147,0.0935,1.2093,2.66,0.7,-0.0787,1000.9448,constant_speed,14.58
1433402,-0.1105,0.0,0.9465,1.785,-2.8175,0.3063,1000.9507,constant_speed,14.64
1433462,-0.0388,0.0609,0.8868,-0.4725,-0.2013,0.3587,1000.9497,constant_speed,14.7
1433522,-0.0481,-0.0383,0.8764,-1.5575,0.5775,0.2537,1000.9482,constant_speed,14.76
1433582,0.0626,0.0683,1.0519,1.33,2.5638,0.7962,1000.9536,constant_speed,14.82
1433642,0.0568,0.1074,0.9814,0.6037,2.905,-0.2625,1000.9551,constant_speed,14.88
1433702,0.1205,0.0529,1.0619,0.9887,-2.2925,0.6212,1000.9578,constant_speed,14.94
1433762,0.0329,0.0464,1.0777,-0.2013,0.6212,0.1663,1000.9678,constant_speed,15.0
1433822,-0.0674,-0.0386,0.8836,-1.4875,3.4213,0.315,1000.98,constant_speed,15.06
1433882,-0.0478,-0.008,0.8276,-0.2625,-1.3212,0.245,1000.9736,constant_speed,15.12
1433942,0.0375,-0.0057,1.0882,-1.2687,1.6625,-0.0088,1001.0066,constant_speed,15.18
1434002,0.0545,0.0615,1.1364,-1.5225,1.6537,0.3237,1000.9758,constant_speed,15.24
1434062,0.0791,0.11,1.1168,0.4288,-0.9275,0.3762,1000.9907,constant_speed,15.3
1434122,0.017,-0.0364,0.968,0.3587,-1.4525,0.5863,1001.0063,constant_speed,15.36
1434182,0.0583,0.1632,0.9194,2.7825,-0.4638,0.7613,1001.011,constant_speed,15.42
1434242,0.0137,0.0417,0.9393,-1.7325,1.4875,-0.3325,1001.0076,constant_speed,15.48
1434302,0.0118,-0.1698,0.9485,-1.3563,-1.0412,-0.2537,1001.0054,constant_speed,15.54
1434362,0.1578,0.1277,1.2672,1.225,2.2313,-0.0437,1000.9915,constant_speed,15.6
1434422,-0.0493,0.012,0.9493,1.4963,1.9425,-0.4288,1001.0088,constant_speed,15.66
1434482,0.0256,0.0983,1.0443,0.3063,-0.07,0.0613,1001.0012,constant_speed,15.72
1434542,-0.0287,-0.1235,0.9378,-0.0175,-0.8662,-0.2275,1001.0093,constant_speed,15.78
1434602,0.0495,0.1576,1.0272,2.3712,-0.3063,-0.1312,1001.0212,constant_speed,15.84
1434662,0.0174,0.0662,0.9948,1.0412,0.91,-0.1925,1001.0315,constant_speed,15.9
1434722,-0.026,-0.033,0.8786,-3.5963,1.26,0.5775,1001.0181,constant_speed,15.96
1434782,0.0822,-0.0271,1.0826,2.1088,-1.3825,0.2275,1001.0081,constant_speed,16.02
1434842,0.0988,0.1227,1.1122,2.3012,-2.1788,0.4462,1001.0149,constant_speed,16.08
1434902,-0.0709,-0.0525,0.9728,3.9637,-2.9488,0.2275,1001.0208,constant_speed,16.14
1434962,0.0437,0.0759,1.0794,0.805,1.4,-0.455,1001.0061,constant_speed,16.2
1435022,-0.0164,-0.0449,0.9803,1.715,2.8,-0.2625,1001.0151,constant_speed,16.26
1435082,0.0454,0.0562,1.0782,-0.0613,-0.7525,0.3237,1001.0068,constant_speed,16.32
1435142,0.082,0.1198,1.1227,-0.6388,1.4612,0.2362,1001.0203,constant_speed,16.38
