,label,accel_mag_mean,accel_mag_max,accel_mag_min,accel_mag_range,dps_mag_mean,dps_mag_max,dps_mag_min,dps_mag_range,a_x_mean,a_x_std,a_x_min,a_x_max,a_x_range,a_x_abs_max,a_x_delta,a_x_max_neighbor_diff,a_x_min_neighbor_diff,a_x_avg_neighbor_diff,a_x_max_gradient,a_x_min_gradient,a_x_zero_crossings,a_y_mean,a_y_std,a_y_min,a_y_max,a_y_range,a_y_abs_max,a_y_delta,a_y_max_neighbor_diff,a_y_min_neighbor_diff,a_y_avg_neighbor_diff,a_y_max_gradient,a_y_min_gradient,a_y_zero_crossings,a_z_mean,a_z_std,a_z_min,a_z_max,a_z_range,a_z_abs_max,a_z_delta,a_z_max_neighbor_diff,a_z_min_neighbor_diff,a_z_avg_neighbor_diff,a_z_max_gradient,a_z_min_gradient,a_z_zero_crossings,dps_x_mean,dps_x_std,dps_x_min,dps_x_max,dps_x_range,dps_x_abs_max,dps_x_delta,dps_x_max_neighbor_diff,dps_x_min_neighbor_diff,dps_x_avg_neighbor_diff,dps_x_max_gradient,dps_x_min_gradient,dps_x_zero_crossings,dps_y_mean,dps_y_std,dps_y_min,dps_y_max,dps_y_range,dps_y_abs_max,dps_y_delta,dps_y_max_neighbor_diff,dps_y_min_neighbor_diff,dps_y_avg_neighbor_diff,dps_y_max_gradient,dps_y_min_gradient,dps_y_zero_crossings,dps_z_mean,dps_z_std,dps_z_min,dps_z_max,dps_z_range,dps_z_abs_max,dps_z_delta,dps_z_max_neighbor_diff,dps_z_min_neighbor_diff,dps_z_avg_neighbor_diff,dps_z_max_gradient,dps_z_min_gradient,dps_z_zero_crossings
415,left_turn,1.0112642272183927,1.103423386556584,0.9047100364205096,0.19871335013607427,32.398714709810115,34.08954248930308,29.06914996830833,5.020392520994747,0.01213,0.02707251665240483,-0.0406,0.0708,0.1114,0.0708,-0.1114,0.057300000000000004,-0.0896,-0.005863157894736842,0.03105,-0.0896,0,-0.195185,0.033938509023480126,-0.2482,-0.1282,0.12,0.2482,-0.024399999999999977,0.0922,-0.1132,-0.0012842105263157883,0.039749999999999994,-0.059149999999999994,0,0.9910700000000002,0.06352137725538587,0.88,1.0853,0.20529999999999993,1.0853,-0.1927000000000001,0.134,-0.2038000000000001,-0.0101421052631579,0.08954999999999996,-0.2038000000000001,0,0.11637500000000005,0.9326190048939995,-1.5488,2.065,3.6138,2.065,0.034999999999999976,2.135,-2.3537,0.0018421052631579023,1.8638,-1.0544,0,0.23973499999999998,0.8171242418416328,-1.225,1.8112,3.0362,1.8112,-0.15739999999999998,2.4412000000000003,-1.9862,-0.00828421052631576,1.1375,-1.085,0,32.375005,1.439393339488257,29.0588,34.0462,4.987399999999997,34.0462,-2.143699999999999,1.0499999999999972,-0.9273999999999987,-0.11282631578947364,1.0499999999999972,-0.9273999999999987,0
416,left_turn,1.0016648594563549,1.0940745906929745,0.9607749892664775,0.133299601426497,19.378153743011467,28.741140893847618,10.88851631307039,17.852624580777228,-0.028184999999999995,0.028993942652325085,-0.0856,0.0108,0.0964,0.0856,-0.059500000000000004,0.0744,-0.0724,-0.0031315789473684223,0.03169999999999999,-0.03445,0,-0.10053000000000001,0.05187289222097049,-0.1983,0.0015,0.1998,0.1983,0.1575,0.1273,-0.0664,0.008289473684210525,0.0468,-0.042300000000000004,0,0.9945549999999999,0.03410814804644038,0.9516,1.0829,0.13129999999999997,1.0829,-0.0374000000000001,0.13129999999999997,-0.08889999999999998,-0.001968421052631584,0.048699999999999966,-0.05754999999999999,0,0.5123150000000001,0.7673339493096587,-0.805,1.8987,2.7037,1.8987,0.6738,1.4262000000000001,-1.8112000000000001,0.03546315789473684,1.1638,-0.7481500000000001,0,0.3898150000000001,0.9093229159944402,-1.8725,2.24,4.112500000000001,2.24,0.46369999999999995,2.5375,-2.87,0.024405263157894742,0.9056000000000001,-0.8575,0,19.333565,5.405943778771367,10.7975,28.735,17.9375,28.735,-17.9375,-0.35880000000000045,-1.6012000000000022,-0.944078947368421,-0.44624999999999915,-1.4349500000000006,0
417,left_turn,0.9924581292926099,1.065572648860696,0.9280907606479013,0.13748188821279472,4.6076035283740655,10.144327682503164,1.242485388244063,8.901842294259101,-0.056530000000000004,0.034285966133160234,-0.1208,0.0146,0.1354,0.1208,-0.0346,0.0597,-0.0751,-0.0018210526315789476,0.0395,-0.04625,0,-0.004320000000000001,0.03725580986129617,-0.0614,0.0609,0.1223,0.0614,0.1179,0.1046,-0.0819,0.006205263157894737,0.1015,-0.05265,1,0.9895250000000001,0.04690056530912808,0.9203,1.0643,0.14400000000000002,1.0643,0.007900000000000018,0.11809999999999998,-0.14400000000000002,0.0004157894736842115,0.05230000000000001,-0.06755,0,0.25592999999999994,0.974760285295556,-1.995,2.8788,4.8738,2.8788,0.6737,2.9138,-2.5113,0.035457894736842126,1.0369000000000002,-1.22065,0,0.10107,0.8045581023799729,-1.925,1.5838,3.5088,1.925,0.19250000000000003,2.7038,-2.8525,0.01013157894736843,1.26875,-1.7544,0,4.320314999999999,2.8433178287040506,1.1287,10.1412,9.0125,10.1412,-9.0125,-0.03509999999999991,-1.0587,-0.4743421052631578,-0.03509999999999991,-1.0587,0
418,left_turn,0.9931867577797024,1.0480041698390328,0.9225917840518633,0.1254123857871695,8.737569880537562,15.780761640047668,1.1717001024152895,14.609061537632378,0.052205,0.020050737616042168,0.0253,0.0888,0.0635,0.0888,0.011300000000000001,0.04719999999999999,-0.044899999999999995,0.0005947368421052633,0.0435,-0.04329999999999999,0,-0.09735,0.051277321343948204,-0.1898,-0.0147,0.1751,0.1898,-0.0854,0.10519999999999999,-0.14809999999999998,-0.004494736842105263,0.050249999999999996,-0.0555,0,0.98554,0.04178637904490181,0.9206,1.0449,0.12429999999999997,1.0449,0.015800000000000036,0.09799999999999998,-0.09429999999999994,0.000831578947368423,0.06214999999999998,-0.09429999999999994,0,0.04418499999999999,0.8209633797044723,-1.1375,1.9425,3.08,1.9425,0.008799999999999919,1.5050000000000001,-1.5487,0.00046315789473683785,0.91875,-1.2425000000000002,0,0.05776000000000001,0.9456367403139424,-1.7062,1.8025,3.5087,1.8025,0.5163,2.2487,-2.1262,0.02717368421052634,1.75435,-1.32125,0,8.574124999999999,5.02607285136585,0.5863,15.7675,15.1812,15.7675,15.1812,1.3736999999999995,0.12249999999999961,0.7990105263157895,1.1549999999999998,0.34999999999999964,0
419,left_turn,1.0135777349763948,1.1371867788538523,0.9262422847182048,0.21094449413564753,21.18532428478418,26.223935393071727,16.180679725524513,10.043255667547214,0.049345,0.033783653396903444,-0.0069,0.1222,0.1291,0.1222,0.018799999999999997,0.0685,-0.1023,0.0009894736842105268,0.0601,-0.03475,0,-0.17715,0.04698886206213911,-0.2792,-0.1064,0.1728,0.2792,-0.13620000000000002,0.08100000000000002,-0.0925,-0.00716842105263158,0.05925,-0.0925,0,0.99512,0.05847063680533208,0.9132,1.1195,0.20629999999999993,1.1195,-0.0040999999999999925,0.18579999999999997,-0.1896,-0.00021578947368421013,0.1079000000000001,-0.09589999999999999,0,0.27432,1.5922130611857592,-2.87,4.1388,7.0088,4.1388,0.28,5.949999999999999,-2.9749999999999996,0.014736842105263125,3.5044,-1.0237999999999998,1,0.15094000000000002,0.9778852862440622,-2.73,1.7675,4.4975000000000005,2.73,1.7587,2.66,-2.2838,0.09256315789473689,1.645,-1.52685,0,21.110245,3.3421778242518827,16.1437,26.145,10.0013,26.145,10.0013,1.1374999999999993,0.07000000000000028,0.5263842105263158,0.8137499999999989,0.07000000000000028,0
420,left_turn,1.0138884601242866,1.1037566896739517,0.9071570591689181,0.1965996305050336,25.28734191345439,26.222470138985763,24.638746124143573,1.5837240148421898,0.037205,0.02676003451732492,0.0041,0.0869,0.0828,0.0869,0.007200000000000001,0.074,-0.0828,0.00037894736842105346,0.03975,-0.026850000000000002,0,-0.16876,0.03383468167739318,-0.2283,-0.1193,0.109,0.2283,-0.0847,0.09210000000000002,-0.07519999999999999,-0.004457894736842105,0.0349,-0.04825,0,0.9981349999999999,0.05379174535577974,0.8924,1.0851,0.19269999999999998,1.0851,-0.05020000000000002,0.17159999999999997,-0.12950000000000006,-0.0026421052631578957,0.08134999999999998,-0.12950000000000006,0,0.139565,1.2114698320526534,-1.4262,2.5113,3.9375,2.5113,-2.6601,2.38,-2.5725000000000002,-0.14000526315789474,1.47875,-2.1437999999999997,0,0.5074949999999999,1.2842833969408367,-1.6013,3.0975,4.6988,3.0975,-4.3662,3.3163,-4.2438,-0.2298,0.99315,-4.2438,0,25.22362,0.3813272135443176,24.5963,25.9175,1.321200000000001,25.9175,-1.1374999999999993,0.5948999999999991,-0.9273999999999987,-0.05986842105263154,0.27559999999999896,-0.5030999999999999,0
421,left_turn,1.0016241488545958,1.0628008844557857,0.8937446783058347,0.16905620614995098,14.974446229412425,25.116365216527647,3.0535074406328206,22.062857775894827,0.011280000000000002,0.03614426648861476,-0.0302,0.0962,0.12639999999999998,0.0962,-0.10629999999999999,0.0474,-0.06749999999999999,-0.005594736842105263,0.01915,-0.06749999999999999,0,-0.052115,0.07686822131003436,-0.2155,0.0472,0.2627,0.2155,0.124,0.069,-0.0837,0.006526315789473686,0.039650000000000005,-0.0837,0,0.9967050000000001,0.05459759465494119,0.8669,1.0536,0.1867000000000001,1.0536,-0.04469999999999996,0.17169999999999996,-0.18330000000000002,-0.0023526315789473666,0.09179999999999999,-0.18330000000000002,0,0.46592500000000003,0.9687100238950441,-1.2425,2.5638,3.8063000000000002,2.5638,-0.2538,1.0675,-0.8925,-0.01335789473684212,0.97565,-0.6912499999999999,0,-0.12382,0.9343197072567939,-2.1263,1.54,3.6663,2.1263,2.2488,2.7475,-1.2074,0.11835789473684213,2.5375,-1.03685,0,14.900809999999998,7.915389332240542,3.01,25.025,22.015,25.025,-22.015,-0.34999999999999787,-1.959900000000001,-1.158684210526316,-0.3630999999999993,-1.8331,0
422,left_turn,1.009362586538917,1.0891812980399544,0.9109341359286083,0.17824716211134617,2.4856219499480754,5.327579715968594,1.20598945683617,4.121590259132423,0.026064999999999998,0.032458658321008894,-0.0449,0.0786,0.1235,0.0786,0.0644,0.07100000000000001,-0.07300000000000001,0.003389473684210527,0.036500000000000005,-0.0408,0,-0.003929999999999999,0.03944327172295075,-0.0803,0.05,0.1303,0.0803,-0.06870000000000001,0.1251,-0.1199,-0.003615789473684211,0.0252,-0.1199,0,1.0078,0.047327237067264466,0.9108,1.0863,0.1755,1.0863,-0.030100000000000016,0.1393000000000001,-0.09779999999999989,-0.0015842105263157904,0.06384999999999996,-0.06349999999999989,0,0.04768,1.0996152215063326,-1.8375,1.7587,3.5961999999999996,1.8375,2.0387,1.4962,-1.9512999999999998,0.10729999999999998,1.4175,-1.07185,0,0.34430499999999997,0.9559485454524378,-1.5137,2.6425,4.1562,2.6425,-0.5775000000000001,2.9662,-2.1963,-0.030394736842105235,1.26435,-2.1963,0,2.0300000000000002,1.110291516485174,0.9187,4.9612,4.0424999999999995,4.9612,4.0424999999999995,0.7261999999999995,-0.2538,0.21276315789473688,0.7043499999999998,-0.12250000000000005,0
423,left_turn,1.006621984864324,1.0970635852128172,0.8940262188549059,0.20303736635791136,14.107231243288641,22.947467740254044,6.319556244705794,16.62791149554825,0.03858000000000001,0.026043659699172772,-0.0043,0.0761,0.0804,0.0761,-0.0049999999999999975,0.0596,-0.0715,-0.000263157894736844,0.028499999999999998,-0.0267,0,-0.118065,0.06169714038412922,-0.2308,-0.0109,0.2199,0.2308,-0.1608,0.05910000000000001,-0.10260000000000001,-0.008463157894736843,0.05910000000000001,-0.031849999999999996,0,0.99687,0.04327013191324328,0.8808,1.0861,0.20530000000000004,1.0861,-0.0006999999999999229,0.08650000000000002,-0.12549999999999994,-3.6842105263153836e-05,0.06399999999999995,-0.06164999999999998,0,0.24456499999999998,1.0249704084431952,-1.8375,1.8288,3.6662999999999997,1.8375,-1.2337,1.6538,-1.6187,-0.06493157894736844,1.0587,-1.2993999999999999,0,0.19774500000000006,0.825412124478943,-1.9075,1.54,3.4475,1.9075,-1.4,2.4238,-2.6688,-0.07368421052631575,0.7744,-0.8181,0,14.036750000000001,5.549549235606533,6.16,22.9425,16.7825,22.9425,16.7825,1.522499999999999,0.4112,0.8832894736842105,1.1462499999999993,0.4112,0
424,left_turn,1.0118504669560748,1.1117648087612775,0.8740527100810339,0.23771209868024357,28.968207740580016,30.916235394044985,23.87329085651997,7.042944537525017,0.04231,0.03175065519423431,-0.0205,0.0942,0.11470000000000001,0.0942,-0.0356,0.08600000000000001,-0.0631,-0.0018736842105263154,0.037200000000000004,-0.03785,0,-0.18832,0.029059948925952147,-0.2633,-0.1347,0.1286,0.2633,-0.015500000000000014,0.1286,-0.07659999999999997,-0.0008157894736842112,0.027199999999999988,-0.05729999999999999,0,0.9921599999999999,0.06677308313668726,0.8331,1.0893,0.2562,1.0893,-0.05789999999999995,0.19799999999999995,-0.1746000000000001,-0.003047368421052629,0.10624999999999996,-0.09445000000000003,0,0.10369499999999998,1.0641823901227496,-1.7413,2.4675,4.2088,2.4675,-1.5225,2.7561999999999998,-2.3801,-0.0801315789473684,1.01065,-2.1044,0,0.27256,1.2975082623811565,-1.4875,2.8875,4.375,2.8875,0.8136999999999999,4.1825,-3.2199999999999998,0.042826315789473664,2.1875,-1.51375,0,28.921819999999997,2.094654249725891,23.8612,30.8525,6.991299999999999,30.8525,6.387599999999999,1.102599999999999,-0.6036999999999999,0.3361894736842105,1.102599999999999,-0.6036999999999999,0
425,left_turn,1.0186174347901,1.1143307587965072,0.9066040260223865,0.20772673277412068,25.974794884668995,31.058045948352902,17.49667102108284,13.561374927270062,0.0032200000000000006,0.0410848364907746,-0.0786,0.0915,0.1701,0.0915,-0.026099999999999998,0.0952,-0.1258,-0.0013736842105263164,0.0465,-0.0626,1,-0.13245,0.05900899574596545,-0.2584,-0.0363,0.22210000000000002,0.2584,0.16510000000000002,0.1357,-0.1523,0.008689473684210528,0.12390000000000001,-0.07100000000000001,0,1.007355,0.06504826123328494,0.8787,1.1118,0.23309999999999986,1.1118,0.01550000000000007,0.23309999999999986,-0.15729999999999988,0.0008157894736842142,0.09544999999999992,-0.07799999999999996,0,1.039495,1.0253363132342685,-0.7788,2.6425,3.4213,2.6425,1.8463,1.8988,-2.1787,0.09717368421052633,1.36065,-0.7393500000000001,0,0.35525500000000004,1.3240609925826483,-1.89,3.1937,5.0837,3.1937,-0.5861999999999999,3.0887000000000002,-3.8061999999999996,-0.030852631578947336,2.3975,-2.3888,0,25.900875000000003,4.498969192449006,17.4387,30.8438,13.405100000000001,30.8438,-12.915099999999999,0.35880000000000223,-1.4787,-0.6797421052631578,0.3106000000000009,-1.2513000000000005,0
426,left_turn,1.0206716858404055,1.1674847322342163,0.9045934998661,0.2628912323681163,8.221825757804812,16.15541004400693,3.4057986126604725,12.749611431346459,-0.046310000000000004,0.03474211610680828,-0.1032,0.0353,0.1385,0.1032,-0.1119,0.07200000000000001,-0.0887,-0.005889473684210526,0.0341,-0.0726,0,0.00046999999999999874,0.0382044927090767,-0.0629,0.0802,0.1431,0.0802,0.0177,0.0731,-0.09759999999999999,0.0009315789473684214,0.0506,-0.08779999999999999,1,1.01834,0.06680536064213949,0.9006,1.163,0.2624000000000001,1.163,-0.13990000000000014,0.14359999999999995,-0.20710000000000006,-0.007363157894736849,0.09080000000000005,-0.20710000000000006,0,0.8518100000000001,0.7513613938081082,-0.735,1.8112,2.5462,1.8112,-1.9775,1.5750000000000002,-2.205,-0.10407894736842106,1.00625,-2.205,0,0.7664950000000001,1.1845090852887448,-0.9538,3.4562,4.41,3.4562,1.0412,3.7013,-2.3537999999999997,0.054800000000000015,1.2163,-2.0825,0,7.977364999999999,4.203741931369316,3.0625,16.0912,13.0287,16.0912,-13.0287,0.06999999999999984,-1.4437999999999995,-0.6857210526315789,-0.10499999999999998,-1.12,0
427,left_turn,1.0243147346022377,1.1276223658654523,0.9266172780603651,0.2010050878050872,2.6164939014471065,3.8447560884924803,1.4710404073308117,2.3737156811616686,-0.0504,0.04213389684277844,-0.1595,0.0451,0.2046,0.1595,0.003500000000000003,0.151,-0.1317,0.00018421052631578837,0.1023,-0.0536,0,0.02317,0.04027027243644204,-0.0556,0.088,0.1436,0.088,0.0412,0.08299999999999999,-0.1288,0.002168421052631578,0.0652,-0.04794999999999999,1,1.0211400000000002,0.06862369086087122,0.9123,1.127,0.2147,1.127,0.028999999999999915,0.16859999999999997,-0.13880000000000003,0.0015263157894736797,0.16859999999999997,-0.07570000000000005,0,-0.235825,1.3194126978458414,-3.01,1.8112,4.821199999999999,3.01,-1.645,2.8261999999999996,-3.6662,-0.08657894736842107,1.7631000000000001,-2.4062,0,-0.134735,1.3019539187718063,-2.7037,2.5463,5.25,2.7037,-0.8313,3.2199999999999998,-4.585,-0.043752631578947376,2.4455999999999998,-2.1131,2,1.90444,0.45163994672048685,1.1025,2.7125,1.6099999999999999,2.7125,-1.2512999999999999,0.7086999999999999,-0.6562000000000001,-0.0658578947368421,0.42874999999999996,-0.29754999999999987,0
428,left_turn,1.0018497242436408,1.140201916328858,0.9254639647225601,0.21473795160629783,5.526419590790182,10.181135435205643,1.2081349800415515,8.973000455164092,0.038825000000000005,0.02508996182162353,0.0071,0.1046,0.0975,0.1046,-0.0048,0.0532,-0.0701,-0.00025263157894736836,0.0406,-0.056299999999999996,0,-0.045695,0.048872363032915166,-0.1283,0.0351,0.1634,0.1283,-0.13190000000000002,0.07070000000000001,-0.0725,-0.006942105263157893,0.037700000000000004,-0.06125,0,0.9986049999999999,0.05222857127947057,0.9165,1.1353,0.2188,1.1353,0.01629999999999998,0.09340000000000015,-0.12169999999999992,0.0008578947368421043,0.07455,-0.08589999999999998,0,-0.258115,0.8859193287944331,-1.6625,1.26,2.9225000000000003,1.6625,0.665,2.4237,-1.8287,0.03499999999999999,2.4237,-1.2075,0,0.685135,1.2578365989917601,-1.5137,3.3338,4.8475,3.3338,0.5075,2.2575,-2.6076,0.026710526315789452,1.96435,-1.155,0,5.144995,3.005069347562198,0.9975,10.0275,9.03,10.0275,9.03,0.9100000000000001,0.08749999999999991,0.47526315789473683,0.77,0.13119999999999998,0
429,left_turn,1.0050553774421087,1.1462851434089163,0.9157850239002601,0.23050011950865623,18.04954387060143,25.180356206575,10.656229768543845,14.524126438031153,0.050934999999999994,0.039129801201964506,-0.0024,0.1485,0.1509,0.1485,-0.014699999999999998,0.1377,-0.1143,-0.000773684210526315,0.0533,-0.0727,0,-0.15521500000000002,0.062269907195251724,-0.2854,-0.0663,0.2191,0.2854,-0.2191,0.12059999999999998,-0.12,-0.01153157894736842,0.07335,-0.09219999999999999,0,0.988885,0.05534370382104524,0.8696,1.1317,0.2620999999999999,1.1317,-0.16899999999999993,0.15769999999999995,-0.11170000000000002,-0.008894736842105259,0.08139999999999997,-0.11170000000000002,0,-0.25376,1.1516568848494122,-2.0825,2.1525,4.234999999999999,2.1525,1.3212000000000002,3.2024999999999997,-3.08,0.06953684210526315,2.1174999999999997,-1.4656,1,-0.315,0.9590977196247906,-1.7938,2.0825,3.8763,2.0825,-2.2488,3.1325000000000003,-3.8763,-0.1183578947368421,0.8706,-1.2951000000000001,0,17.987385,4.688587826142043,10.57,25.1213,14.551300000000001,25.1213,14.463799999999999,1.5838,-0.08750000000000213,0.7612526315789473,1.2818500000000004,-0.08750000000000213,0
430,left_turn,1.0126577598264237,1.1146612310473527,0.9215804848194215,0.19308074622793125,26.348970077165518,28.692493179924256,21.59745326421613,7.095039915708124,0.004770000000000001,0.03223603900181156,-0.0505,0.0895,0.14,0.0895,-0.098,0.0637,-0.0827,-0.005157894736842104,0.02195,-0.075,1,-0.18124500000000002,0.045165094521742055,-0.2843,-0.1032,0.18109999999999998,0.2843,0.026599999999999985,0.1652,-0.1408,0.0014,0.04445,-0.055499999999999994,0,0.9946699999999999,0.0570698657694879,0.9103,1.1073,0.19699999999999995,1.1073,0.010000000000000009,0.18599999999999994,-0.08490000000000009,0.0005263157894736846,0.12260000000000004,-0.051399999999999946,0,0.7804949999999999,1.406219579872144,-2.695,3.4388,6.1338,3.4388,0.6388,2.9926,-3.1325,0.03362105263157896,2.07815,-1.7325,2,0.11157000000000002,0.8306421156646161,-2.1525,1.4612,3.6136999999999997,2.1525,-0.5862999999999999,3.6136999999999997,-1.5838,-0.030857894736842112,1.2774999999999999,-1.1199999999999999,0,26.288075000000003,2.144413440811165,21.525,28.6562,7.1312,28.6562,-4.585000000000001,0.9888000000000012,-1.4175000000000004,-0.24131578947368426,0.7524999999999995,-1.1594000000000015,0
431,left_turn,1.0007838441997339,1.084144404588245,0.9062736727942614,0.1778707317939835,15.135041921611043,20.915105841950695,8.771447963705878,12.143657878244817,-0.013049999999999997,0.04729965505604721,-0.1454,0.0586,0.20400000000000001,0.1454,0.0254,0.09029999999999999,-0.1786,0.0013368421052631582,0.0543,-0.1786,1,-0.07433500000000001,0.06554143948277062,-0.1964,0.031,0.2274,0.1964,0.1029,0.14,-0.20129999999999998,0.0054157894736842115,0.09175,-0.08335,0,0.9946999999999999,0.05925168440865761,0.894,1.0802,0.18620000000000003,1.0802,-0.09900000000000009,0.12730000000000008,-0.16370000000000007,-0.005210526315789478,0.06320000000000003,-0.16370000000000007,0,0.554755,0.96362764673531,-1.5312,2.0912,3.6224,2.0912,-2.7826,2.31,-1.7063,-0.14645263157894736,1.0631,-1.6101,0,-0.186375,1.462761887618221,-3.815,2.4325,6.2475000000000005,3.815,-5.635,3.7012,-3.64,-0.29657894736842105,1.505,-3.2987,1,15.022865,3.884175766833666,8.1287,20.7375,12.6088,20.7375,-12.547600000000001,0.06119999999999948,-1.2599999999999998,-0.6604000000000001,0.06119999999999948,-1.09375,0
432,left_turn,0.9987601612848298,1.2066386120127268,0.8548718851383522,0.3517667268743746,4.757437496205088,7.640237426939034,1.372847475140629,6.267389951798405,0.041455,0.044760679113892386,-0.0356,0.1325,0.1681,0.1325,-0.10270000000000001,0.1371,-0.10389999999999999,-0.005405263157894735,0.05185,-0.04830000000000001,0,0.007644999999999999,0.03742290988432789,-0.0718,0.0752,0.14700000000000002,0.0752,0.0010000000000000009,0.1167,-0.0884,5.2631578947368465e-05,0.04865,-0.0842,1,0.9963700000000003,0.08135704996463043,0.8547,1.1993,0.3446,1.1993,-0.235,0.19310000000000005,-0.28100000000000014,-0.012368421052631579,0.07720000000000005,-0.18720000000000003,0,0.50007,1.0608730823936332,-1.6275,2.3888,4.016299999999999,2.3888,3.3163,2.1963,-2.0125,0.17454210526315786,2.1963,-1.4481,0,0.38281000000000004,1.909933707006056,-2.9313,3.22,6.1513,3.22,1.5574000000000001,4.3137,-2.5288,0.08196842105263158,2.3274999999999997,-1.09375,2,4.05476,2.1266833207454376,1.2425,7.4375,6.195,7.4375,-5.985,0.40250000000000075,-1.3563,-0.31499999999999995,0.20999999999999996,-0.8399999999999999,0
433,left_turn,0.99822447837725,1.0675799033327669,0.9137561326743586,0.15382377065840824,5.630523176275588,12.133227489831386,0.9823716862776533,11.150855803553732,0.054635,0.026915291584016537,0.0051,0.1147,0.1096,0.1147,-0.028900000000000002,0.06470000000000001,-0.06620000000000001,-0.001521052631578947,0.0548,-0.0487,0,-0.035934999999999995,0.06238061671789775,-0.1461,0.0815,0.22760000000000002,0.1461,-0.1099,0.155,-0.1335,-0.005784210526315791,0.0529,-0.08965000000000001,6,0.9938900000000002,0.0413681405508101,0.9101,1.0652,0.1550999999999999,1.0652,-0.012499999999999956,0.09570000000000001,-0.10729999999999995,-0.000657894736842103,0.055900000000000005,-0.057099999999999984,0,-0.19818,0.8185908814285038,-1.9512,1.1988,3.1500000000000004,1.9512,0.7173999999999999,1.4175,-2.0913,0.03775789473684209,0.9712000000000001,-1.53565,0,0.4401299999999999,1.1649651831707246,-1.82,2.6075,4.4275,2.6075,0.7963,1.9863000000000002,-3.7275,0.04191052631578943,1.4525,-1.5662500000000001,0,5.320005,3.4652731619333834,0.9362,12.1012,11.165000000000001,12.1012,11.165000000000001,1.4436999999999998,-0.41999999999999993,0.5876315789473685,1.4436999999999998,0.15760000000000007,0
434,left_turn,0.9833752618367437,1.1460351041743877,0.8412440846745967,0.30479101949979104,19.821426707398807,27.705885492797375,12.649077424460646,15.056808068336728,0.041145,0.03973826837802838,-0.0213,0.1191,0.1404,0.1191,0.0524,0.1303,-0.1091,0.0027578947368421063,0.06445,-0.04645,0,-0.14164,0.0394204782475195,-0.2089,-0.0666,0.14229999999999998,0.2089,-0.0451,0.094,-0.07200000000000001,-0.002373684210526316,0.04089999999999999,-0.07200000000000001,0,0.9705749999999999,0.07444127940160196,0.8223,1.1439,0.3215999999999999,1.1439,0.11070000000000002,0.19769999999999988,-0.13339999999999996,0.0058263157894736855,0.08370000000000005,-0.08394999999999997,0,-0.36051500000000003,1.1282974473795275,-3.0975,1.0675,4.165,3.0975,-0.875,2.9050000000000002,-1.8988,-0.04605263157894738,1.29065,-1.8988,0,0.18942999999999996,1.6837710977383318,-2.9575,2.94,5.8975,2.9575,-1.4875,3.0537,-4.27,-0.07828947368421052,1.4394,-4.27,2,19.719434999999997,4.567016246876821,12.635,27.615,14.979999999999999,27.615,14.979999999999999,1.8111999999999995,0.2187999999999981,0.7884210526315789,1.8111999999999995,0.3587499999999997,0
435,left_turn,1.0029063015797632,1.1826418604125257,0.9020878726598646,0.28055398775266116,28.843983350223944,29.545272063732973,27.27830786430859,2.2669641994243825,0.032125,0.03386354778255009,-0.0246,0.1017,0.1263,0.1017,-0.0922,0.0562,-0.1263,-0.004852631578947369,0.0383,-0.06075,0,-0.176765,0.0372221534912519,-0.2462,-0.1083,0.13790000000000002,0.2462,0.0315,0.1213,-0.0928,0.001657894736842106,0.1213,-0.07220000000000001,0,0.98518,0.07300558450160544,0.8741,1.1712,0.29710000000000003,1.1712,-0.05479999999999996,0.27690000000000003,-0.29710000000000003,-0.0028842105263157873,0.12915,-0.12559999999999993,0,0.27694,0.9706736794618468,-1.4262,1.96,3.3861999999999997,1.96,-2.2488,1.5049,-2.5812999999999997,-0.11835789473684209,0.9275,-1.6012499999999998,0,0.5053,1.2304037001176311,-1.8463,2.3537,4.2,2.3537,-2.66,3.0888,-3.0625,-0.13999999999999999,1.89005,-2.9138,0,28.79758,0.49209777013152717,27.2213,29.4788,2.2575000000000003,29.4788,1.4962000000000018,0.7787000000000006,-0.45500000000000185,0.07874736842105272,0.7787000000000006,-0.245000000000001,0
436,left_turn,1.0026877897768132,1.1712192877510172,0.8980992428456891,0.27312004490532815,22.28548069775615,28.51295681352602,15.631354871859315,12.881601941666705,-0.03588999999999999,0.03585066834875791,-0.0827,0.0591,0.14179999999999998,0.0827,-0.057499999999999996,0.1061,-0.0535,-0.0030263157894736847,0.0326,-0.0352,1,-0.128725,0.04967914817262767,-0.2094,-0.0059,0.20350000000000001,0.2094,0.007300000000000001,0.0746,-0.15860000000000002,0.00038421052631578805,0.03865,-0.15860000000000002,0,0.9916350000000002,0.06881020636504441,0.8733,1.1634,0.2901,1.1634,0.0494,0.28379999999999994,-0.1391,0.0026,0.09065000000000001,-0.124,0,0.35744000000000004,0.7945263530457692,-1.8112,1.6363,3.4475,1.8112,-0.9450000000000001,2.0212,-2.8087,-0.04973684210526314,1.72375,-2.8087,0,0.21701000000000006,0.9317713667497713,-1.33,2.24,3.5700000000000003,2.24,0.6300000000000001,1.6712000000000002,-2.1963,0.0331578947368421,1.2381000000000002,-1.1287500000000001,0,22.25081,4.57361317109811,15.575,28.49,12.915,28.49,-12.617499999999998,0.2975000000000012,-1.2774999999999999,-0.664078947368421,0.2975000000000012,-1.21185,0
